Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,17.89,18.17,15.04,18.07,14.99,23.69,10.25,14.85,13.69,11.46
2.50,20.16,20.59,15.73,15.46,17.10,34.27,2.98,14.87,10.38,6.63
19.50,25.25,23.11,18.22,18.75,20.03,46.49,0.89,12.57,9.06,5.04
49.50,31.24,25.58,17.83,20.23,22.10,60.40,6.01,25.16,18.08,12.58
79.50,34.26,27.63,17.44,21.54,25.36,69.84,20.02,37.07,27.75,26.23
109.50,37.99,28.43,16.26,23.93,29.92,74.35,25.14,41.29,33.20,34.07
139.50,5.59,28.69,14.26,27.71,27.86,101.56,44.85,68.72,58.21,80.10
169.50,-95.85,-52.22,-25.81,10.54,18.17,179.12,97.05,116.01,118.99,161.73
199.50,-124.83,-73.46,-37.86,-10.65,1.09,158.06,81.70,103.65,107.78,149.30
229.50,-134.93,-88.01,-44.66,-21.59,-6.75,137.42,67.40,88.34,95.84,138.31
259.50,-141.44,-89.71,-44.38,-22.68,-10.72,129.52,64.19,84.77,87.79,132.46
289.50,-140.56,-90.83,-45.42,-22.70,-15.09,127.28,59.99,80.49,86.58,128.60
319.50,-138.56,-90.18,-46.21,-22.77,-15.27,128.03,59.98,79.86,84.02,127.51
349.50,-138.45,-86.02,-41.95,-23.58,-15.59,131.36,57.27,78.76,84.95,124.45
379.50,-133.26,-86.48,-42.26,-23.92,-15.83,131.21,58.49,77.97,82.89,126.54
409.50,-134.35,-85.21,-39.94,-24.12,-14.59,132.73,57.49,79.91,88.58,128.97
439.50,-134.51,-84.17,-38.07,-23.12,-14.04,135.94,57.69,78.20,85.71,133.74
469.50,-135.36,-82.26,-37.98,-22.80,-14.70,139.85,57.40,79.78,83.23,130.67
499.50,-132.15,-81.01,-38.23,-23.78,-13.05,138.78,58.40,79.11,84.77,127.19
529.50,-139.97,-79.34,-34.60,-20.88,-13.01,143.22,57.17,78.86,81.59,127.28
559.50,-130.87,-80.46,-35.07,-21.99,-13.55,145.58,57.97,81.56,86.15,128.71
588.00,-129.16,-80.06,-36.85,-21.74,-13.21,147.30,58.43,77.54,85.77,126.70
618.00,-133.70,-81.12,-36.68,-21.65,-13.05,149.87,57.29,78.58,85.01,123.52
649.50,-131.28,-80.79,-36.71,-23.33,-14.97,151.45,57.51,79.40,86.83,124.18
679.50,-137.37,-79.94,-35.97,-21.40,-11.85,152.16,57.29,79.55,86.69,126.29
709.50,-135.25,-77.95,-35.64,-23.19,-13.13,152.41,57.73,78.76,81.49,127.31
739.50,-138.99,-81.42,-37.27,-23.64,-13.88,155.64,56.17,79.12,83.38,126.31
769.50,-135.24,-80.81,-38.85,-25.51,-15.14,153.35,52.56,80.62,80.11,128.10
799.50,-135.04,-82.21,-39.93,-26.10,-13.73,151.01,51.33,77.68,82.19,123.79
829.50,-135.99,-83.96,-41.03,-27.43,-18.21,150.80,49.95,78.12,82.16,124.24
859.00,-139.81,-85.59,-42.11,-28.12,-17.39,147.00,50.64,76.16,80.37,124.30
888.50,-142.49,-86.01,-43.60,-31.97,-18.27,145.78,50.95,78.40,84.32,124.08
918.50,-140.00,-87.63,-43.43,-28.34,-16.86,141.30,54.00,79.50,82.70,126.79
948.50,-145.35,-87.78,-42.59,-28.48,-17.74,133.99,55.56,76.94,84.23,124.49
979.00,-141.62,-87.84,-43.85,-28.21,-17.78,132.69,54.45,76.56,83.08,124.25
1009.50,-142.81,-89.01,-44.88,-27.76,-19.06,131.01,53.08,75.35,81.73,124.58
1039.00,-143.14,-88.24,-44.35,-28.68,-18.76,128.77,51.68,75.78,83.31,120.95
1069.00,-141.22,-90.23,-43.86,-28.40,-19.33,129.94,51.39,74.22,79.56,122.43
1099.50,-140.47,-87.23,-42.86,-27.45,-17.90,132.17,53.06,75.03,80.38,129.79
1129.50,-140.20,-86.12,-41.97,-28.11,-18.45,128.93,51.58,76.44,79.94,129.91
1159.50,-140.09,-87.44,-41.53,-27.45,-16.19,130.46,52.45,76.03,80.53,130.03
1189.50,-137.91,-87.84,-43.07,-27.82,-15.19,132.58,53.48,75.70,83.23,126.39
1219.00,-137.94,-86.27,-42.92,-28.13,-17.39,129.30,53.54,74.16,80.21,121.82
1249.00,-138.33,-92.56,-46.94,-29.29,-18.16,121.85,55.92,77.33,85.74,126.49
1279.50,-142.35,-92.69,-47.68,-27.54,-18.65,105.39,58.42,77.94,86.44,133.60
1309.50,-143.80,-93.43,-46.08,-26.10,-15.80,99.84,59.40,81.27,93.16,141.65
1339.50,-142.90,-92.25,-44.41,-24.37,-15.74,91.01,63.09,83.28,92.40,138.94
1369.50,-146.08,-91.92,-45.03,-21.95,-13.30,88.17,65.02,85.05,92.36,140.54
1399.50,-142.93,-91.53,-42.55,-21.61,-12.39,87.93,64.46,85.44,92.75,136.02
1429.00,-141.92,-90.75,-40.66,-18.54,-10.96,84.16,64.25,85.16,92.03,134.48
1459.00,-141.32,-89.35,-39.79,-17.64,-10.89,82.60,66.69,85.70,88.06,132.26
1489.50,-139.33,-90.25,-39.88,-17.33,-9.95,80.91,65.80,84.14,94.67,133.45
1519.00,-143.27,-89.52,-40.20,-17.10,-10.26,79.03,65.74,85.00,95.05,133.27
1549.00,-143.36,-89.94,-39.79,-16.92,-11.14,77.36,65.46,85.14,92.38,132.38
1579.50,-143.19,-89.98,-40.25,-16.56,-10.66,78.00,66.20,85.78,92.63,136.98
