Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,11.78,7.50,5.05,7.19,6.69,14.85,3.47,5.26,5.73,4.53
9.50,15.11,7.77,4.90,7.89,7.33,23.09,3.02,9.20,7.72,6.10
33.00,19.96,14.53,10.23,0.59,4.13,30.07,5.92,14.65,12.48,10.55
63.00,24.11,16.67,10.23,-6.42,0.18,36.50,8.36,18.41,13.76,18.27
93.50,27.50,16.82,7.85,-5.52,-4.51,43.83,13.66,24.56,21.30,19.58
123.50,24.78,15.84,4.20,-4.35,-5.68,47.44,15.96,27.00,24.38,29.24
153.00,-75.74,-10.88,-1.86,-4.99,5.03,132.21,72.68,97.01,98.43,128.19
183.00,-142.88,-56.76,-26.85,-3.51,-6.03,139.58,82.48,106.04,112.70,146.80
214.00,-151.74,-100.73,-65.82,-17.58,-14.54,121.42,67.98,88.47,99.28,133.54
244.50,-159.57,-104.66,-70.70,-21.50,-17.44,112.83,63.04,88.43,95.64,129.47
274.50,-164.54,-108.47,-71.62,-21.25,-17.11,112.96,57.23,80.64,91.18,124.94
304.00,-163.53,-108.05,-70.60,-23.50,-19.46,112.01,55.35,77.99,87.66,123.62
334.00,-963.95,-777.87,-501.97,-158.36,-142.85,630.34,391.22,503.29,590.39,783.38
364.50,-1754.92,-4996.76,-3693.34,-1084.46,-267.34,1184.92,684.80,1081.11,824.06,1797.89
394.00,-166.62,-110.88,-74.34,-25.50,-22.28,102.24,49.86,72.20,83.20,117.61
423.50,-170.32,-110.44,-74.53,-25.23,-22.34,98.50,51.24,73.68,84.70,111.05
453.00,-169.79,-109.83,-74.08,-24.79,-22.04,97.84,48.56,71.37,80.73,111.98
483.00,-168.23,-107.97,-73.50,-23.85,-21.79,98.82,48.54,71.24,83.34,117.86
513.50,-168.25,-109.32,-72.14,-24.72,-22.49,100.30,48.40,71.84,83.93,115.11
543.50,-170.08,-109.32,-76.73,-24.27,-21.04,100.19,48.30,71.60,81.11,120.42
573.50,-170.40,-110.15,-72.34,-25.11,-21.18,101.17,49.12,71.89,82.38,121.59
603.50,-167.44,-107.98,-70.47,-25.18,-20.91,103.01,48.84,72.71,85.23,113.85
633.50,-169.13,-106.40,-70.80,-22.66,-20.03,102.55,50.94,72.16,83.08,116.87
663.50,-167.12,-107.44,-70.59,-24.63,-19.99,111.03,48.73,72.03,83.19,114.36
693.50,-168.16,-109.88,-71.43,-24.46,-21.22,100.69,48.12,71.02,79.82,114.60
723.50,-170.14,-109.55,-71.79,-26.63,-23.43,97.61,46.18,68.09,80.53,112.60
753.50,-168.67,-113.55,-75.27,-26.76,-22.80,95.75,44.69,66.54,79.55,109.81
783.00,-164.06,-112.12,-76.52,-26.61,-23.31,87.89,42.47,69.83,78.35,97.47
813.00,-135.02,-94.85,-68.75,-30.26,-27.84,61.07,22.25,40.78,44.23,71.22
843.50,-121.60,-87.71,-63.26,-32.42,-27.42,54.09,12.38,35.36,38.36,61.93
873.50,-120.11,-82.01,-58.50,-31.44,-27.63,55.08,11.61,35.96,41.02,65.46
903.50,-119.88,-81.81,-59.21,-31.48,-26.83,56.81,12.80,38.19,43.30,64.72
933.50,-120.57,-86.88,-63.16,-31.36,-29.73,54.55,11.42,35.89,39.60,65.01
963.00,-123.67,-90.33,-63.70,-32.48,-30.41,52.23,11.77,35.60,39.01,61.43
993.00,-125.55,-90.74,-63.88,-31.75,-29.84,53.10,8.21,34.88,38.47,59.00
1023.50,-117.03,-88.73,-64.43,-30.97,-32.21,50.31,7.77,34.25,37.49,60.30
1053.50,-119.51,-89.62,-65.33,-30.90,-31.14,52.90,8.11,33.69,37.46,58.84
1083.50,-119.91,-88.54,-65.79,-29.95,-32.01,51.06,7.70,32.95,36.94,57.05
1113.50,-120.92,-88.67,-64.36,-30.02,-31.28,51.74,9.30,35.12,38.86,58.50
1143.50,-119.74,-85.18,-62.67,-29.66,-29.64,55.87,9.79,36.28,40.17,60.10
1173.50,-117.44,-86.36,-61.95,-29.43,-30.33,55.02,10.77,36.52,38.35,59.86
1203.50,-115.62,-83.69,-61.07,-30.03,-32.40,55.48,11.75,38.00,40.65,60.54
1233.50,-116.12,-81.87,-59.21,-30.20,-29.97,39.19,12.58,38.21,40.29,63.01
1263.50,-119.20,-86.64,-58.47,-30.35,-30.55,40.12,12.11,37.97,40.64,63.97
1292.00,-118.81,-85.08,-62.04,-30.95,-30.47,39.63,11.28,37.99,39.92,60.51
1322.00,-116.73,-84.46,-59.32,-30.81,-29.86,41.40,12.02,38.26,41.00,59.88
1353.50,-117.64,-84.38,-62.14,-32.01,-31.46,40.49,12.24,35.71,38.63,59.97
1383.50,-117.75,-88.40,-62.83,-32.99,-32.37,40.56,13.60,38.66,41.82,61.62
1413.50,-119.43,-87.72,-64.36,-31.62,-30.12,32.36,17.71,43.54,45.53,60.23
1443.50,-126.05,-90.13,-61.97,-29.91,-28.81,31.64,23.30,45.07,46.97,67.73
1472.50,-124.99,-91.78,-65.96,-29.11,-28.37,30.94,23.67,42.29,47.08,68.40
1502.50,-121.07,-91.63,-65.36,-26.79,-26.90,29.87,25.40,42.78,47.82,66.19
1533.50,-125.90,-89.72,-64.03,-24.07,-23.76,30.58,26.60,43.96,48.00,69.06
1563.50,-121.92,-84.59,-60.34,-21.00,-22.01,34.44,29.12,44.76,51.01,70.70
1593.00,-120.61,-82.59,-56.13,-17.69,-17.42,37.99,31.26,47.35,52.95,71.71
1623.00,-118.97,-78.91,-56.41,-17.45,-15.76,39.12,33.09,49.61,54.22,75.21
1653.50,-116.92,-76.66,-52.55,-14.65,-15.09,36.97,33.24,49.83,54.50,74.68
