Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,13.13,13.39,13.39,13.21,13.64,12.47,11.84,13.41,13.11,12.19,12.42,11.46,11.92,9.86,14.43,15.01,15.37,14.94,14.91,14.17,12.52,21.37,22.54,18.33,18.01,15.32,14.73,14.66,40.12,35.43,31.60,23.14,19.32,17.47,13.93,48.51,35.85,28.00,25.61,25.16,52.41,21.37,19.32,19.07,15.34,15.65,15.72,15.62,15.99,14.71,14.56,14.30,14.00,14.02,14.56,14.43,13.49,13.69,13.49,13.44,13.62,13.77,13.93,13.54,13.24,13.01,13.01,13.03,13.08,13.21,13.69,13.46,13.13,13.54,13.49,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,12.68,12.63,12.22,13.34,14.56,14.07,13.79,13.87,13.46,12.83
9.50,13.13,13.39,13.39,13.21,13.64,12.47,11.84,13.41,13.11,12.19,12.42,11.46,11.92,9.86,22.76,23.13,22.29,18.78,16.31,14.17,12.52,75.55,79.90,40.58,28.16,20.98,17.84,17.85,205.38,177.76,111.46,51.19,35.21,26.70,17.87,267.41,162.93,121.03,63.42,61.42,108.76,28.48,72.70,64.08,44.35,18.97,18.87,18.45,19.10,36.10,33.03,19.64,14.00,14.02,14.56,14.43,13.49,13.69,13.49,13.44,13.62,13.77,13.93,13.54,13.24,13.01,13.01,13.03,13.08,13.21,13.69,13.46,13.13,13.54,13.49,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,12.68,12.63,12.22,13.34,14.56,14.07,13.79,13.87,13.46,12.83
33.50,13.13,13.39,13.39,13.21,13.64,12.47,11.84,22.29,22.12,19.51,17.21,11.46,11.92,9.86,56.05,54.71,49.45,28.86,20.41,16.41,13.90,182.69,192.89,100.54,66.22,39.73,29.05,27.61,424.03,395.24,279.54,131.60,78.21,51.20,27.38,437.40,321.98,275.81,118.57,107.68,203.22,42.93,156.84,151.66,108.10,28.46,24.42,22.27,23.80,111.67,87.70,43.42,17.03,15.60,14.56,15.99,23.39,21.10,13.49,13.44,13.62,13.77,13.93,13.54,13.24,13.01,13.01,13.03,13.08,13.21,13.69,13.46,13.13,13.54,13.49,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,12.68,12.63,12.22,13.34,14.56,14.07,13.79,13.87,13.46,12.83
63.50,13.13,13.39,13.39,13.21,13.64,12.47,11.84,36.68,34.92,33.34,23.65,15.30,11.92,9.86,86.89,86.05,76.70,44.77,30.67,19.45,15.34,256.37,274.91,153.26,124.12,62.38,50.12,36.20,552.10,531.18,414.61,227.99,134.57,83.02,42.27,529.03,457.49,397.41,165.23,141.95,294.23,55.78,213.95,209.42,186.68,44.85,30.08,26.42,29.14,172.13,147.19,78.26,23.95,19.41,16.65,15.99,58.52,55.29,35.87,17.58,14.94,13.77,15.38,13.54,13.24,13.01,13.01,13.03,13.08,13.21,13.69,13.46,13.13,13.54,13.49,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,12.68,12.63,12.22,13.34,14.56,14.07,13.79,13.87,13.46,12.83
93.50,13.13,13.39,13.39,13.21,13.64,12.47,11.84,44.16,43.57,41.10,27.92,17.68,13.46,13.36,90.28,89.68,78.75,55.44,40.68,23.50,15.34,280.52,296.23,164.38,129.19,80.18,62.68,41.09,559.39,540.36,428.62,241.55,167.49,106.17,55.81,671.54,597.44,506.11,228.87,177.75,367.87,69.21,269.02,266.16,255.16,78.36,38.57,32.32,36.20,219.76,197.79,139.45,38.00,27.88,20.60,17.40,99.02,103.67,87.12,30.30,16.74,15.90,16.79,31.73,31.53,26.09,16.85,13.03,13.08,13.21,13.69,13.46,13.13,13.54,13.49,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,12.68,12.63,12.22,13.34,14.56,14.07,13.79,13.87,13.46,12.83
123.50,13.13,13.39,13.39,13.21,13.64,12.47,11.84,40.71,41.25,37.93,29.56,19.44,13.46,13.36,76.42,76.31,68.54,55.56,41.43,22.34,15.34,258.76,266.56,133.15,118.40,86.04,60.78,35.87,498.74,477.11,367.55,224.93,169.29,102.14,61.07,789.64,643.95,506.36,293.12,230.76,437.54,88.10,316.95,313.79,306.22,134.99,52.13,41.38,45.73,264.42,246.18,194.82,54.38,37.66,25.75,19.53,135.52,146.73,133.41,61.98,21.28,20.36,18.29,71.70,68.31,55.23,31.35,15.34,13.08,14.66,13.69,13.46,13.13,13.54,13.49,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,12.68,12.63,12.22,13.34,14.56,14.07,13.79,13.87,13.46,12.83
153.50,14.53,14.81,14.91,14.71,15.32,13.95,13.29,27.53,27.18,26.52,21.64,16.30,12.02,13.06,46.69,47.19,45.02,35.89,26.69,17.85,15.34,225.79,212.35,94.97,91.91,65.79,44.75,27.60,433.67,400.46,275.29,190.78,133.47,80.40,54.84,757.34,613.22,452.15,348.52,326.89,523.51,110.84,336.42,326.64,281.14,145.78,70.52,51.66,56.99,269.71,251.65,202.06,67.01,44.23,30.30,22.47,156.05,168.77,156.15,102.82,28.14,25.40,19.69,102.58,99.32,83.99,58.67,21.25,14.53,14.66,21.33,17.21,15.24,13.54,13.49,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,12.68,12.63,12.22,14.73,14.56,14.07,13.79,13.87,13.46,12.83
183.50,14.53,14.81,14.91,14.71,15.32,13.95,13.29,15.79,16.21,16.41,15.52,16.30,12.02,13.06,19.45,19.74,20.39,18.45,15.60,14.68,13.93,202.85,156.10,63.21,58.44,46.01,32.68,26.64,417.41,375.47,230.14,141.83,78.82,67.11,53.09,849.71,678.53,514.95,399.33,413.94,625.52,130.10,351.10,335.69,255.48,162.51,85.68,58.22,64.04,255.46,230.25,168.25,71.73,48.19,32.57,24.72,149.03,158.72,148.10,101.53,32.03,25.40,19.69,106.37,103.95,91.39,54.74,20.65,14.53,14.66,36.19,30.49,27.69,19.74,15.14,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,14.07,14.05,13.67,14.73,14.56,14.07,13.79,13.87,13.46,12.83
213.50,14.53,14.81,14.91,14.71,15.32,13.95,13.29,15.79,16.21,16.41,15.52,16.30,12.02,13.06,19.45,14.83,15.85,15.27,15.60,14.68,13.93,223.98,198.42,74.20,62.25,46.00,34.96,30.72,438.30,398.32,244.10,148.76,96.76,74.85,56.24,840.88,638.28,482.94,368.44,348.32,614.08,129.15,344.33,327.32,239.94,133.64,79.27,55.14,59.93,237.50,206.77,144.82,64.94,46.68,32.57,24.72,134.81,141.51,125.86,74.74,30.20,24.64,19.69,91.59,87.45,69.03,37.14,20.65,14.53,14.66,35.07,28.71,24.33,15.93,13.74,13.26,12.94,12.55,12.96,13.31,13.34,13.41,13.11,12.79,13.44,12.91,13.17,12.98,13.06,12.91,12.22,12.83,13.01,13.24,13.03,14.07,14.05,13.67,14.73,14.56,14.07,13.79,13.87,13.46,12.83
