Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-44.79,-50.53,-43.90,-38.79,-35.79,-40.51,-44.75,-54.57,-53.54,-63.84
13.50,-20.71,-30.94,-26.98,-21.22,-18.94,-26.07,-36.46,-36.06,-35.27,-42.54
41.50,-5.16,-15.34,-13.83,-9.13,-12.67,-8.10,-29.59,-21.77,-19.38,-29.07
71.50,0.05,-7.56,-7.21,-10.86,0.40,9.14,-21.49,-15.69,-12.22,-19.52
101.50,4.15,-0.81,-2.08,1.63,13.77,25.29,-9.08,-3.17,-1.98,-7.48
131.50,-5.19,2.04,2.98,10.35,26.44,43.30,-0.96,11.19,11.75,21.74
161.50,-84.74,-17.28,3.03,40.98,74.22,109.27,41.43,74.15,69.91,91.92
191.50,-104.40,-43.25,-14.12,38.56,81.83,125.42,36.59,60.05,62.41,83.82
221.50,-120.00,-63.91,-27.79,22.21,69.54,114.45,27.85,52.33,55.68,76.95
251.00,-132.05,-71.86,-30.88,16.80,61.10,110.86,23.01,49.20,52.70,80.34
281.00,-127.49,-69.16,-28.84,18.61,62.54,111.67,21.93,49.75,52.70,84.17
311.50,-122.03,-67.75,-30.48,19.85,64.18,101.77,19.88,50.01,53.94,73.49
341.50,-129.52,-72.93,-33.88,11.92,58.91,97.74,16.92,46.09,49.50,71.69
371.50,-133.90,-83.82,-42.12,0.15,47.24,73.98,8.34,38.63,41.45,59.74
401.50,-153.05,-102.76,-60.18,-24.30,22.17,40.49,23.66,45.82,51.31,73.75
431.50,-154.45,-107.07,-60.56,-24.81,6.87,31.07,19.50,38.79,47.08,70.34
461.50,-151.60,-102.66,-55.62,-20.81,3.61,26.11,19.34,37.32,45.81,70.29
491.50,-158.17,-114.39,-67.80,-31.67,-12.57,12.85,6.98,20.93,30.19,58.87
521.00,-167.15,-120.91,-75.75,-35.43,-19.92,-9.27,-0.22,11.59,22.26,45.79
550.00,-161.84,-122.38,-75.59,-34.23,-22.62,-9.27,0.92,11.11,22.59,46.85
579.50,-166.99,-122.47,-75.38,-33.35,-20.85,-11.93,-0.45,10.93,20.05,49.88
609.00,-158.99,-114.09,-69.10,-27.12,-16.75,-7.20,4.00,16.34,25.83,51.54
640.00,-162.22,-120.40,-75.08,-33.28,-19.72,-9.86,0.16,10.82,19.60,44.30
671.50,-162.99,-120.22,-73.59,-31.27,-18.68,-8.72,0.49,12.53,21.75,49.79
701.50,-150.95,-109.42,-65.30,-22.00,-12.29,-2.39,7.48,21.05,31.43,53.06
731.50,-155.06,-106.78,-62.08,-19.74,-11.16,4.87,9.22,23.11,33.71,64.04
760.50,-146.71,-100.50,-56.74,-16.76,-7.12,10.47,12.99,27.49,36.92,67.76
790.50,-144.16,-98.18,-52.50,-14.15,-5.27,15.60,15.15,30.93,41.11,70.00
821.00,-165.16,-115.45,-69.78,-29.96,-15.47,-0.45,2.14,15.17,23.82,56.52
851.00,-174.45,-130.84,-86.35,-43.66,-27.06,-19.85,-8.78,1.85,11.08,31.50
881.00,-174.99,-135.95,-90.74,-47.25,-29.18,-24.91,-9.41,1.39,10.09,32.02
911.00,-167.34,-128.61,-82.79,-38.80,-22.80,-17.27,-2.55,8.28,17.18,35.95
941.50,-170.64,-126.87,-81.86,-38.57,-22.10,-15.38,-2.78,6.31,16.11,41.79
971.50,-173.37,-132.51,-87.31,-43.52,-26.38,-20.76,-6.46,2.90,11.59,35.01
1001.50,-175.42,-135.21,-88.82,-46.02,-28.08,-23.13,-7.62,1.93,10.18,37.82
