Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-1144.87,-3326.58
2.50,-927.46,-4141.67
19.50,536.39,-183.29
49.50,2474.50,10928.07
79.50,2962.97,18559.13
109.50,3855.71,19243.42
139.50,2838.38,10232.61
169.50,5199.87,25004.57
198.50,4336.57,26799.86
228.50,15083.85,24502.61
259.50,17952.72,21017.91
289.50,15079.52,16535.31
319.50,12801.18,13110.81
349.50,12340.28,13290.12
379.50,13347.87,15581.60
409.50,16454.76,18816.13
439.50,18494.66,22270.61
469.50,18561.04,22222.46
498.00,17180.02,23218.35
526.50,17027.39,22052.69
556.50,17868.72,19244.49
587.00,18395.97,20140.45
617.50,18961.67,20735.67
647.50,19065.26,22160.37
677.50,18772.30,22079.39
707.00,19034.94,21297.98
736.50,19760.04,21556.88
767.00,19791.25,21640.66
798.50,21626.03,23032.70
829.50,21564.48,23942.17
859.50,19100.07,22178.84
889.50,19029.50,20916.26
918.00,20942.46,22197.91
948.00,20942.46,22968.92
979.50,21486.01,23762.31
1009.50,23041.84,24624.76
1039.50,23041.84,25489.11
1069.50,23924.39,26058.08
1099.50,22404.91,23225.83
1129.50,20262.39,23951.45
1159.50,20734.66,23416.49
1188.50,20266.40,22375.57
1218.50,23952.83,26795.05
1249.50,25863.75,28417.68
1279.50,23551.86,27082.68
1309.50,21549.03,24387.55
1339.50,19391.15,20058.15
1369.00,18757.04,18495.66
1399.00,19479.34,20197.56
1429.50,21108.14,18738.75
1459.50,19057.48,22360.91
1489.50,18656.21,20532.08
1519.50,13100.82,17457.94
1549.50,9154.05,18945.51
1578.00,14118.00,16866.05
1608.00,18255.29,14613.24
1639.50,15020.16,21002.25
1669.50,19942.21,22656.89
1699.50,17887.35,26055.94
1729.00,12215.49,30842.95
1759.00,17626.68,25700.61
1789.50,19716.12,22845.92
1819.50,20194.54,21464.03
1849.50,24678.51,16934.13
1879.50,25599.53,17637.81
1909.50,22403.94,20601.95
1939.50,14958.52,28750.52
1969.50,18862.06,22621.95
1999.50,19967.05,22079.68
2029.50,18519.36,23391.67
2059.50,17430.77,23800.15
2089.50,16145.18,23872.54
2119.50,11387.35,11412.67
2149.50,2870.92,2818.50
2179.50,777.26,789.31
2209.50,777.26,789.31
2239.50,777.26,789.31
2269.50,777.26,789.31
2299.50,777.26,789.31
2329.50,777.26,789.31
2359.00,777.26,789.31
2389.00,777.26,789.31
2418.50,777.26,789.31
2448.50,777.26,789.31
2479.50,777.26,789.31
