Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-5.99,-12.60,-17.37,-15.26,-14.98,-6.68,-10.06,-6.89,-7.78,-9.42
7.50,-6.82,-15.54,-18.94,-17.10,-18.70,-3.72,-15.86,-12.59,-13.73,-23.54
29.50,-9.25,-17.31,-21.44,-21.33,-27.68,0.63,-24.93,-5.46,-20.13,-27.36
59.50,-11.75,-18.54,-23.38,-29.60,-35.34,1.52,-28.66,-6.81,-19.62,-28.09
89.50,-13.15,-21.12,-29.30,-34.77,-41.65,1.61,-32.39,-8.05,-18.65,-27.84
119.50,-11.89,-20.66,-30.05,-34.81,-41.21,4.95,-32.12,-3.69,-14.19,-20.01
149.50,-84.49,-62.87,-41.17,-28.26,-35.42,47.70,13.86,60.85,52.07,74.03
179.50,-147.70,-101.99,-56.47,-24.20,-23.87,99.70,64.43,90.69,89.25,118.22
209.50,-153.79,-111.88,-68.16,-36.01,-33.71,93.79,47.08,-1.19,72.35,111.60
239.50,-156.19,-113.34,-69.23,-34.36,-34.75,89.82,42.18,-12.01,71.60,109.00
269.50,-162.78,-112.24,-65.72,-35.89,-37.58,87.49,38.72,-17.98,71.09,106.22
299.00,-160.22,-113.15,-65.73,-37.95,-37.45,80.04,35.65,-21.16,67.39,99.96
329.00,-168.85,-122.78,-72.96,-46.97,-42.46,72.29,27.34,-28.62,63.83,98.81
359.50,-169.91,-125.27,-74.68,-48.70,-45.50,66.42,25.07,-30.77,61.80,96.39
389.50,-165.28,-123.27,-73.58,-47.91,-44.29,70.10,25.13,11.13,59.70,94.65
419.50,-163.27,-119.06,-68.29,-43.58,-41.17,69.16,24.96,16.44,60.79,96.32
449.50,-162.70,-114.08,-65.21,-40.32,-35.21,82.78,31.01,16.77,65.56,98.42
479.50,-161.68,-111.31,-64.72,-38.43,-31.93,89.29,35.27,24.36,68.83,102.96
509.50,-155.61,-106.37,-60.39,-37.52,-33.70,90.70,35.73,23.09,68.37,103.95
539.50,-149.16,-105.26,-57.14,-34.10,-31.10,95.09,39.33,31.94,71.39,107.69
569.50,-150.50,-99.85,-53.44,-30.57,-27.44,96.85,44.06,38.87,76.07,111.63
599.50,-153.48,-97.27,-50.83,-28.85,-25.87,102.00,45.83,40.44,79.27,111.89
629.50,-144.85,-94.55,-49.00,-26.97,-23.48,102.79,46.54,46.70,77.37,112.37
659.50,-144.39,-94.92,-47.91,-28.26,-23.72,105.52,46.84,47.13,79.52,114.37
689.50,-148.12,-94.08,-47.65,-27.83,-24.65,104.90,46.47,44.78,76.21,116.94
719.50,-155.11,-104.79,-56.86,-33.63,-30.88,94.64,41.06,28.95,69.77,106.67
749.50,-158.76,-112.79,-63.69,-40.60,-38.32,80.94,33.68,13.89,64.28,102.76
779.50,-155.95,-109.47,-61.37,-38.38,-35.03,83.88,35.94,29.44,65.77,105.57
809.50,-152.27,-107.11,-57.74,-35.17,-32.27,91.95,40.26,41.16,71.46,104.08
839.50,-150.60,-104.54,-56.33,-34.12,-30.43,93.90,39.88,48.38,71.65,112.58
869.50,-146.36,-102.69,-54.87,-32.85,-28.94,92.82,42.16,55.81,74.09,115.15
899.50,-148.87,-98.54,-50.49,-29.91,-25.89,99.25,44.83,60.92,75.68,115.55
929.50,-144.42,-94.15,-47.61,-26.47,-21.62,105.19,47.43,66.40,78.85,112.59
959.50,-143.20,-96.86,-48.55,-26.63,-25.00,102.83,47.32,66.50,76.52,121.76
989.50,-148.06,-99.16,-51.80,-31.35,-26.71,100.26,43.16,63.68,75.16,123.01
1019.50,-149.72,-99.99,-52.93,-31.06,-27.25,98.85,43.57,65.76,74.01,115.30
1049.50,-149.21,-99.75,-52.09,-31.05,-26.96,97.90,43.75,65.59,73.71,115.34
1079.50,-156.81,-99.99,-53.18,-32.02,-27.83,97.18,43.19,66.85,74.52,123.82
1109.50,-428.57,-305.44,-164.56,-113.07,-92.93,282.60,139.94,211.18,246.24,435.64
1139.50,-1160.90,-743.47,-411.54,-266.37,-234.14,698.04,349.61,546.10,620.60,892.32
1169.50,-1712.11,-1153.41,-626.38,-372.96,-328.15,1022.68,439.49,682.48,764.60,1214.53
1199.50,-782.36,-531.61,-295.02,-186.08,-153.69,425.48,207.58,307.17,407.46,513.26
1229.00,-155.74,-103.68,-56.27,-32.25,-30.11,90.53,38.89,62.28,71.29,103.95
1259.00,-155.92,-102.23,-54.39,-34.95,-29.31,92.86,40.60,61.80,70.07,105.40
1289.50,-157.69,-102.39,-54.96,-34.03,-30.29,90.63,39.79,60.51,71.08,106.01
1319.50,-156.43,-106.52,-58.48,-35.94,-32.15,88.93,38.53,59.61,70.35,105.32
1349.50,-154.54,-106.73,-57.52,-37.52,-33.77,89.57,34.89,57.99,68.58,101.25
1379.00,-152.89,-106.94,-60.12,-37.82,-34.40,87.79,34.27,58.41,68.64,101.55
1409.00,-158.94,-107.92,-60.29,-37.21,-34.08,86.82,33.38,57.61,65.72,103.99
1439.50,-153.97,-111.22,-62.13,-39.25,-35.53,83.29,30.93,56.58,64.31,104.41
1469.50,-153.10,-109.96,-62.54,-39.97,-36.14,82.24,30.88,57.02,65.51,104.64
1499.50,-160.46,-110.17,-62.15,-39.25,-36.63,80.62,29.15,56.35,64.85,106.35
1529.50,-166.41,-110.75,-62.41,-38.96,-37.80,80.95,30.14,58.05,67.36,110.85
1559.50,-164.44,-108.39,-61.80,-39.13,-36.55,82.20,30.72,57.98,66.57,113.11
1589.50,-161.63,-108.97,-60.71,-39.29,-37.04,84.88,30.07,58.82,64.59,111.42
1619.50,-161.06,-109.36,-61.91,-39.25,-36.96,84.88,29.53,56.04,64.07,111.34
1648.00,-157.14,-111.91,-64.11,-41.52,-38.32,83.33,35.67,61.51,68.30,120.90
1676.50,-159.48,-114.81,-65.71,-41.17,-38.19,70.76,39.19,62.44,70.40,121.89
1707.00,-160.50,-112.26,-63.09,-39.12,-35.76,67.95,41.37,63.50,70.44,114.13
1738.00,-153.94,-105.96,-56.35,-33.27,-30.47,71.13,44.35,66.13,73.09,113.98
1769.00,-154.36,-103.21,-53.64,-30.79,-24.94,75.09,48.12,70.02,77.82,114.24
1799.50,-151.45,-97.54,-49.84,-27.23,-22.58,78.42,51.61,73.63,84.45,116.68
1828.00,-151.28,-97.72,-49.29,-26.09,-22.81,79.36,54.52,74.53,84.20,121.53
1858.00,-153.48,-96.48,-48.73,-26.94,-20.94,75.49,55.29,76.50,84.60,129.53
1889.50,-149.74,-93.96,-45.10,-22.96,-18.91,78.92,58.64,78.47,86.06,138.20
1919.50,-149.66,-96.13,-47.85,-24.51,-19.63,79.53,57.37,77.50,87.29,129.00
1949.50,-148.87,-97.23,-47.89,-25.24,-20.03,76.72,56.17,77.56,84.40,128.33
1979.50,-149.96,-95.77,-46.25,-24.73,-19.55,75.07,58.39,78.30,87.40,132.28
2009.50,-153.54,-100.52,-48.28,-25.04,-20.10,70.58,56.99,76.82,88.91,131.12
2039.50,-159.65,-103.52,-51.57,-28.21,-22.48,69.38,54.65,75.63,82.55,126.70
2069.50,-159.33,-103.89,-54.40,-29.92,-23.60,65.55,53.38,72.21,81.10,119.60
2099.50,-153.44,-103.26,-52.16,-27.27,-21.98,67.00,55.70,76.60,83.19,121.62
2129.50,-143.81,-97.85,-46.61,-23.09,-16.52,71.21,60.74,81.85,90.00,125.45
2158.00,-140.13,-92.86,-41.90,-19.14,-12.40,75.51,65.02,84.62,90.76,134.22
2187.00,-146.70,-90.92,-39.52,-17.47,-10.30,76.20,66.03,86.27,94.54,131.53
2218.50,-142.82,-88.62,-37.80,-15.47,-9.15,76.70,67.70,86.32,94.63,133.90
2249.50,-136.54,-87.94,-37.02,-14.71,-8.74,77.39,67.97,86.04,95.75,133.98
