Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.73,-0.25
14.00,-0.65,0.37
41.50,-0.47,0.52
71.00,-0.77,0.36
102.00,-0.78,0.57
132.00,-9.35,6.68
161.50,-51.34,46.25
192.00,-82.89,80.27
222.00,-87.06,86.89
251.50,-87.03,87.64
281.50,-87.09,87.62
311.50,-87.60,87.85
341.50,-87.38,87.53
371.50,-87.38,87.99
401.50,-86.66,88.02
431.50,-85.89,87.30
462.00,-87.01,87.78
492.00,-87.64,87.78
521.50,-87.11,87.29
551.50,-87.14,87.51
582.00,-87.17,87.54
612.00,-89.24,88.43
642.00,-110.76,102.53
671.00,-117.07,111.54
700.50,-117.50,112.47
730.50,-116.19,113.76
760.50,-116.87,113.37
791.00,-116.99,113.37
821.50,-117.17,113.32
852.00,-117.29,112.51
882.00,-116.76,112.49
912.00,-116.88,112.60
941.50,-115.87,113.03
971.50,-116.09,113.03
1001.50,-117.04,112.38
1031.50,-117.14,113.42
1061.50,-116.66,113.12
1092.00,-116.21,113.38
1122.00,-117.29,113.59
1151.50,-117.14,113.14
1181.50,-116.49,113.60
1211.50,-117.30,113.05
1242.00,-118.08,113.12
1272.50,-117.57,113.12
1302.00,-116.87,112.89
1331.50,-117.09,113.44
1361.50,-116.65,113.44
1391.50,-117.13,113.08
1420.50,-116.68,112.85
1450.50,-117.12,112.36
1481.50,-117.12,113.23
1511.50,-117.42,113.83
1541.50,-117.20,113.39
1571.50,-117.77,113.52
1601.50,-116.11,113.03
1631.50,-116.43,112.05
1661.50,-114.76,113.26
1691.50,-114.58,112.73
1721.50,-114.45,113.25
1751.50,-114.33,113.10
1781.50,-114.86,112.91
1811.50,-115.10,112.86
1841.50,-115.01,113.00
1871.50,-115.29,112.54
1901.50,-114.52,112.98
1929.50,-115.40,112.57
