Time,South Central Fans,North Central Fans
s,C,C
0.00,24.64,18.97
4.00,24.64,18.97
22.50,24.64,18.97
52.50,24.64,18.97
82.50,24.64,18.97
112.50,24.64,18.97
142.50,24.59,18.97
172.50,28.10,18.97
202.50,35.53,18.97
232.50,46.63,18.97
262.50,55.74,18.97
292.50,60.49,18.97
322.50,63.43,18.97
351.50,64.87,18.97
381.00,65.81,18.97
412.00,66.74,18.97
442.50,67.42,18.97
472.00,68.50,18.97
502.00,69.16,18.97
532.50,70.41,18.97
562.50,71.03,18.97
592.50,71.75,18.97
622.50,72.28,18.97
652.50,73.68,18.97
682.50,74.03,18.97
712.50,75.57,18.97
742.50,76.33,18.97
772.50,77.41,18.97
802.50,77.90,18.97
832.50,78.24,18.97
862.50,82.37,18.97
892.50,84.92,18.97
922.50,88.37,18.97
952.50,88.90,18.97
982.50,90.47,18.97
1011.50,90.61,18.97
1041.00,91.31,18.97
1072.00,92.50,18.97
1102.50,92.11,18.97
1132.50,92.19,18.97
1162.50,93.24,18.97
1192.50,93.26,18.97
1222.00,93.16,18.97
1252.00,93.41,18.97
1282.50,94.17,18.97
1312.50,94.39,18.97
1342.50,94.78,18.97
1372.50,93.91,18.97
1402.50,94.73,18.97
1432.50,94.82,18.97
1462.50,95.10,18.97
1492.50,95.88,18.97
1522.50,96.76,18.97
1551.00,96.82,18.97
1581.00,95.84,18.97
1612.50,94.94,18.97
1642.50,89.99,18.97
1672.50,82.62,18.97
1702.00,73.99,18.97
1730.50,66.96,18.97
1760.50,62.62,18.97
1791.00,59.89,18.97
1821.50,57.16,18.97
1851.50,56.35,18.97
1881.00,54.69,18.97
1911.50,53.89,18.97
1941.00,52.89,18.97
1971.50,52.17,18.97
2002.50,51.63,18.97
2031.00,51.38,18.97
2060.00,50.31,18.97
2090.50,50.43,18.97
2121.00,50.36,18.97
2151.00,50.08,18.97
2180.50,48.32,18.97
2210.50,47.22,18.97
2241.00,46.72,18.97
2271.00,46.03,18.97
2300.50,43.86,18.97
2330.50,41.64,18.97
2361.00,39.90,18.97
2391.50,39.56,18.97
2421.50,39.12,18.97
