Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-27.86,-27.75,-25.59,-22.59,-22.63,-24.71,-26.88,-26.37,-27.33,-31.07
3.50,-24.51,-24.46,-22.55,-19.28,-19.42,-19.61,-28.16,-27.62,-28.63,-32.47
21.50,-18.54,-18.72,-17.35,-13.24,-13.06,-8.70,-29.68,-25.82,-25.52,-28.65
50.50,-9.61,-11.42,-10.15,-5.47,-5.47,5.36,-22.53,-17.55,-17.22,-16.28
80.50,-0.60,-1.67,-0.88,-2.57,6.55,16.58,-9.17,-3.66,-4.49,2.98
111.00,9.60,6.25,7.48,7.66,17.23,25.65,2.36,7.75,6.51,9.86
140.50,7.65,15.10,10.40,14.32,23.18,31.69,4.02,10.44,8.25,3.26
171.00,-24.15,15.67,12.42,25.01,34.41,47.44,17.77,27.38,27.02,22.19
201.50,-75.69,1.94,10.10,38.80,51.48,75.68,35.28,45.54,48.61,66.22
231.50,-107.19,-11.11,8.19,42.35,52.47,81.33,41.92,52.21,56.19,75.24
261.50,-106.86,-15.50,7.77,42.59,54.68,82.01,41.26,50.89,55.28,72.74
291.50,-103.94,-16.93,9.80,42.98,56.12,82.10,41.94,52.13,55.07,61.78
321.50,-107.27,-19.09,7.36,40.14,54.86,80.05,39.95,50.58,52.58,61.50
351.50,-107.48,-19.78,5.56,37.66,51.92,78.32,36.42,48.15,50.66,57.21
381.50,-108.71,-19.03,4.87,35.93,51.48,77.47,34.53,46.45,49.42,58.46
411.50,-105.61,-18.61,3.52,31.48,49.07,76.04,32.26,44.36,47.39,58.38
441.50,-107.56,-16.55,2.49,32.14,49.69,74.99,31.08,43.60,46.91,57.30
471.50,-109.16,-15.20,3.93,35.38,51.24,78.81,31.14,42.97,44.89,57.61
501.50,-109.00,-15.65,4.81,36.68,52.20,80.23,33.52,46.19,48.72,55.79
531.50,-109.82,-17.43,3.21,33.00,46.93,71.43,31.94,43.66,46.78,53.51
561.50,-115.05,-20.78,-0.57,25.14,45.09,69.04,26.90,40.47,42.86,49.03
591.50,-118.59,-23.81,-3.90,21.87,40.51,65.88,22.75,36.91,40.50,52.92
621.50,-122.07,-26.55,-5.71,19.79,37.68,63.73,20.64,34.82,38.93,52.91
651.50,-119.77,-28.13,-7.48,17.45,34.76,60.00,17.88,33.91,36.82,48.84
681.50,-120.34,-23.12,-3.98,17.33,34.43,60.47,15.87,29.40,32.82,39.03
711.50,-83.89,-14.79,-1.35,16.81,30.54,55.72,11.04,24.26,24.47,19.10
741.00,-85.48,-13.49,1.81,16.60,32.04,56.80,10.80,23.58,22.51,17.19
770.50,-85.83,-11.14,4.05,18.84,33.60,60.55,10.46,23.02,22.89,17.83
799.50,-84.74,-11.78,3.95,18.51,32.20,58.95,10.22,23.27,21.95,15.23
829.00,-82.40,-9.19,4.41,20.93,33.82,56.16,10.60,24.39,22.26,18.30
859.50,-76.77,-5.03,9.54,26.86,40.04,68.54,13.93,27.56,27.03,26.41
889.50,-78.27,-4.05,8.68,24.22,39.92,67.70,14.04,27.48,25.21,23.95
920.00,-87.61,-11.93,3.36,18.37,33.30,57.49,10.69,23.35,20.96,23.16
950.00,-80.90,-11.92,3.81,19.91,32.36,54.96,11.10,22.94,22.72,20.24
979.50,-78.84,-4.61,8.76,27.73,40.83,69.93,15.49,28.06,27.85,28.43
1010.00,-73.30,0.43,12.80,35.41,48.22,75.14,19.32,32.21,30.61,32.35
1040.50,-79.33,-1.23,12.79,34.37,47.87,72.26,20.43,32.16,30.91,34.29
1069.50,-84.80,-5.30,9.59,28.78,43.31,65.69,15.47,25.35,23.88,31.07
