Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,30.61,23.78,22.39,26.43,26.08,29.88,21.31,24.48,30.12,68.65
12.00,31.72,24.21,22.53,26.57,25.50,31.56,17.30,21.06,24.31,56.30
38.50,33.13,25.09,24.13,29.86,32.76,39.52,16.15,21.24,20.49,56.04
68.50,36.95,25.48,23.35,33.72,37.15,44.55,18.18,25.47,24.94,67.49
98.50,43.01,33.27,29.99,45.42,47.10,58.03,25.89,32.26,32.13,75.02
128.50,36.07,36.03,34.98,49.43,54.43,71.82,27.60,34.40,33.03,108.16
158.50,-50.60,8.73,29.70,79.40,93.51,125.05,73.56,90.47,119.81,299.70
188.50,-123.90,-23.80,12.86,73.63,91.51,127.31,66.11,84.41,136.86,282.23
218.50,-172.72,-32.52,2.90,60.04,77.18,109.72,59.94,77.16,111.96,266.52
248.50,-201.03,-38.32,1.67,57.72,73.98,106.23,56.06,72.32,132.32,253.67
278.50,-205.74,-43.91,-8.52,52.53,69.03,105.62,53.97,71.59,150.38,251.32
308.50,-228.59,-45.77,-12.59,49.26,67.88,105.47,51.97,69.36,140.37,242.97
338.50,-243.19,-49.06,-13.85,46.76,66.42,101.25,48.82,66.38,123.43,244.48
366.00,-251.42,-49.94,-15.32,45.15,63.38,95.79,48.06,64.70,111.95,233.64
396.00,-258.18,-56.58,-20.50,39.04,54.77,93.68,44.23,61.00,91.18,229.87
428.50,-264.57,-60.71,-24.40,29.46,50.56,89.25,37.31,55.48,70.84,217.58
458.50,-253.04,-63.67,-23.89,25.43,49.26,85.04,34.25,55.51,63.32,208.33
488.50,-275.57,-63.66,-22.87,27.17,49.42,87.61,35.87,55.02,67.11,193.67
516.00,-277.92,-66.99,-26.60,23.30,47.71,82.99,30.20,53.13,66.60,183.15
545.00,-266.40,-65.36,-24.61,23.66,48.27,84.50,31.68,53.72,62.22,185.44
576.50,-256.51,-60.87,-21.55,28.30,54.00,92.01,34.29,55.90,63.55,185.01
606.50,-233.08,-56.36,-19.59,33.16,57.76,96.60,39.25,59.88,67.17,201.16
636.50,-203.40,-50.36,-17.88,42.44,61.13,100.76,43.78,61.98,77.30,210.57
666.50,-227.79,-49.72,-16.95,41.64,60.68,100.45,45.38,60.62,87.56,217.77
696.50,-246.38,-53.19,-18.89,39.33,59.52,98.18,41.10,58.56,83.61,216.90
726.50,-249.20,-60.26,-22.71,30.15,58.05,96.20,33.45,55.17,82.58,190.77
756.00,-271.85,-65.13,-26.38,25.16,47.62,84.85,30.77,51.60,60.13,203.98
785.00,-276.97,-68.68,-27.53,23.24,47.90,84.36,29.61,51.60,58.64,202.62
816.00,-277.79,-65.09,-23.56,27.13,50.05,85.76,30.49,52.97,63.58,187.34
848.00,-268.41,-63.48,-23.04,28.39,51.08,91.76,28.33,52.97,67.54,177.22
878.50,-232.36,-59.20,-21.24,32.33,54.60,94.20,33.22,57.13,67.79,199.74
908.50,-265.57,-57.07,-20.95,34.37,53.83,93.48,35.18,57.51,80.21,198.49
938.50,-260.78,-58.04,-22.25,31.67,52.01,92.88,33.69,56.48,93.09,185.99
968.50,-248.94,-58.54,-22.49,32.21,55.80,95.88,35.31,57.54,69.86,188.39
998.50,-232.08,-54.42,-19.82,37.01,57.95,97.20,36.93,58.69,68.83,196.24
1028.50,-245.65,-53.31,-20.79,37.86,57.77,98.02,39.92,59.62,76.88,196.95
1058.50,-245.79,-52.82,-19.65,38.55,59.58,101.02,40.99,59.83,97.81,205.23
1088.50,-251.56,-50.22,-19.09,44.09,64.70,100.31,43.34,62.14,87.44,207.10
1118.50,-236.04,-45.67,-14.47,47.26,66.47,103.90,45.94,64.31,84.81,228.09
1148.50,-232.34,-44.44,-14.76,51.39,68.88,106.29,49.10,65.61,107.34,225.83
1177.50,-221.45,-41.36,-12.27,55.15,69.33,106.75,48.55,67.80,113.39,224.15
1207.50,-232.27,-42.18,-10.41,53.70,70.63,107.65,47.54,66.26,95.36,220.06
1238.00,-233.28,-43.60,-13.59,49.02,68.94,105.62,46.60,63.67,85.11,208.18
1267.00,-238.77,-49.59,-18.30,46.20,67.63,104.53,45.73,62.09,85.86,200.66
1297.50,-220.79,-47.74,-17.69,46.24,65.60,104.60,45.35,62.82,71.73,179.02
1328.50,-235.81,-45.73,-16.66,44.77,64.92,101.13,44.99,60.72,71.85,187.26
1358.50,-258.76,-47.91,-19.14,45.37,65.48,102.35,44.32,61.19,70.42,195.28
1388.50,-246.28,-46.42,-14.82,46.55,67.46,106.14,45.17,63.05,83.20,206.33
1418.50,-232.96,-43.30,-12.92,51.88,68.83,106.32,48.20,64.40,97.43,225.58
1448.50,-227.89,-40.21,-11.06,55.53,68.13,108.20,48.59,66.13,99.53,234.09
1478.50,-241.06,-40.37,-9.31,53.73,72.22,108.85,47.96,66.52,104.48,231.26
1508.50,-233.19,-42.48,-9.31,53.75,71.93,109.29,46.48,64.88,112.01,227.92
1538.50,-203.49,-45.08,-13.11,49.73,70.37,110.69,47.37,65.25,115.68,228.37
1567.00,-211.86,-47.37,-16.90,45.11,65.28,103.24,47.84,66.59,105.49,234.19
1597.00,-219.99,-53.62,-21.64,38.71,56.68,85.00,50.75,68.47,104.48,228.32
1628.50,-204.28,-57.32,-22.23,34.97,55.86,75.85,51.48,69.43,86.29,216.73
1658.50,-205.21,-56.81,-19.03,32.62,50.13,68.58,49.20,66.93,77.87,206.03
1688.50,-227.82,-58.91,-21.51,28.17,43.64,63.23,51.34,68.98,79.36,224.80
1718.50,-242.38,-53.70,-15.90,29.36,42.37,66.45,47.61,66.60,75.38,230.51
1748.50,-259.58,-56.65,-18.27,25.54,38.68,63.68,51.17,69.44,79.38,234.41
1778.50,-264.55,-57.48,-16.42,24.00,37.52,61.39,47.05,65.10,81.16,222.90
1806.50,-244.61,-56.96,-15.72,23.67,37.48,59.95,47.82,64.49,77.01,217.42
1836.50,-250.04,-54.32,-12.56,22.43,37.70,60.89,48.26,66.01,76.49,215.30
1868.50,-248.91,-52.79,-14.43,21.32,39.04,59.66,49.19,66.11,76.37,243.98
1898.50,-246.26,-54.37,-12.30,23.68,39.80,59.11,48.28,65.84,76.90,243.94
1928.50,-242.91,-55.61,-13.18,22.38,39.21,57.64,49.16,64.63,78.54,243.35
1958.50,-243.41,-55.30,-13.55,21.95,39.19,57.98,46.99,64.62,101.18,240.27
1988.50,-252.28,-56.39,-14.15,19.90,40.17,55.91,46.43,63.95,86.77,242.57
2017.00,-255.17,-56.58,-14.72,20.23,36.33,54.35,45.95,63.13,86.77,240.73
2047.00,-240.11,-56.95,-14.25,20.55,37.29,54.39,45.51,63.23,84.05,233.46
2077.50,-243.35,-60.95,-17.15,14.63,34.29,51.49,43.57,60.94,79.01,228.43
2105.50,-129.38,-58.27,-30.23,-3.90,11.13,25.76,29.11,43.57,64.00,165.24
2135.00,-85.31,-49.77,-31.07,-9.92,2.29,14.86,10.98,24.00,37.64,151.91
2165.50,-92.73,-45.69,-29.24,-10.86,0.10,13.82,9.61,22.15,34.77,139.23
2196.00,-88.27,-43.84,-28.71,-10.46,-2.96,14.69,9.01,21.95,34.17,137.77
2226.00,-82.48,-42.34,-27.03,-9.48,-2.39,15.26,11.04,23.30,38.06,144.63
