Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,12.73,13.03,13.16,13.03,13.77,12.68,12.60,11.31,10.88,11.35,6.36,5.92,10.74,6.48,20.43,21.43,22.16,18.63,16.77,14.83,12.87,44.94,47.11,35.23,28.81,20.63,17.21,14.92,121.85,108.79,76.42,47.02,24.71,19.25,15.68,146.74,122.55,159.13,246.92,342.89,137.37,46.72,25.60,21.29,19.33,17.11,16.89,17.67,15.91,13.24,13.29,13.21,13.08,13.16,13.49,13.63,13.06,13.46,13.29,13.26,13.44,13.67,14.12,13.39,13.06,12.78,12.93,12.98,13.03,13.13,13.51,13.39,12.96,13.39,13.46,13.26,13.02,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
13.50,12.73,13.03,13.16,13.03,13.77,12.68,12.60,21.81,19.14,18.95,15.45,13.50,14.33,6.48,48.26,47.64,44.10,28.74,21.85,16.26,14.31,116.31,117.97,71.56,52.47,33.33,25.55,18.69,282.81,271.03,183.56,91.87,45.11,30.11,18.77,425.43,478.65,555.47,454.06,374.95,200.95,73.97,78.93,67.97,112.20,40.49,25.09,23.52,21.76,68.21,63.98,35.19,15.74,14.58,13.49,14.96,13.06,13.46,13.29,13.26,13.44,13.67,14.12,13.39,13.06,12.78,12.93,12.98,13.03,13.13,13.51,13.39,12.96,13.39,13.46,13.26,13.02,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
41.50,12.73,13.03,13.16,13.03,13.77,12.68,12.60,33.24,30.13,28.23,22.58,16.87,14.33,6.48,74.20,72.98,59.86,36.20,26.40,18.53,15.72,178.80,186.61,108.32,83.67,48.99,34.78,24.43,366.66,367.52,285.14,141.76,82.50,49.65,25.38,915.44,766.89,758.02,571.51,317.98,255.05,99.15,157.21,161.09,371.43,210.25,64.31,36.97,47.33,207.98,198.56,137.25,29.25,19.69,16.33,17.25,71.21,80.43,69.50,27.81,16.01,16.04,15.72,13.39,13.06,12.78,12.93,12.98,13.03,13.13,13.51,13.39,12.96,13.39,13.46,13.26,13.02,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
71.50,12.73,13.03,13.16,13.03,13.77,12.68,12.60,39.09,37.31,35.34,25.14,16.87,14.33,12.73,91.33,91.64,78.65,43.59,32.66,22.67,17.13,219.92,233.72,132.53,110.72,68.02,46.08,28.10,411.67,416.67,350.34,177.17,124.65,76.23,34.80,1170.16,986.53,906.14,603.90,387.35,349.19,127.72,262.89,281.40,592.38,384.43,132.86,65.24,85.89,339.63,323.39,274.01,84.42,39.32,25.29,20.21,144.03,163.80,149.58,65.52,19.39,22.26,17.92,60.82,60.41,46.62,27.22,15.19,13.03,13.13,13.51,13.39,12.96,13.39,13.46,13.26,13.02,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
101.50,12.73,13.03,13.16,13.03,13.77,12.68,12.60,39.09,39.78,35.34,27.74,19.17,15.80,12.73,101.55,100.22,82.40,52.94,39.23,25.77,17.13,230.02,241.82,125.13,122.39,79.89,54.53,26.60,395.70,396.53,313.72,196.50,145.97,89.79,40.70,1012.07,860.87,784.71,548.27,436.17,445.98,152.43,410.85,442.31,776.16,482.42,228.72,113.93,133.54,402.88,390.08,342.93,151.73,65.47,37.64,23.89,198.67,226.03,213.47,123.08,28.75,33.10,20.90,115.54,112.77,94.78,61.58,22.60,15.16,14.69,13.51,13.39,12.96,13.39,13.46,13.26,13.02,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
131.50,12.73,13.03,13.16,13.03,13.77,12.68,12.60,39.09,38.30,35.34,30.34,21.60,15.80,12.73,97.31,95.74,78.11,53.36,38.87,24.21,17.13,227.02,230.75,118.82,118.91,78.39,50.51,25.03,375.69,373.19,309.96,201.07,144.74,78.59,38.53,843.73,718.43,647.38,501.69,377.79,445.07,148.29,572.96,593.52,864.16,574.13,363.77,170.87,177.23,467.75,455.29,407.87,207.10,92.58,50.13,28.48,237.27,268.25,260.38,188.82,41.99,43.95,23.93,150.02,149.39,131.18,103.01,35.55,17.31,16.10,48.24,41.90,39.97,29.67,26.27,14.73,13.02,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
161.50,12.73,13.03,13.16,13.03,13.77,12.68,13.78,30.31,28.36,28.17,23.18,17.40,14.23,12.73,67.56,63.39,56.29,38.64,29.58,20.15,17.13,181.53,167.82,81.09,83.05,57.50,37.83,21.90,301.37,263.12,217.83,133.21,93.07,57.36,33.69,738.69,561.01,456.13,306.19,205.13,308.76,113.36,768.03,781.32,1043.56,805.51,517.24,283.05,246.94,635.66,604.82,514.48,376.66,215.09,104.33,45.10,296.83,329.90,316.00,271.38,118.27,61.61,28.46,192.34,193.73,171.65,145.29,57.76,23.62,18.36,74.47,67.39,62.31,49.14,42.08,16.16,14.54,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
191.50,12.73,14.43,13.16,13.03,13.77,14.12,13.78,19.41,18.44,18.75,16.21,17.40,14.23,12.73,31.68,31.92,30.17,22.79,18.34,16.48,15.68,106.96,84.75,40.80,42.64,33.09,24.48,17.98,236.66,131.27,116.10,60.63,43.69,38.47,29.52,690.29,499.57,331.54,181.58,123.08,213.49,92.67,990.56,988.69,1146.90,905.92,625.39,341.33,280.54,737.68,721.97,626.69,466.20,347.22,162.85,75.84,353.03,388.86,371.93,332.65,173.89,80.00,35.00,231.40,233.53,211.64,187.49,73.37,27.00,21.99,90.97,81.90,74.07,64.36,41.06,17.58,15.95,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
221.50,12.73,14.43,13.16,13.03,13.77,14.12,13.78,15.49,14.50,15.75,16.21,17.40,14.23,12.73,19.81,20.29,20.40,17.35,15.52,15.09,14.28,64.98,48.68,25.84,26.60,23.41,18.95,15.84,260.85,115.61,83.38,42.22,30.86,31.91,27.37,702.91,507.66,367.34,179.85,125.07,194.91,88.60,1125.41,1132.91,1210.85,971.94,717.27,392.86,323.38,755.93,739.46,641.09,465.73,345.89,170.66,101.24,366.18,393.98,377.80,342.42,169.49,91.37,41.53,233.28,235.67,218.98,185.13,76.96,27.00,24.11,100.37,92.63,83.48,66.07,37.76,17.58,15.95,12.35,12.65,13.18,13.31,13.54,13.24,12.87,13.02,12.60,12.33,12.52,12.60,12.56,12.30,13.13,13.26,13.34,13.31,13.24,13.24,13.63,13.62,13.44,13.13,13.01,13.44,13.24,12.83
