Time,CT214J3,CT214F2,CT209H2,CT209F2,CT209C2,CT207H2,CT207F2,CT207C2,CT307H2,CT307F2,CT307C2,CT302H2,CT302F2,CT302C2,CT301H2,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
235.50,0.00,43.64,0.15,38.45,6.98,219.03,233.90,6.07,295.57,183.41,17.05,0.30,1572.73,111.20,1113.52,369.78,76.20,0.30,2292.65,117.58
266.50,0.00,43.64,0.15,38.45,7.00,221.46,258.06,6.09,295.57,154.99,14.53,0.30,1605.81,117.72,1090.87,378.46,100.85,0.30,2290.99,122.84
295.50,0.00,33.72,0.15,33.72,6.09,266.38,237.01,3.04,295.57,160.04,14.53,72.94,1644.55,118.10,1138.27,351.26,109.93,0.30,2321.93,128.48
325.00,0.00,33.72,0.15,33.72,6.71,203.96,247.87,3.05,295.57,170.60,14.53,247.81,1660.32,126.37,1144.38,351.17,113.34,0.30,2357.85,128.36
355.50,0.00,33.72,0.15,33.72,7.08,221.46,224.54,4.53,295.57,145.20,14.53,276.65,1668.56,121.52,1166.66,344.04,119.16,0.30,2379.43,122.50
385.50,0.00,31.43,0.15,33.72,7.64,193.84,270.65,5.24,357.37,167.54,14.53,312.50,1695.62,126.59,1159.38,348.15,118.23,0.30,2382.88,125.95
415.50,0.00,31.43,0.15,29.30,8.10,236.06,280.77,5.35,313.42,157.63,14.53,320.74,1683.12,126.99,1172.07,380.20,118.23,0.30,2443.88,133.36
446.00,0.00,32.65,0.15,21.67,7.27,225.97,256.53,5.35,313.42,168.09,13.73,337.22,1699.81,130.31,1189.82,371.02,123.45,0.30,2423.50,133.95
476.50,0.00,26.65,0.15,22.35,7.34,213.28,226.28,6.04,313.42,191.14,16.02,354.92,1734.19,132.39,1219.73,391.67,121.16,0.30,2456.26,136.03
506.50,0.00,26.65,0.15,22.35,8.39,220.83,229.05,6.73,313.42,162.80,16.42,346.38,1717.69,132.39,1237.06,362.81,126.89,0.30,2473.00,137.24
536.50,0.00,29.60,0.15,27.77,7.76,228.14,231.49,3.32,313.42,184.63,15.56,337.38,1726.08,140.25,1247.22,388.35,126.89,0.30,2498.57,136.50
566.50,0.00,93.69,0.15,23.65,7.78,237.74,225.14,5.07,313.42,170.19,17.64,341.60,1752.98,136.23,1266.04,370.95,132.63,0.30,2499.51,143.98
596.50,0.00,15.56,0.15,23.65,6.85,170.83,226.53,6.04,300.91,176.82,14.65,374.66,1718.21,145.94,1284.30,365.99,132.75,0.30,2523.96,144.05
626.50,0.00,29.55,0.15,31.74,6.70,178.62,232.33,6.57,288.40,155.95,14.65,355.48,1757.53,140.08,1277.66,377.32,136.70,0.30,2507.51,139.05
656.50,0.00,29.55,0.15,31.74,7.88,185.31,236.80,4.84,288.40,188.52,19.35,336.61,1788.99,140.11,1301.87,386.88,133.95,0.30,2544.38,139.28
686.50,0.00,29.55,0.15,31.74,8.51,208.39,209.30,3.05,288.40,197.22,21.42,349.43,1740.87,132.88,1273.46,383.14,132.88,0.30,2511.33,134.71
716.50,0.00,29.55,0.15,31.74,7.71,211.77,266.06,3.05,288.40,176.90,17.46,358.46,1745.33,134.22,1292.15,353.36,132.92,0.30,2470.08,131.63
746.50,0.00,28.08,0.15,37.43,6.56,216.53,240.72,4.02,288.40,178.65,16.39,321.66,1751.12,128.24,1285.58,358.59,132.85,0.30,2442.21,125.49
776.50,0.00,28.08,0.15,37.43,8.14,176.70,238.16,4.02,288.40,166.17,15.60,351.26,1684.09,125.31,1317.11,347.80,131.53,0.30,2440.07,125.23
806.50,0.00,25.02,0.15,30.82,7.73,238.16,222.52,4.43,288.40,185.98,16.51,320.87,1678.14,124.37,1231.96,348.95,122.68,0.30,2359.15,123.05
836.50,0.00,25.02,0.15,31.64,7.80,221.08,211.12,4.43,288.40,200.35,19.47,382.22,1666.79,124.16,1253.48,346.99,124.94,0.30,2368.57,121.52
866.50,0.00,25.02,0.15,24.57,8.09,175.48,224.09,3.26,247.50,212.10,16.60,390.94,1689.33,118.47,1296.15,364.78,119.20,0.30,2312.96,121.58
896.50,0.00,26.55,0.15,22.58,9.60,208.79,240.72,4.09,247.50,187.18,15.48,379.03,1670.66,120.42,1274.81,349.43,119.20,0.30,2346.46,121.57
926.50,0.00,26.55,0.15,22.58,6.59,164.10,225.65,3.97,295.72,184.74,17.05,370.12,1651.21,126.41,1284.39,353.64,119.20,0.30,2372.85,118.31
956.50,0.00,26.55,0.15,22.58,8.05,234.73,231.99,3.97,295.72,212.22,16.46,377.20,1654.48,122.40,1297.14,317.84,119.20,0.30,2314.61,121.89
986.50,0.00,30.21,0.15,22.58,9.27,185.45,247.22,5.03,295.72,169.37,16.45,382.39,1675.05,122.40,1288.89,370.54,122.35,0.30,2303.85,122.50
1016.50,0.00,30.67,0.15,22.58,8.09,195.53,194.30,3.97,295.72,179.89,16.54,388.80,1671.47,120.59,1312.02,322.69,119.17,0.30,2304.93,127.35
1046.50,0.00,42.11,0.15,22.58,8.37,216.94,210.22,5.00,295.72,189.11,17.50,357.47,1685.27,118.51,1332.11,349.27,119.57,0.30,2327.08,128.38
1076.50,0.00,37.08,0.15,25.33,7.98,211.54,234.35,5.02,295.72,181.89,15.66,342.92,1812.86,76.09,1526.08,364.89,120.64,0.30,2345.92,114.90
1106.50,0.00,26.40,0.15,25.33,6.26,178.07,261.76,2.99,295.72,157.68,16.97,353.83,1922.85,55.93,1718.01,425.16,120.64,0.30,2275.63,124.51
1136.00,0.00,32.04,0.15,34.48,7.01,220.93,249.55,8.91,338.44,182.29,15.44,350.96,2014.50,67.00,1856.67,483.04,94.28,0.30,2239.57,125.43
1166.00,0.00,38.55,0.15,34.48,8.39,234.38,245.06,2.99,338.44,167.24,15.44,342.41,2025.89,62.75,1930.40,512.55,55.66,0.30,2292.76,131.88
1196.50,0.00,40.89,0.15,34.48,8.68,205.18,234.73,9.83,338.44,151.57,13.67,348.12,2101.04,68.67,2008.80,512.87,52.80,0.30,2448.68,134.01
1226.50,0.00,45.62,0.15,26.86,7.21,173.04,257.35,3.05,338.44,172.96,13.70,350.04,2147.93,84.32,2037.99,528.62,53.68,0.30,2621.25,121.09
1256.50,0.00,31.74,0.15,26.86,7.78,197.90,219.89,3.05,338.44,160.65,21.14,395.00,2232.49,92.29,2034.15,505.64,53.89,0.30,2706.48,140.12
1286.50,0.00,27.01,0.15,22.28,7.06,209.81,232.37,5.00,338.44,160.83,19.84,451.00,2334.57,106.12,2141.96,565.35,57.07,0.30,2769.77,123.46
1316.50,0.00,29.14,0.15,22.28,8.65,229.00,252.95,4.29,338.44,165.71,19.84,458.91,2377.10,122.23,2204.62,586.30,77.77,0.30,2879.54,126.92
1346.50,0.00,23.70,0.15,22.28,7.24,231.02,243.79,7.87,406.96,254.91,20.45,525.62,2475.04,132.31,2331.68,586.12,91.78,0.30,2979.99,143.58
1376.00,0.00,33.69,0.15,32.65,7.53,240.55,260.13,2.96,406.96,433.66,20.45,512.66,2482.83,164.37,2493.25,764.83,115.88,0.30,3155.59,182.39
1406.00,0.00,18.74,0.15,20.60,8.79,196.42,254.27,2.96,406.96,369.80,20.45,508.28,2429.61,164.21,2485.69,688.73,143.56,0.30,3250.96,159.63
1436.50,0.00,36.77,0.15,20.60,8.12,199.28,262.41,2.96,398.67,265.45,19.41,557.64,2311.36,143.97,2396.66,667.19,167.94,0.30,3073.57,131.81
1466.50,0.00,32.04,0.15,20.60,7.54,189.82,237.08,2.96,398.67,221.41,18.13,562.69,2248.26,115.66,2329.71,678.97,175.43,0.30,3156.18,113.57
1496.50,0.00,20.75,0.15,20.60,7.31,201.97,278.85,6.37,337.22,131.53,19.47,578.38,2141.15,108.31,2154.05,588.75,137.22,0.30,3074.30,98.33
1526.00,0.00,28.52,0.15,27.24,7.15,198.35,262.11,5.82,363.47,196.43,16.52,620.43,2166.53,102.97,2168.61,598.95,103.66,0.30,2891.52,80.51
1556.00,0.00,0.30,0.15,27.24,7.34,218.24,293.89,6.43,363.47,176.14,18.13,640.70,2127.91,89.42,2158.54,571.14,93.28,50.11,2873.65,76.42
1586.50,0.00,32.04,0.15,25.02,8.30,230.94,276.52,9.95,363.47,171.61,16.54,655.31,2153.56,92.10,2115.51,561.00,83.92,31.59,2887.69,70.27
1616.50,0.00,32.04,0.15,25.02,7.25,214.54,214.91,5.00,363.47,170.90,16.54,692.45,2022.02,80.38,2025.38,497.08,78.07,31.59,2809.76,64.39
1646.50,0.00,20.75,0.15,28.92,7.28,222.92,222.27,4.01,363.47,179.75,19.78,706.64,1974.90,77.21,1940.79,468.70,74.28,48.32,2767.35,65.54
1676.50,0.00,20.75,0.15,29.91,8.25,132.23,228.45,0.06,363.47,196.13,24.29,670.94,1963.84,78.43,1939.36,470.10,63.29,48.68,2733.00,122.16
1706.50,0.00,42.42,0.15,29.91,7.96,196.27,254.30,3.75,295.11,199.89,19.27,603.52,1978.64,79.29,1973.53,459.57,61.98,18.82,2752.78,120.77
1736.50,0.00,27.77,0.15,33.26,7.98,196.84,234.43,2.05,337.83,180.45,19.87,580.15,1859.83,72.57,1722.79,419.09,61.18,44.86,2673.35,95.22
1766.00,0.00,27.77,0.15,23.42,8.69,193.35,293.71,4.24,310.98,179.75,23.25,563.14,1656.31,86.65,1444.37,309.22,57.50,78.02,2237.70,86.93
1796.00,0.00,20.45,0.15,22.28,8.27,201.03,224.63,6.46,310.98,202.58,18.46,568.18,1506.12,107.05,1350.00,323.62,93.48,77.41,2151.46,79.29
1826.50,0.00,20.45,0.15,22.28,8.56,231.35,273.35,3.49,306.71,184.79,19.08,527.35,1440.71,97.03,1273.13,266.31,100.59,77.41,2058.11,78.86
1856.50,0.00,20.45,0.15,22.28,7.92,213.32,235.85,3.49,308.84,180.77,17.48,518.62,1419.78,97.03,1271.46,289.01,94.73,32.96,2044.69,80.83
1886.00,0.00,34.48,0.15,29.91,8.80,229.14,257.83,3.49,307.01,184.57,20.39,516.47,1435.61,99.67,1275.07,280.29,89.42,84.53,2069.33,76.64
1914.50,0.00,34.48,0.15,33.57,8.12,201.77,246.61,4.66,307.01,196.84,21.22,472.60,1429.65,95.03,1278.21,283.39,89.42,21.06,2064.11,81.87
1944.00,0.00,34.48,0.15,30.21,7.68,254.44,239.09,6.87,307.01,196.84,19.47,469.18,1456.56,91.13,1266.97,267.37,89.42,64.39,2079.95,82.46
1975.50,0.00,34.48,0.15,30.21,8.60,217.73,232.79,5.07,305.79,184.39,20.39,506.29,1451.09,97.03,1256.94,274.05,89.85,66.43,2072.42,80.08
2006.50,0.00,34.48,0.15,42.11,6.68,207.34,286.75,2.90,305.79,179.45,18.37,460.60,1421.22,98.26,1304.04,275.27,91.86,64.88,2030.73,70.86
2035.50,0.00,21.97,0.15,42.11,7.69,202.47,249.44,0.00,305.79,171.21,17.52,441.60,1366.04,94.00,1276.57,263.98,86.98,30.21,2006.26,48.83
2064.50,0.00,25.33,0.15,42.11,7.42,206.97,252.99,6.04,305.79,168.24,23.25,403.22,1267.77,87.30,1174.54,260.79,87.10,44.25,1938.15,20.68
2094.50,0.00,23.50,0.15,42.11,6.53,209.79,254.36,2.10,305.79,189.25,16.54,349.68,939.61,67.32,932.75,172.04,86.19,76.90,1560.17,8.30
2124.50,0.00,23.50,0.15,34.64,7.01,232.09,225.01,3.97,305.79,161.20,16.54,310.14,679.25,55.04,700.08,170.70,74.40,76.14,1144.37,8.30
2155.00,0.00,23.50,0.15,34.64,8.56,220.52,261.35,3.11,305.79,161.20,16.54,302.26,446.63,42.13,457.91,166.93,56.64,73.85,854.09,8.30
2185.50,0.00,23.50,0.15,30.21,9.04,210.16,275.90,3.14,305.79,159.38,22.46,301.52,362.86,38.37,294.57,185.00,37.17,73.24,636.74,8.30
