Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
457.50,1569.41,198.47,1714.29,889.28,123.36,0.00,3147.38,202.72,660.10,1732.63,148.62,815.44,181.48,0.00,1957.07,49.74,10.07,3050.83,0.30,0.00
487.50,1581.85,198.47,1758.63,923.12,108.56,0.00,3127.00,202.84,660.10,1719.49,156.86,851.76,202.28,0.00,2034.94,49.74,17.64,3123.27,0.30,0.00
516.50,1648.17,198.47,1774.15,881.40,96.22,0.00,3125.45,206.92,708.93,1645.65,170.13,851.76,182.02,0.00,2075.53,49.74,11.90,3163.03,0.30,0.00
546.50,1611.88,198.47,1757.33,894.84,89.98,0.00,3141.96,217.72,708.93,1710.44,173.12,841.99,167.85,0.00,2061.19,49.74,11.90,3329.56,0.30,0.00
577.50,1606.59,198.47,1746.38,864.80,102.61,0.00,3189.86,210.95,708.93,1721.06,161.14,861.28,178.18,0.00,2149.82,49.74,11.90,3536.92,0.30,0.00
607.50,1588.85,198.47,1731.97,876.78,106.29,0.00,3137.61,213.48,736.40,1696.94,168.94,840.47,158.49,0.00,2172.69,49.74,13.79,3594.61,0.30,0.00
637.50,1606.16,198.47,1783.95,876.50,82.26,0.00,3124.89,218.75,749.83,1699.65,162.68,881.36,198.89,0.00,2222.96,49.74,13.79,3582.76,0.30,0.00
667.50,1606.59,21.36,1730.07,859.08,75.37,0.00,3177.52,205.06,765.09,1664.50,155.61,915.39,190.25,0.00,2267.04,49.74,14.83,3599.10,0.30,0.00
697.00,1597.99,21.36,1719.39,857.13,106.01,0.00,3181.56,207.81,765.09,1663.58,136.42,906.34,176.87,0.00,2326.66,49.74,15.81,3637.33,0.30,0.00
726.50,1618.26,33.06,1719.87,854.81,124.66,0.00,3152.54,225.28,765.09,1698.45,153.90,873.98,157.88,0.00,2256.40,49.74,15.81,3665.52,0.30,0.00
757.00,1701.58,39.98,1697.11,849.19,110.78,0.00,3075.51,225.65,820.63,1697.98,182.56,855.57,187.48,0.00,2239.72,49.74,12.71,3634.95,0.30,0.00
787.50,1711.23,47.46,1689.52,822.41,104.81,0.00,3074.69,222.23,787.06,1668.69,186.53,838.33,165.18,0.00,2273.62,49.74,13.73,3613.34,0.30,0.00
817.50,1675.79,51.29,1679.96,813.92,93.77,0.00,3109.58,223.58,787.67,1693.40,174.14,873.85,179.75,0.00,2319.73,49.74,13.73,3579.66,0.30,0.00
847.50,1659.92,35.60,1694.82,825.59,70.56,0.00,3113.06,216.01,787.67,1736.13,179.79,874.14,183.41,0.00,2287.33,49.74,13.73,3673.70,0.30,0.00
877.50,1603.47,42.27,1683.13,836.05,60.94,0.00,3212.94,209.45,787.67,1763.74,160.75,906.18,158.16,0.00,2371.56,49.74,13.73,3493.55,0.30,0.00
907.50,1612.22,36.52,1661.30,809.17,72.24,0.00,3208.87,208.01,787.67,1865.99,144.72,924.39,225.64,0.00,2358.69,49.74,13.73,3461.93,0.30,0.00
937.50,1572.23,54.79,1632.17,794.38,74.61,0.00,3214.94,213.48,787.67,1869.29,153.83,878.35,177.00,0.00,2296.20,49.74,13.73,3282.33,0.30,0.00
966.50,1560.16,56.64,1670.08,834.06,75.22,0.00,3200.94,212.98,787.67,1883.42,150.62,917.07,187.38,0.00,2304.65,49.74,13.73,3211.55,0.30,0.00
996.50,1579.65,45.96,1654.38,808.94,98.71,0.00,3219.80,224.61,787.67,1887.45,158.51,924.48,198.17,0.00,2325.41,49.74,13.73,3338.19,0.30,0.00
1027.50,1516.81,32.04,1644.95,792.41,90.96,0.00,3214.83,225.06,838.53,1929.18,160.78,895.83,174.07,0.00,2268.78,49.74,13.73,3263.03,0.30,0.00
1057.50,1479.78,51.66,1667.81,777.99,56.96,0.00,3189.39,206.85,838.53,1953.41,175.43,851.76,177.16,0.00,2235.23,49.74,13.73,3250.07,0.30,0.00
1087.50,1446.60,39.77,1651.40,772.16,43.84,0.00,2794.49,163.76,809.03,1874.59,152.20,869.76,199.47,0.00,2080.07,49.74,13.73,3035.86,0.30,0.00
1117.50,1424.99,33.47,1641.93,783.44,42.74,0.00,2199.83,115.32,767.53,1434.29,109.15,826.38,173.19,0.00,1976.82,49.74,13.73,2827.28,0.30,0.00
1147.50,1341.82,31.23,1609.88,722.74,35.91,0.00,2019.50,81.52,693.06,1200.27,79.53,771.19,204.85,0.00,1903.41,49.74,13.73,2977.41,0.30,0.00
1177.50,1161.46,31.23,1389.49,627.43,34.05,0.00,1730.11,55.43,600.90,944.53,60.91,666.82,178.60,0.00,1639.12,49.74,16.78,2832.71,0.30,0.00
1207.50,904.09,28.69,1134.00,479.84,29.23,0.00,1159.00,35.22,536.20,552.02,32.63,566.90,171.08,0.00,1270.40,49.74,16.78,2679.26,0.30,0.00
1237.50,705.94,22.89,951.25,398.02,24.04,0.00,764.69,27.47,450.45,344.16,27.53,429.85,176.01,0.00,1022.46,49.74,16.78,2665.55,0.30,0.00
1267.00,518.68,21.97,837.62,318.91,19.64,0.00,502.98,20.11,379.34,171.77,20.81,359.81,203.06,0.00,811.05,49.74,16.78,2118.82,0.30,0.00
1297.00,383.71,21.97,697.34,271.81,17.14,0.00,331.83,11.90,308.84,68.02,18.16,239.57,199.34,0.00,610.61,49.74,16.78,1635.38,776.99,0.00
1327.50,236.02,21.97,543.39,228.96,15.85,0.00,203.55,12.02,240.18,39.98,19.71,174.56,185.32,0.00,332.42,49.74,16.78,980.91,776.99,0.00
1357.50,85.02,21.97,406.14,144.57,10.81,0.00,91.76,14.71,208.64,39.98,15.69,109.25,178.34,0.00,246.13,49.74,16.78,896.10,776.99,0.00
1387.50,61.95,21.97,280.81,115.46,9.11,0.00,106.99,8.85,144.35,39.98,16.72,42.42,183.03,0.00,126.56,49.74,16.78,667.30,776.99,0.00
1417.50,61.95,21.97,218.39,43.53,8.97,0.00,105.04,9.18,96.74,31.43,16.78,54.32,184.63,0.00,54.49,49.74,16.78,509.92,776.99,0.00
1447.50,61.95,21.97,111.19,46.12,8.87,0.00,79.55,11.78,96.74,31.43,16.78,21.06,176.94,0.00,32.50,49.74,16.78,542.85,776.99,0.00
1477.50,61.95,21.97,45.23,70.50,8.73,0.00,96.28,10.41,55.85,31.43,16.48,21.06,162.72,0.00,32.50,49.74,16.78,162.71,776.99,0.00
1507.50,61.95,21.97,45.23,0.30,8.06,0.00,75.03,10.41,55.85,31.43,16.48,21.06,172.48,0.00,32.50,49.74,16.78,81.64,776.99,0.00
1536.00,61.95,21.97,45.23,0.30,7.97,0.00,97.74,8.91,55.85,31.43,16.85,21.06,173.77,0.00,29.68,49.74,16.78,52.39,776.99,0.00
1565.50,61.95,21.97,45.23,0.30,8.13,0.00,85.80,8.91,7.63,31.43,15.81,21.06,171.41,0.00,35.10,49.74,14.40,168.70,776.99,0.00
1597.00,61.95,40.89,45.23,0.30,8.04,0.00,83.21,7.93,26.86,31.43,14.95,21.06,172.06,0.00,30.21,49.74,12.51,194.59,776.99,0.00
1627.50,61.95,40.89,45.23,0.30,8.92,0.00,82.14,7.93,26.86,31.43,14.95,21.06,168.49,0.00,87.89,49.74,16.78,620.56,776.99,0.00
1656.50,61.95,40.89,45.23,0.30,7.59,0.00,65.05,8.91,26.86,31.43,9.95,21.06,187.74,0.00,32.96,49.74,16.85,583.50,776.99,0.00
1686.50,61.95,35.71,45.23,0.30,9.67,0.00,62.91,8.91,26.86,31.43,17.76,21.06,192.57,0.00,34.48,49.74,16.85,788.42,776.99,0.00
1715.50,61.95,26.78,45.23,0.30,7.92,0.00,78.74,8.91,26.86,31.43,15.83,21.06,183.96,0.00,45.17,49.74,16.85,994.81,776.99,0.00
