Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-704.43,-791.34
2.50,760.10,366.96
19.50,2700.24,3265.50
49.50,6409.94,6928.53
79.50,9786.87,9643.69
109.50,11098.56,12347.91
138.00,13013.10,16344.57
167.50,11794.99,17276.52
199.00,9757.84,16149.27
229.50,9619.25,15123.48
259.50,9465.07,15123.48
289.50,9272.21,16129.44
319.50,10118.87,18411.28
349.50,11276.07,19038.64
379.50,13309.00,19038.64
409.50,13029.69,18899.24
439.50,11402.77,17686.57
469.50,12755.31,16622.59
499.00,13925.09,19374.03
529.00,12891.04,18428.46
559.50,12625.66,17793.76
589.50,12819.91,18151.07
619.50,13322.94,19382.62
649.50,14933.16,21317.93
679.50,16899.58,23797.28
709.50,19351.60,27496.87
739.50,15823.98,21165.40
769.50,11743.53,21219.17
799.50,12978.36,20957.68
829.50,15774.72,19116.51
858.50,16188.20,19070.05
888.00,17594.62,27852.30
919.00,17906.52,23184.09
949.50,15993.23,27655.32
979.50,14141.86,28080.74
1009.50,27094.51,13133.36
1039.50,13662.62,18163.53
1069.00,15050.59,15458.47
1099.00,15916.39,27514.11
1128.50,18729.92,25648.21
1158.00,15434.66,20827.38
1188.50,17143.60,22026.16
1219.00,15946.92,24048.78
1249.50,16045.16,16492.65
1279.50,5698.12,6548.13
1309.50,1427.87,1659.44
1339.50,366.29,542.65
1369.50,366.29,40.47
1399.50,366.29,40.47
1429.50,366.29,40.47
1459.50,366.29,40.47
1488.00,366.29,40.47
1516.50,366.29,40.47
1548.00,366.29,40.47
1578.50,366.29,40.47
1608.50,366.29,40.47
1638.50,366.29,40.47
1668.00,366.29,40.47
1699.00,366.29,40.47
1729.00,366.29,40.47
1759.00,366.29,40.47
1789.50,366.29,40.47
1819.50,366.29,40.47
