Time,South Central Fans,North Central Fans
s,C,C
0.00,13.86,15.03
13.00,13.86,15.03
40.50,13.86,15.03
70.50,13.86,15.03
100.50,13.86,15.03
129.50,14.16,15.03
158.50,14.24,15.03
189.00,14.24,15.36
220.00,14.24,20.49
250.50,14.24,20.49
280.50,14.24,20.49
310.50,14.24,20.86
340.50,14.24,21.23
370.50,14.24,21.97
400.50,14.09,23.51
430.50,14.09,23.51
460.50,14.09,24.39
490.50,14.09,24.50
520.50,14.09,25.29
550.50,14.09,25.77
580.50,14.17,26.23
610.50,14.17,26.34
640.50,14.17,26.45
670.50,14.17,26.57
700.50,14.17,26.79
730.50,14.17,26.90
760.50,14.17,27.24
790.50,14.17,27.35
820.50,14.17,27.82
850.50,14.17,27.82
879.50,14.17,27.82
909.50,14.17,27.82
940.50,14.17,27.82
970.50,14.17,27.82
1000.50,14.17,27.82
1030.50,14.29,27.82
1060.50,14.17,28.04
1090.50,14.17,28.48
1120.50,14.17,28.48
1150.50,14.17,28.59
1179.50,14.17,28.82
1209.00,14.17,28.94
1240.00,14.17,29.05
1270.50,14.17,29.49
1299.50,14.17,29.82
1329.50,14.17,30.05
1359.50,14.17,30.05
1389.50,14.17,30.39
1420.50,14.17,30.50
1450.50,14.17,30.94
1480.50,14.17,30.94
1510.50,14.17,31.24
1540.50,14.17,31.53
1570.50,14.17,31.53
1599.00,14.17,31.86
1629.00,14.17,32.09
1660.50,14.17,32.42
1690.50,14.17,32.42
1720.50,14.17,32.48
1750.50,14.17,32.70
1780.50,14.17,32.70
1810.50,14.17,32.75
1840.50,14.17,32.75
1870.50,14.17,32.75
1900.50,14.17,32.86
1930.50,14.17,33.12
1960.50,14.17,33.12
1990.50,14.17,33.12
2020.50,14.17,33.23
2050.50,14.17,33.34
2080.50,14.17,33.79
2110.50,14.17,34.13
2140.50,14.17,34.13
2170.50,14.17,32.37
2200.50,14.17,30.82
2230.50,14.17,29.65
2260.50,14.17,28.45
2290.50,14.17,27.89
2320.50,14.17,27.12
2350.50,14.17,26.79
2380.50,14.17,26.24
2410.50,14.17,25.68
2440.50,14.17,25.51
2470.50,14.17,25.29
2500.50,14.17,24.96
2530.50,14.17,24.74
