Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,20.09,20.37,20.14,19.12,17.81,15.22,14.85,11.28,11.79,11.86,12.85,12.70,13.67,14.69,14.99,15.52,15.90,15.32,15.29,14.91,14.24,18.37,15.75,15.34,15.29,15.22,14.66,14.58,49.47,35.44,17.80,17.91,17.27,17.02,14.39,85.33,55.29,34.72,32.65,33.55,50.06,17.07,45.54,33.34,19.51,17.20,17.30,17.09,17.21,22.30,20.70,17.69,15.32,15.55,15.32,15.76,15.39,17.30,15.75,15.77,16.00,16.18,16.14,15.93,15.60,15.42,15.55,15.60,15.70,15.76,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
9.00,20.09,20.37,20.14,19.12,17.81,15.22,14.85,11.28,11.79,11.86,12.85,12.70,13.67,14.69,14.99,15.52,15.90,15.32,15.29,14.91,14.24,50.27,30.18,17.03,16.81,16.79,16.13,14.58,138.78,119.68,33.51,27.05,23.76,22.47,16.57,289.92,206.78,129.73,96.20,92.44,112.50,31.20,127.99,92.66,75.20,23.47,21.47,22.64,21.61,72.41,63.62,43.61,16.89,17.02,15.32,17.25,23.52,26.62,23.76,20.04,16.00,16.18,16.14,15.93,15.60,15.42,15.55,15.60,15.70,15.76,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
32.00,20.09,20.37,20.14,17.70,17.81,15.22,14.85,11.28,11.79,11.86,12.85,12.70,13.67,14.69,20.74,19.31,17.80,15.32,15.29,14.91,14.24,102.86,74.48,20.01,19.77,19.16,18.40,16.98,223.99,204.15,87.40,41.49,34.24,30.25,18.69,447.90,352.30,247.61,185.86,163.11,200.03,55.70,228.02,167.43,150.33,34.71,28.48,32.24,31.45,153.57,135.11,94.23,19.09,18.46,16.74,18.75,59.27,65.97,53.85,34.56,17.58,17.58,16.14,15.93,15.60,15.42,15.55,15.60,15.70,15.76,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
62.50,20.09,20.37,20.14,17.70,17.81,15.22,14.85,11.28,11.79,11.86,12.85,12.70,13.67,14.69,30.28,22.36,17.80,15.32,15.29,14.91,14.24,127.85,113.39,31.00,24.54,21.50,18.40,19.13,260.76,247.21,124.70,52.28,41.38,35.04,20.83,548.91,459.13,322.56,251.39,218.87,275.36,80.48,287.02,220.10,202.13,46.91,39.81,41.30,42.65,194.87,177.97,130.00,24.44,21.57,18.40,20.28,90.85,100.71,84.60,57.11,19.80,19.05,17.59,26.49,26.41,20.13,17.05,15.60,15.70,15.76,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
93.00,20.09,20.37,20.14,17.70,17.81,15.22,14.85,11.28,11.79,11.86,12.85,12.70,13.67,14.69,38.36,28.23,17.80,16.71,16.71,14.91,14.24,140.86,128.71,43.30,30.90,22.99,18.40,19.13,283.37,268.72,145.97,62.69,46.09,37.49,20.83,607.86,525.17,368.93,296.07,263.87,336.22,98.63,323.98,256.44,216.38,60.25,50.77,45.75,50.93,216.80,196.48,147.59,29.37,24.77,20.04,20.28,107.01,117.22,102.42,70.61,22.83,20.50,17.59,26.49,30.49,22.73,17.05,15.60,15.70,15.76,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
123.00,20.09,20.37,20.14,17.70,17.81,15.22,14.85,13.11,11.79,11.86,12.85,12.70,13.67,14.69,44.28,36.32,20.69,16.71,16.71,16.31,14.24,153.44,146.03,50.62,38.78,24.39,20.65,19.13,306.97,293.03,157.62,77.75,54.46,39.99,23.04,650.31,565.51,389.82,317.87,288.08,377.49,112.33,342.56,276.41,233.80,74.95,56.11,47.14,50.76,226.39,205.07,152.25,33.14,26.94,21.55,20.28,116.58,127.42,113.03,73.46,25.17,20.50,17.59,35.94,32.03,24.36,19.29,17.92,17.82,17.25,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
153.00,18.24,18.13,18.29,17.70,17.81,15.22,14.85,28.69,28.62,25.15,17.81,14.40,13.67,14.69,87.10,79.54,67.83,36.20,24.19,18.29,15.84,241.40,252.96,145.66,133.98,72.82,51.29,27.20,480.72,459.70,312.63,216.36,111.04,77.06,33.77,670.65,601.84,396.37,249.34,213.30,344.99,105.28,343.51,279.60,178.35,62.75,45.35,39.93,41.80,206.28,176.54,109.58,38.94,30.56,23.10,20.28,107.69,110.91,86.85,51.21,23.71,20.50,19.01,31.92,28.57,24.36,21.45,20.14,17.82,17.25,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
183.00,16.74,18.13,16.87,16.26,17.81,15.22,14.85,99.87,93.67,87.98,63.24,29.77,16.89,16.98,178.19,187.07,178.19,134.51,79.02,31.96,19.96,323.00,354.13,230.95,262.84,168.66,108.20,44.88,568.91,545.68,376.56,328.62,196.52,114.39,43.90,481.08,372.25,217.59,143.32,126.82,256.20,77.51,294.45,232.79,91.77,46.91,36.15,31.05,30.44,153.16,116.96,68.60,43.23,30.56,23.10,20.28,79.54,64.34,44.35,30.97,23.71,20.50,19.01,25.05,23.87,22.31,19.99,20.14,17.82,17.25,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
213.50,35.17,33.05,30.58,22.48,19.26,15.22,14.85,138.88,137.02,131.39,118.39,76.72,38.15,25.13,201.39,211.19,204.39,178.86,138.74,75.40,32.48,327.55,353.57,241.03,293.67,226.66,148.30,55.72,555.25,528.65,357.81,319.05,199.52,108.33,42.47,391.23,274.14,142.03,98.20,88.89,201.60,60.00,249.19,176.57,64.86,40.13,31.45,28.02,26.60,108.31,81.37,54.90,37.22,28.23,21.60,20.28,54.31,37.55,28.95,24.74,20.85,20.50,19.01,20.55,19.14,18.63,17.73,18.02,17.12,17.25,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
243.50,62.89,60.28,54.47,42.37,31.73,19.00,16.96,147.33,147.91,143.03,136.82,108.14,73.64,43.39,208.80,217.90,212.29,191.02,154.00,96.56,51.09,332.73,360.39,246.00,298.61,235.85,148.33,54.55,563.03,534.99,359.84,322.46,197.23,104.75,42.47,358.39,237.69,114.87,78.04,72.43,173.56,52.05,220.52,142.42,53.15,33.47,27.74,25.85,24.40,79.07,59.91,43.16,31.10,23.99,19.42,18.86,39.18,27.08,22.55,20.87,20.85,19.07,19.01,17.60,19.14,16.51,17.73,18.02,17.12,17.25,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
273.50,79.40,77.35,73.46,65.80,53.02,35.09,22.19,152.40,153.45,149.74,144.33,118.20,92.24,57.76,213.39,225.12,220.58,201.31,160.96,104.25,58.57,342.47,364.97,249.48,302.74,239.30,154.53,51.98,578.03,550.85,363.31,322.17,195.97,101.97,41.04,345.40,211.13,101.12,72.12,73.32,161.78,49.00,199.13,118.97,41.83,28.06,24.64,23.66,22.28,57.88,44.58,33.62,25.29,20.94,17.28,18.86,28.41,21.09,19.55,19.45,18.70,19.07,19.01,17.60,19.14,16.51,17.73,18.02,17.12,17.25,16.08,16.05,15.82,16.26,16.31,16.10,15.76,15.47,15.67,16.21,16.28,16.51,16.28,15.80,14.50,14.50,13.97,14.20,14.47,14.09,13.25,15.39,15.57,15.67,15.85,15.55,15.52,15.80,17.47,17.09,16.66,16.31,16.66,16.36,15.99
