Time,CT214J3,CT214F2,CT209H2,CT209F2,CT209C2,CT207H2,CT207F2,CT207C2,CT307H2,CT307F2,CT307C2,CT302H2,CT302F2,CT302C2,CT301H2,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
439.50,0.00,290.43,614.24,573.82,219.25,2269.81,872.02,17.31,512.40,505.16,72.94,995.19,2799.06,81.05,2146.88,823.68,55.39,0.30,2327.24,126.39
469.50,0.00,287.09,556.45,548.73,212.23,2275.53,726.53,3.21,437.02,395.93,53.77,1020.83,2709.83,62.72,2155.77,772.90,107.36,0.30,2420.64,102.78
499.50,0.00,295.05,484.18,501.85,210.30,2266.53,548.06,3.21,324.10,300.74,41.99,997.53,2660.77,40.26,2104.17,694.43,112.31,0.30,2368.46,87.95
530.00,0.00,303.92,442.41,498.53,205.89,1802.58,492.62,3.21,242.62,256.41,30.33,1006.55,2660.52,34.40,2056.92,662.22,93.53,0.30,2213.47,81.26
560.00,0.00,292.53,422.31,453.84,203.23,1388.69,405.71,3.21,201.42,326.17,30.55,1077.16,2674.60,22.64,2087.02,659.31,74.80,0.30,2115.39,70.74
589.50,0.00,313.51,353.19,404.23,200.55,1327.01,367.83,3.21,182.80,195.77,30.55,1070.15,2652.17,25.57,2136.02,643.47,59.33,0.30,2090.49,72.87
620.00,0.00,317.45,297.31,367.67,200.02,1211.22,328.85,3.21,182.80,169.27,22.46,999.47,2666.06,25.57,2249.54,668.55,50.80,0.30,2040.38,71.56
650.00,0.00,335.88,286.08,386.27,201.62,941.74,253.45,3.21,141.30,154.90,14.65,1014.72,2650.49,17.88,2262.66,678.11,51.76,0.30,1943.96,67.44
679.50,0.00,308.36,253.50,397.47,200.91,794.74,266.61,3.21,141.30,112.12,18.37,978.41,2686.50,14.83,2314.46,677.73,42.91,0.30,1954.50,65.94
709.50,0.00,332.63,273.07,393.92,198.54,607.36,216.61,3.21,96.13,123.50,11.78,936.39,2691.91,14.83,2316.62,703.50,44.93,0.30,2018.06,65.56
739.50,0.00,339.79,266.07,399.79,199.32,500.25,238.80,3.21,96.13,103.88,16.60,932.69,2695.31,8.97,2370.51,698.48,42.30,0.30,1929.61,63.29
769.50,0.00,321.41,260.62,349.37,197.47,405.13,237.19,3.21,96.13,100.61,15.17,938.73,2729.58,13.24,2411.93,718.70,44.98,0.30,1880.88,68.54
800.00,0.00,320.48,262.80,336.57,199.43,345.36,200.93,3.21,96.13,103.05,17.64,944.99,2726.71,8.06,2403.52,705.95,40.04,0.30,1755.05,71.05
830.00,0.00,353.28,244.35,342.87,197.24,333.41,238.26,3.21,96.13,209.96,13.39,965.29,2785.66,8.06,2526.42,740.06,39.61,0.30,1754.96,77.60
859.50,0.00,330.84,264.50,352.67,198.27,224.21,193.73,3.21,207.62,377.41,13.31,948.20,2801.56,18.74,2484.08,802.12,41.89,0.30,1817.61,80.32
889.50,0.00,347.91,257.67,379.29,197.27,179.25,225.31,3.21,332.95,416.69,13.31,935.50,2830.43,21.58,2518.82,781.40,39.98,0.30,1929.72,80.26
919.50,0.00,348.95,272.35,379.15,197.91,156.64,227.40,3.21,430.61,377.66,13.31,940.26,2796.55,19.71,2520.69,776.07,42.99,162.66,1935.45,76.91
949.50,0.00,347.83,260.09,370.79,197.59,185.06,235.76,3.21,430.61,313.89,14.65,968.34,2768.22,23.36,2481.49,767.96,42.99,71.41,2005.11,78.72
979.50,0.00,330.23,254.98,387.12,197.61,158.54,275.72,3.21,430.61,249.94,13.69,963.00,2726.91,18.49,2420.16,696.79,51.64,71.41,2000.53,70.50
1008.00,0.00,323.43,267.64,347.86,195.65,184.02,226.29,3.21,414.59,171.82,13.69,986.39,2726.25,21.38,2396.65,682.59,50.84,63.48,2045.01,67.49
1037.50,0.00,340.84,267.28,415.38,195.42,182.89,257.88,3.21,296.33,177.16,18.37,1001.09,2684.56,13.73,2344.40,664.65,50.84,63.48,2050.98,68.35
1069.00,0.00,325.12,243.17,369.38,196.98,168.07,276.00,3.21,296.33,210.47,12.63,989.94,2723.94,14.83,2264.06,660.19,41.08,156.56,1988.13,67.42
1098.00,0.00,336.00,249.51,374.33,196.90,250.04,259.10,3.21,296.33,234.68,12.63,994.18,2773.17,13.86,2300.01,645.80,43.92,74.01,1959.78,69.42
1128.00,0.00,327.19,242.53,379.34,196.02,202.09,254.61,3.21,336.61,248.86,12.63,968.39,2765.70,19.71,2288.14,679.58,46.94,275.88,1860.16,67.03
1159.50,0.00,337.05,224.13,361.59,194.99,154.62,226.85,3.21,377.51,276.49,12.63,967.12,2756.08,19.71,2218.75,680.25,42.34,181.12,1827.27,68.91
1188.50,0.00,343.49,250.37,374.58,194.27,195.29,237.90,3.21,422.67,293.40,10.74,971.85,2741.98,13.86,2205.81,641.05,44.90,181.12,1951.55,68.60
1218.50,0.00,330.39,255.37,395.85,193.97,203.75,213.98,3.21,463.57,285.52,10.74,980.54,2714.40,19.71,2124.56,625.11,43.63,54.32,1955.90,70.96
1248.50,0.00,317.69,244.38,402.77,193.69,171.72,235.86,3.21,463.57,294.24,9.83,926.92,2710.48,19.78,2076.19,593.74,43.95,54.32,1988.53,69.72
1279.00,0.00,328.91,248.72,404.60,195.84,192.67,258.79,3.21,500.80,315.56,9.83,945.25,2723.05,19.78,1999.79,576.16,44.22,108.03,1999.07,73.67
1309.50,0.00,308.68,268.38,417.66,192.04,197.30,251.03,3.21,500.80,343.33,9.83,957.76,2654.15,18.05,1926.55,584.73,42.39,41.20,1960.17,69.85
1338.00,0.00,292.06,281.78,403.55,193.48,193.23,274.45,3.21,558.17,342.01,9.83,1009.84,2643.78,19.18,1870.86,549.89,43.88,41.20,1964.30,77.39
1368.00,0.00,321.07,270.27,415.31,192.79,173.83,232.85,3.21,558.17,360.72,10.44,955.67,2600.32,19.25,1755.95,528.45,43.92,72.63,2022.28,72.11
1398.50,0.00,298.97,270.61,406.52,194.14,188.21,233.16,3.21,604.56,337.83,10.44,920.73,2575.35,14.61,1705.08,483.15,40.96,72.63,1958.29,68.71
1429.00,0.00,300.41,268.05,410.93,193.06,222.02,268.44,3.21,604.56,318.30,12.39,944.84,2546.32,14.42,1617.26,489.20,45.51,72.63,1896.33,71.01
1459.00,0.00,287.78,284.73,413.89,190.31,157.93,267.36,3.21,625.31,359.54,9.70,940.17,2613.26,13.92,1571.68,471.45,43.88,27.77,1867.46,68.78
1489.00,0.00,299.06,302.03,384.83,192.37,224.35,251.59,3.21,646.07,363.24,14.77,939.85,2650.21,13.92,1481.19,451.62,42.21,27.77,1795.95,66.14
1519.50,0.00,318.49,271.69,437.42,192.32,197.98,258.53,3.21,646.07,357.21,14.65,919.77,2611.36,13.92,1479.60,439.49,39.98,27.77,1826.37,71.79
1549.50,0.00,284.05,290.63,397.98,191.58,148.28,265.81,3.21,646.07,368.27,12.70,920.73,2629.74,16.83,1398.78,453.38,39.98,27.77,1855.55,71.05
1579.50,0.00,286.32,279.24,369.36,192.16,204.38,261.65,3.21,646.07,368.81,15.44,920.12,2546.00,18.62,1387.25,448.43,38.68,55.85,1845.31,71.77
1609.50,0.00,292.10,299.84,392.48,192.60,220.80,275.80,3.21,646.07,350.04,12.10,870.68,2552.56,12.88,1361.41,427.90,43.00,127.87,1872.52,69.22
1639.50,0.00,285.31,288.90,389.71,190.77,164.08,276.70,3.21,646.07,376.13,15.69,875.81,2561.20,14.91,1317.70,423.22,43.00,0.30,1801.68,68.23
1669.50,0.00,283.46,267.57,369.53,191.82,178.15,250.33,3.21,646.07,376.13,15.69,889.08,2599.09,13.86,1309.57,417.38,44.01,0.30,1814.85,71.14
1699.50,0.00,277.26,275.94,399.89,188.84,148.68,249.57,3.21,646.07,344.03,15.69,896.68,2589.28,13.86,1354.25,411.57,43.95,0.30,1778.12,70.11
1729.50,0.00,300.14,275.27,366.17,191.26,158.85,287.27,3.21,611.58,332.44,15.69,921.03,2582.13,15.81,1443.59,436.02,38.01,31.74,1827.73,68.36
1760.00,0.00,273.44,265.81,361.36,190.48,193.43,293.41,3.21,586.86,351.26,12.51,897.84,2621.07,15.81,1387.00,424.17,39.69,286.56,1827.27,66.71
1790.00,0.00,269.85,247.37,354.64,188.71,176.93,280.66,3.21,586.86,333.15,15.38,924.39,2619.02,16.00,1472.14,469.29,39.69,286.56,1847.15,66.71
1819.50,0.00,309.71,261.62,352.45,189.82,155.57,284.60,3.21,586.86,354.62,15.38,881.56,2642.31,16.00,1550.58,453.25,42.93,180.97,1816.54,70.55
1849.50,0.00,276.99,273.21,363.25,190.56,186.82,308.49,3.21,563.46,319.42,15.38,872.28,2698.94,12.21,1580.25,460.27,41.08,248.11,1866.99,70.62
1879.50,0.00,296.80,262.96,365.38,189.32,251.94,286.34,3.21,563.46,344.75,15.38,865.59,2702.22,12.68,1659.09,465.95,38.03,200.27,1884.23,67.63
1909.50,0.00,282.09,257.39,376.86,190.19,179.75,292.06,3.21,563.46,327.36,17.64,885.08,2638.20,13.79,1795.19,518.35,40.53,386.56,1900.97,59.56
1939.50,0.00,282.20,262.32,383.22,187.68,220.80,276.52,3.21,563.46,315.45,13.73,905.16,2149.20,4.94,1829.78,509.59,40.04,196.43,1928.08,38.34
1969.50,0.00,292.26,280.11,390.44,190.60,214.70,306.35,3.21,509.96,303.72,16.60,894.28,1523.71,4.94,1592.40,386.11,42.66,86.06,1826.38,27.56
1998.50,0.00,292.53,283.59,380.67,188.48,215.27,309.19,3.21,509.96,311.47,16.60,877.60,1304.47,4.94,1250.17,291.45,34.18,143.13,1473.89,27.56
2028.00,0.00,264.69,225.93,379.17,188.11,181.76,299.99,3.21,509.96,283.66,17.64,897.13,1202.56,4.94,657.71,265.63,20.45,83.73,806.83,16.10
2059.00,0.00,293.28,242.82,364.50,187.29,242.70,285.08,3.21,446.17,271.65,16.60,881.54,1188.46,4.94,436.77,260.18,9.75,83.73,162.40,17.82
2089.50,0.00,272.22,258.08,371.29,187.42,198.80,271.36,3.21,446.17,299.47,16.57,935.68,1160.30,4.94,466.58,292.21,7.87,50.66,43.95,18.18
2119.50,0.00,307.97,249.33,381.41,188.91,226.34,317.60,3.21,446.17,263.49,15.72,939.65,1165.43,4.94,459.37,282.12,3.91,50.66,43.95,15.32
2149.50,0.00,308.46,242.13,381.49,186.34,213.60,292.10,3.21,446.17,276.19,14.71,932.53,1184.13,4.94,476.66,281.15,3.78,62.26,43.95,19.84
2179.50,0.00,290.84,256.71,402.86,187.00,194.81,301.92,3.21,384.83,249.64,14.71,816.79,1186.99,4.94,470.64,271.20,2.78,62.26,43.95,19.53
2209.50,0.00,304.77,232.68,415.68,184.60,215.60,342.19,3.21,384.83,249.13,15.01,725.54,1199.46,4.94,483.37,313.88,2.95,62.26,26.86,19.53
