Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,1233.85,677.63
15.50,3481.03,2674.54
45.50,6601.71,6508.10
75.50,12051.13,12178.70
105.50,17733.71,18755.66
135.50,18962.69,23075.64
165.50,14886.42,20212.34
195.50,14886.42,15978.59
225.50,13616.19,15008.98
255.50,14858.48,15873.89
285.50,14858.48,18011.85
314.50,16264.25,19188.71
344.50,17852.85,19979.84
375.50,17852.85,19257.30
405.50,17245.40,18727.71
435.50,16772.08,18453.03
465.50,17848.06,19396.68
495.50,18624.26,20420.78
525.50,19455.55,20719.38
555.00,18913.31,20521.71
585.00,18410.73,20521.71
615.50,18410.73,20521.71
645.50,18376.40,20049.39
675.50,18452.54,19700.75
705.50,18509.53,20769.52
735.50,19511.92,21076.01
764.50,19145.64,20908.97
794.00,19928.89,20400.15
824.50,19661.36,20865.28
854.50,18645.58,20865.28
884.50,18645.58,20062.89
915.00,19637.92,19416.54
944.50,19637.92,20457.39
974.50,19706.43,21276.33
1005.50,19475.48,22002.78
1035.50,20142.49,20427.34
1065.50,19625.53,20427.34
1095.50,18929.62,21399.91
1125.50,19780.91,22190.57
1155.50,21553.45,22658.58
1185.50,22675.38,24020.56
1215.50,21921.30,24601.39
1243.50,21921.30,23456.24
1273.50,20574.75,22113.89
1305.50,19867.17,20642.42
1335.50,18710.31,19550.22
1365.50,19910.18,20885.20
1395.50,21573.68,23251.29
1425.50,23199.68,25078.13
1455.00,22957.04,24330.76
1485.00,21522.24,23416.76
1515.50,17989.65,15397.02
1545.50,14582.75,15317.85
1575.50,12874.37,19076.71
1605.50,16944.67,17031.95
1634.00,17257.86,19618.98
1664.00,21287.32,21072.82
1695.50,18319.12,26589.35
1725.50,17910.36,24101.09
1755.50,21453.17,19906.52
1785.50,19427.64,23103.17
1815.50,16072.95,25309.07
1845.50,20012.28,21317.85
1875.50,17479.26,23876.39
1905.50,22149.27,19411.86
1935.50,22652.86,19228.93
1964.00,19340.93,22178.23
1994.00,14872.91,27364.15
2025.50,18013.26,25913.27
2055.50,25008.31,22802.34
2085.50,21764.86,26320.09
2115.50,7454.47,13072.18
2145.50,1584.92,3193.77
2175.50,1584.92,726.95
2205.50,210.03,216.34
2235.50,210.03,216.34
2265.50,210.03,216.34
2295.50,210.03,216.34
2325.50,210.03,216.34
2355.50,210.03,216.34
2385.50,210.03,216.34
2415.50,210.03,216.34
2445.00,210.03,216.34
