Time,South Central Fans,North Central Fans
s,C,C
0.00,15.89,18.70
12.00,15.89,18.70
38.50,15.89,18.70
68.50,15.89,18.70
98.50,15.89,18.70
128.50,15.89,18.70
158.50,17.41,18.70
188.50,17.86,18.70
218.50,17.86,20.74
248.50,17.86,23.57
278.50,17.86,24.03
308.50,17.86,24.53
338.50,17.86,24.53
368.50,17.86,24.53
398.50,17.86,24.94
428.50,17.86,25.22
458.50,17.97,25.55
488.50,17.97,25.55
518.50,17.97,25.66
548.50,17.97,26.10
578.50,17.97,26.43
608.50,17.97,26.72
638.50,17.97,26.94
668.50,17.97,27.16
697.50,17.97,27.28
726.50,17.97,27.51
756.50,17.97,27.73
787.00,17.97,27.95
817.50,17.97,28.28
848.00,17.97,28.28
878.50,17.97,28.72
908.50,17.97,28.83
938.50,17.97,29.18
968.50,17.97,29.41
998.50,17.97,29.53
1028.50,17.97,29.60
1058.50,17.97,29.45
1088.50,17.97,29.68
1118.50,17.97,29.99
1148.50,17.97,30.10
1178.50,18.08,30.50
1208.50,18.08,30.95
1238.50,18.08,30.95
1268.50,18.08,30.95
1297.50,18.08,31.26
1327.50,18.08,31.59
1358.50,18.08,31.59
1387.50,18.08,32.04
1417.00,18.20,32.04
1448.00,18.31,32.04
1478.50,18.31,32.15
1508.50,18.31,32.15
1538.50,18.31,32.15
1568.50,18.31,32.15
1598.50,18.31,32.15
1628.50,18.31,32.15
1658.50,18.31,32.15
1688.50,18.31,32.33
1718.50,18.31,32.67
1748.50,18.31,32.82
1778.50,18.31,32.91
1808.50,18.31,33.35
1838.50,18.31,33.41
1868.50,18.31,33.64
1898.50,18.65,33.73
1928.50,18.65,33.82
1958.50,18.65,34.17
1988.50,18.65,34.21
2018.50,18.76,34.18
2048.50,18.76,34.57
2078.50,18.76,34.66
2108.50,18.76,34.99
2138.50,18.76,35.92
2168.50,18.76,35.99
2198.50,18.76,35.65
2228.50,18.76,34.87
2258.50,18.76,32.96
2288.50,18.76,31.39
2318.50,18.76,30.78
2348.50,18.76,29.61
2378.50,18.76,28.95
2408.50,18.76,28.40
