Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,62.15,34.97,0.30,0.30,2.95,11.44,0.30,6.96,26.55,20.45,29.24,0.30,149.44,16.91,0.30,198.39,69.21,0.30,0.30,12.27
4.50,54.96,41.50,0.30,0.30,4.99,11.44,0.30,7.47,26.55,20.45,29.24,0.30,130.56,21.46,0.30,171.51,69.46,0.30,0.30,16.17
23.50,38.27,41.50,0.30,0.30,4.34,11.44,0.30,6.96,26.55,23.19,29.24,0.30,153.93,16.91,0.30,182.75,68.57,0.30,0.30,13.12
53.50,50.44,28.99,0.30,0.30,4.47,11.44,0.30,6.53,26.55,23.19,29.24,0.30,154.62,19.90,0.30,179.45,67.47,0.30,0.30,14.25
83.50,31.20,28.18,0.30,0.30,4.95,11.44,0.30,6.53,26.55,23.19,29.24,0.30,239.31,19.90,0.30,210.13,67.48,0.30,0.30,17.15
113.50,37.00,30.21,0.30,0.30,5.27,15.87,0.30,5.27,26.55,37.84,29.24,0.30,835.05,22.89,0.30,183.11,67.48,0.30,0.30,12.63
143.50,35.02,27.39,0.30,0.30,5.27,15.87,0.30,5.27,26.55,31.89,29.24,0.30,2012.31,24.80,0.30,258.88,79.77,0.30,0.30,12.63
173.50,29.14,27.39,0.30,0.30,4.22,15.87,0.30,5.27,26.55,21.06,29.24,0.30,2291.37,41.38,0.30,578.64,88.22,0.30,0.30,19.10
203.50,28.26,27.39,0.30,0.30,4.59,15.87,0.30,2.03,26.55,672.80,29.24,0.30,2361.33,53.96,0.30,669.37,108.17,0.30,0.30,23.99
233.50,24.57,27.39,0.30,0.30,4.69,15.87,0.30,5.92,172.58,1460.71,29.24,0.30,2516.77,68.67,0.30,691.78,182.36,0.30,0.30,8.36
263.50,29.30,27.39,0.30,0.30,5.21,782.43,0.30,5.92,300.60,1497.69,29.24,90.84,2328.22,117.56,0.30,652.84,115.27,0.30,0.30,11.11
293.50,42.72,27.39,0.30,0.30,5.85,1288.33,1452.62,5.36,372.32,1300.46,29.24,438.63,1922.19,68.21,438.27,496.93,86.49,0.30,0.30,12.91
323.50,22.89,20.75,93.69,0.30,4.48,1415.17,2307.71,4.05,367.59,993.55,29.24,626.47,1269.14,46.20,1248.58,286.75,99.71,0.30,0.30,13.21
353.50,22.89,26.55,265.05,0.30,4.22,1459.34,1668.69,7.04,360.11,780.65,29.24,598.53,722.67,36.52,1679.04,151.16,78.02,0.30,0.30,15.11
383.50,39.06,26.55,405.76,0.30,5.51,1505.60,950.82,4.66,345.16,653.00,29.24,542.18,331.93,28.63,1623.38,186.33,78.02,0.30,0.30,14.27
413.50,26.17,26.55,472.03,0.30,6.40,1429.16,336.00,6.04,262.76,354.64,29.24,455.43,383.79,20.81,1535.87,170.08,70.37,0.30,0.30,11.92
443.50,195.26,26.55,538.68,0.30,6.03,1050.47,336.00,6.04,181.58,42.34,29.24,390.33,364.69,22.71,1351.56,174.87,67.38,0.30,0.30,12.27
473.00,386.13,26.55,508.80,0.30,3.99,664.24,336.00,6.04,181.58,42.34,29.24,367.33,477.66,22.81,1183.86,183.72,67.38,0.30,0.30,13.73
503.00,571.09,26.55,427.21,0.30,5.03,448.26,336.00,6.04,181.58,41.50,29.24,364.89,234.07,18.86,1135.85,192.64,67.38,0.30,0.30,13.70
