Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
0.0,0.0,0.000159,5.5e-05,2.2e-05,0.0,6.5e-05,0.000172,0.0,0.000251,0.0,0.0,0.0,0.0,0.0,0.000689,0.000226,0.0,6.7e-05,0.001363,0.0
2.5,0.0,0.000162,5.5e-05,2.2e-05,0.0,7.7e-05,0.000227,0.0,0.000251,0.0,0.0,0.0,0.0,0.0,0.000738,0.000283,0.0,6.7e-05,0.001363,0.0
19.5,0.0,0.000147,5.5e-05,2.2e-05,0.0,4e-05,0.000182,0.0,0.000251,0.0,0.0,0.0,0.0,0.0,0.000801,0.000253,0.0,6.7e-05,0.001135,0.0
49.5,0.0,0.000165,5.5e-05,2.2e-05,0.0,7.5e-05,0.000182,0.0,0.000251,0.0,0.0,0.0,0.0,0.0,0.000865,0.000286,0.0,4.4e-05,0.0,0.0
79.5,2.4e-05,0.000153,5.5e-05,2.2e-05,0.0,6.8e-05,0.000201,0.0,0.000251,0.0,0.0,0.0,0.0,0.0,0.000882,0.000277,0.0,6.7e-05,0.000588,0.0
109.5,3e-05,0.000156,5.5e-05,2.2e-05,0.0,4e-05,0.00016,0.0,0.000251,0.0,0.0,0.0,0.0,0.0,0.000935,0.000306,0.0,6.7e-05,0.000588,0.0
139.5,3e-05,0.000152,5.5e-05,2.8e-05,0.0,5.5e-05,0.000161,0.0,0.000251,0.000262,0.0,0.0,0.0,0.0,0.000943,0.000315,0.0,6.7e-05,0.000345,0.0
169.0,3e-05,0.00015,5.5e-05,0.0,0.0,5.5e-05,0.000894,0.0,0.000295,0.000515,0.0,0.000271,0.0,0.0,0.001416,0.000332,0.0,3.3e-05,0.001417,0.0
199.0,3e-05,0.000155,0.000892,0.000507,0.0,3.9e-05,0.001923,0.0,0.000511,0.00067,0.0,0.000405,0.000266,0.0,0.00261,0.000321,0.0,3.2e-05,0.000601,0.0
229.5,3e-05,0.000166,0.00147,0.000849,0.0,0.000626,0.002055,0.0,0.000714,0.00074,0.0,0.000472,0.000323,0.0,0.002862,0.000305,0.0,4.9e-05,0.000555,0.0
258.5,0.000758,0.000352,0.001549,0.000842,0.0,0.002253,0.002234,0.0,0.000773,0.000822,0.0,0.00052,0.000323,0.0,0.002449,0.000308,0.0,0.000198,0.000237,0.0
287.0,0.001785,0.001479,0.0016,0.0009,3e-06,0.00245,0.002418,0.0,0.000849,0.000885,0.0,0.000502,0.000323,0.0,0.001745,0.000324,0.0,5.6e-05,0.000237,0.0
317.5,0.002294,0.001955,0.001637,0.00092,7e-06,0.002689,0.002528,0.0,0.000849,0.000937,0.0,0.000558,0.000323,0.0,0.001199,0.000297,0.0,6.5e-05,0.000122,0.0
348.0,0.002507,0.00204,0.001678,0.000928,1.3e-05,0.00288,0.002581,0.0,0.000921,0.00091,0.0,0.000592,0.000323,0.0,0.001086,0.000317,0.0,5.5e-05,0.000122,0.0
377.5,0.002562,0.002125,0.001665,0.000977,1.9e-05,0.00297,0.002636,0.0,0.000921,0.000929,0.0,0.000551,0.000323,0.0,0.001078,0.000318,0.0,2.5e-05,0.00145,0.0
407.5,0.00256,0.002138,0.001628,0.000975,3.6e-05,0.002974,0.002657,0.0,0.000921,0.000932,0.0,0.000533,0.000323,0.0,0.001039,0.000309,0.0,8.8e-05,0.000633,0.0
437.5,0.002596,0.002152,0.001659,0.000958,6.4e-05,0.002971,0.002623,0.0,0.00097,0.000944,0.0,0.000554,0.000323,0.0,0.001007,0.000305,0.0,5.2e-05,0.001408,0.0
467.5,0.002613,0.002158,0.001667,0.000988,9.4e-05,0.00302,0.00265,1e-05,0.000926,0.000945,0.0,0.000516,0.000323,0.0,0.001012,0.000301,0.0,2.7e-05,0.001408,0.0
498.0,0.002668,0.002206,0.001666,0.000981,0.000116,0.002988,0.002643,0.0,0.000976,0.000964,0.0,0.000556,0.000323,0.0,0.000991,0.000279,0.0,8.2e-05,0.000337,0.0
529.0,0.002707,0.002208,0.001704,0.001022,0.000134,0.003049,0.002637,8e-06,0.000976,0.000982,3e-06,0.0005,0.000323,0.0,0.00099,0.000281,0.0,6e-05,9.8e-05,0.0
559.5,0.002741,0.002239,0.00175,0.001067,0.000147,0.003056,0.002728,1.8e-05,0.000976,0.001028,6e-06,0.00048,0.000323,0.0,0.000987,0.000259,0.0,0.000105,0.00032,0.0
589.5,0.002761,0.002288,0.001723,0.001086,0.00016,0.003067,0.002754,2.7e-05,0.001019,0.00109,1.5e-05,0.000348,0.000323,0.0,0.000955,0.000246,0.0,0.000138,0.00032,0.0
619.5,0.002814,0.002328,0.001761,0.001125,0.000168,0.003099,0.002772,4.1e-05,0.001019,0.00113,2.9e-05,0.000281,0.000323,0.0,0.000936,0.000276,0.0,0.000138,0.00032,0.0
648.0,0.002874,0.002385,0.00182,0.001147,0.000178,0.003092,0.002752,6.2e-05,0.001048,0.001143,3.6e-05,0.000262,0.000323,0.0,0.000862,0.000255,0.0,0.00013,0.002905,0.0
678.0,0.002904,0.002407,0.001806,0.001146,0.000186,0.003164,0.002838,7.3e-05,0.001069,0.001182,4.4e-05,0.000122,0.000323,0.0,0.000842,0.000242,0.0,7.8e-05,0.002905,0.0
709.5,0.002931,0.002427,0.001835,0.001209,0.0002,0.003269,0.002991,8.7e-05,0.00101,0.001267,5.8e-05,0.0,0.000323,0.0,0.000814,0.000239,0.0,0.000108,0.000321,0.0
739.5,0.002985,0.002467,0.001842,0.001282,0.000209,0.003252,0.002887,9.7e-05,0.00101,0.001198,7.1e-05,0.00023,0.000323,0.0,0.000758,0.000237,0.0,0.000105,0.000967,0.0
769.5,0.003071,0.002525,0.001823,0.001271,0.000218,0.003258,0.002862,0.000116,0.001064,0.001124,7.1e-05,0.000272,0.000323,0.0,0.000716,0.000239,0.0,8.2e-05,0.001244,0.0
799.5,0.003088,0.002542,0.001843,0.001252,0.00023,0.00337,0.002894,0.000123,0.001028,0.001177,8.3e-05,0.000176,0.000323,0.0,0.000611,0.000206,0.0,5.5e-05,0.000891,0.0
829.0,0.003112,0.002581,0.001846,0.001303,0.000239,0.003337,0.002994,0.000136,0.000982,0.001397,8.7e-05,2.7e-05,0.000323,0.0,0.000609,0.000208,0.0,0.000105,0.000252,0.0
859.0,0.003132,0.002595,0.001964,0.001408,0.000249,0.003275,0.003119,0.000138,0.00103,0.001249,9.1e-05,2.7e-05,0.000323,0.0,0.000552,0.000194,0.0,9.8e-05,0.000588,0.0
889.5,0.003171,0.002647,0.00196,0.001407,0.000259,0.003252,0.00306,0.000151,0.001095,0.001222,9.1e-05,2.7e-05,0.000323,0.0,0.000487,0.000198,0.0,0.000119,0.000671,0.0
919.5,0.00324,0.002665,0.001897,0.001359,0.000268,0.003457,0.003015,0.000163,0.001059,0.001227,9.6e-05,2.7e-05,0.000323,0.0,0.000472,0.000201,0.0,5.4e-05,0.000334,0.0
949.5,0.003263,0.002694,0.001906,0.00136,0.000278,0.003478,0.003065,0.000167,0.001059,0.001315,0.000112,2.7e-05,0.000323,0.0,0.000394,0.000198,0.0,7.9e-05,0.000202,0.0
978.0,0.003258,0.002717,0.001987,0.001438,0.000282,0.003355,0.003043,0.000183,0.001036,0.001242,0.000109,2.7e-05,0.000323,0.0,0.00035,0.000167,0.0,0.000172,0.000202,0.0
1008.0,0.003239,0.002723,0.001919,0.001398,0.000291,0.003291,0.002997,0.000182,0.001095,0.001239,0.000119,2.7e-05,0.000323,0.0,0.000307,0.000164,0.0,0.000105,0.000996,0.0
1039.5,0.003234,0.00274,0.001919,0.001386,0.000293,0.003383,0.002987,0.000192,0.001095,0.001224,0.000125,2.7e-05,0.000323,0.0,0.000273,0.000176,0.0,0.000177,0.00157,0.0
1069.5,0.00324,0.002741,0.001946,0.001403,0.0003,0.003276,0.00297,0.000202,0.001106,0.001404,0.000143,0.000215,0.000323,0.0,0.000229,0.000158,0.0,0.000158,0.000549,0.0
1099.5,0.003304,0.002712,0.002072,0.0016,0.000306,0.003238,0.003258,0.000202,0.001061,0.001366,0.000148,0.000232,0.000323,0.0,0.000204,0.000144,0.0,0.000162,0.001006,0.0
1128.0,0.003342,0.002731,0.00228,0.001603,0.000309,0.003239,0.003087,0.000223,0.001207,0.001347,0.000151,9.6e-05,0.000323,0.0,0.000183,0.000189,0.0,9e-05,0.001006,0.0
1158.0,0.003295,0.002809,0.002085,0.001484,0.000316,0.003438,0.003009,0.000224,0.001205,0.001336,0.000125,9.6e-05,0.000323,0.0,0.000166,0.000153,0.0,8.6e-05,0.001006,0.0
1189.5,0.002927,0.002304,0.002049,0.001494,0.000322,0.003441,0.003006,0.000223,0.001205,0.001277,0.000131,9.6e-05,0.000323,0.0,0.00017,0.000171,0.0,0.000171,2.4e-05,0.0
1219.5,0.002403,0.001188,0.002043,0.001483,0.000325,0.003326,0.002985,0.000243,0.00122,0.001279,0.000163,0.000226,0.000323,0.0,0.000156,0.000181,0.0,0.000125,0.000937,0.0
1249.5,0.00147,0.000736,0.00204,0.001516,0.000326,0.003266,0.002918,0.000249,0.001257,0.001264,0.000153,0.000479,0.000323,0.0,0.000178,0.000159,0.0,8e-05,0.000664,0.0
1279.5,0.001225,0.000362,0.002036,0.001477,0.00032,0.003242,0.002799,0.00025,0.001349,0.001152,0.000104,0.000551,0.000323,0.0,0.000214,0.000182,0.0,8.5e-05,0.001041,0.0
1309.5,0.00169,0.000309,0.001988,0.001412,0.000236,0.003268,0.002638,0.000251,0.001317,0.001028,5.8e-05,0.000739,0.000323,0.0,0.000245,0.000201,0.0,0.000159,4.4e-05,0.0
1339.5,0.002066,0.000288,0.001875,0.001314,0.000184,0.003204,0.00241,0.000251,0.001289,0.000802,0.0001,0.000896,0.000139,0.0,0.000691,0.000226,0.0,9.1e-05,0.000254,0.0
1369.5,0.001902,0.000275,0.001718,0.001235,0.000166,0.003169,0.00218,0.000259,0.001208,0.000776,8.2e-05,0.000868,0.000159,0.0,0.001586,0.000204,0.0,0.000122,0.000403,0.0
1399.5,0.001916,0.000251,0.001597,0.00118,0.000165,0.00289,0.002116,0.000258,0.001208,0.000522,0.000109,0.000833,8.6e-05,0.0,0.00147,0.000227,0.0,6.4e-05,0.001153,0.0
1429.5,0.001714,0.000251,0.001538,0.001144,0.000156,0.002619,0.001733,0.000256,0.001208,0.000534,3.6e-05,0.000848,9.3e-05,0.0,0.001123,0.000296,0.0,0.000171,7.9e-05,0.0
1459.5,0.001617,0.000234,0.001486,0.001201,0.000161,0.002516,0.001563,0.000229,0.001115,0.000542,0.0,0.000594,8e-05,0.0,0.000738,0.000264,0.0,5.6e-05,0.000589,0.0
1489.5,0.001542,0.000235,0.001227,0.000993,0.000166,0.002346,0.00148,0.000189,0.001075,0.000441,0.0,0.000609,1.9e-05,0.0,0.000605,0.000281,0.0,6.7e-05,0.000464,0.0
1519.5,0.001468,0.000232,0.001075,0.001016,0.000158,0.002092,0.001204,0.000164,0.001075,0.000494,0.0,0.00061,1.9e-05,0.0,0.000657,0.00032,0.0,0.000104,0.000342,0.0
1549.5,0.001321,0.000221,0.001057,0.000977,0.000157,0.002008,0.001286,0.000136,0.001075,0.000561,0.0,0.000624,3.1e-05,0.0,0.000733,0.000322,0.0,0.000108,0.000723,0.0
1579.5,0.001231,0.000234,0.000988,0.000822,0.000156,0.0019,0.001617,6.8e-05,0.001075,0.000522,0.0,0.000558,3.1e-05,0.0,0.00082,0.000356,0.0,0.000108,0.000433,0.0
1609.5,0.001183,0.000215,0.001019,0.000703,0.000155,0.001826,0.001531,4.1e-05,0.001075,0.000381,0.0,0.000499,3.1e-05,0.0,0.000909,0.000365,0.0,0.000151,0.000134,0.0
1639.5,0.001199,0.000202,0.001122,0.000772,0.000153,0.001835,0.000943,9.1e-05,0.001075,0.000317,0.0,0.00049,3.1e-05,0.0,0.000937,0.000363,0.0,0.000156,0.000158,0.0
1669.5,0.001107,0.000217,0.001173,0.000905,0.000152,0.002002,0.00082,4.3e-05,0.001128,0.00046,0.0,0.000133,3.1e-05,0.0,0.001,0.000403,0.0,0.000146,0.0,0.0
1699.5,0.001041,0.000189,0.001057,0.000865,0.000152,0.001911,0.001289,2.5e-05,0.00104,0.00058,0.0,0.000299,3.1e-05,0.0,0.001057,0.000432,0.0,0.000147,0.0,0.0
1729.5,0.001029,0.00018,0.001042,0.000582,0.00015,0.00193,0.001338,7.7e-05,0.001068,0.000377,0.0,0.000356,3.1e-05,0.0,0.001097,0.000425,0.0,8.5e-05,0.000402,0.0
1758.5,0.001047,0.000178,0.001043,0.00062,0.000141,0.001799,0.000954,9.5e-05,0.00101,0.000277,0.0,0.000184,3.1e-05,0.0,0.001147,0.000443,0.0,0.000108,0.000402,0.0
1787.5,0.00092,0.000182,0.001091,0.000749,0.000136,0.001894,0.000634,3.6e-05,0.000966,0.000289,0.0,0.000147,3.1e-05,0.0,0.001173,0.000462,0.0,0.000132,0.000656,0.0
1818.5,0.000876,0.000203,0.000939,0.000802,0.000131,0.001761,0.000591,3.6e-05,0.001025,0.000203,0.0,0.000147,3.1e-05,0.0,0.001207,0.000481,0.0,0.000164,0.002308,0.0
1849.5,0.000866,0.000203,0.000823,0.000856,0.000123,0.001561,0.000577,3.6e-05,0.001025,0.000155,0.0,0.000147,3.1e-05,0.0,0.001217,0.000465,0.0,0.000133,0.002308,0.0
1879.0,0.000542,0.000176,0.000824,0.000844,0.000122,0.001606,0.000581,3.6e-05,0.000981,0.000139,0.0,0.000147,3.1e-05,0.0,0.001267,0.000452,0.0,0.000121,0.002308,0.0
