Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,10.80,11.08,11.15,10.95,11.56,10.57,10.20,12.19,12.50,12.14,12.55,12.04,11.46,11.38,12.07,12.30,12.32,11.61,11.48,11.23,10.54,20.92,21.10,17.78,16.46,14.28,12.55,11.04,41.35,32.94,28.26,19.81,14.56,13.36,11.65,17.28,22.38,19.42,16.87,18.31,39.29,16.94,16.66,15.85,9.58,9.53,10.04,9.96,10.81,10.06,9.58,9.28,8.95,8.69,11.21,9.67,9.48,8.85,8.44,8.18,8.89,9.07,10.09,8.90,7.72,7.28,7.02,7.02,7.23,7.57,7.62,8.78,6.13,6.33,6.64,6.69,6.56,5.67,5.21,5.10,4.85,5.23,5.29,5.34,6.29,4.41,3.91,3.17,3.06,2.87,3.25,3.10,2.95,3.10,2.84,2.71,2.74,2.72,1.46,1.23,0.79,0.76,1.48,1.48,1.29
7.50,10.80,11.08,11.15,10.95,11.56,10.57,10.20,12.19,12.50,12.14,12.55,12.04,11.46,11.38,22.30,21.99,21.41,16.69,14.91,11.23,10.54,67.01,70.09,43.75,32.01,21.64,16.16,14.50,215.59,177.17,104.81,50.84,30.18,24.44,14.23,161.31,101.31,67.78,41.90,45.33,71.18,21.32,45.65,39.18,24.72,12.49,12.37,12.13,13.21,10.06,9.58,9.28,8.95,8.69,11.21,9.67,9.48,8.85,8.44,8.18,8.89,9.07,10.09,8.90,7.72,7.28,7.02,7.02,7.23,7.57,7.62,8.78,6.13,6.33,6.64,6.69,6.56,5.67,5.21,5.10,4.85,5.23,5.29,5.34,6.29,4.41,3.91,3.17,3.06,2.87,3.25,3.10,2.95,3.10,2.84,2.71,2.74,2.72,1.46,1.23,0.79,0.76,1.48,1.48,1.29
29.50,10.80,11.08,11.15,10.95,11.56,10.57,10.20,25.12,21.61,19.14,16.89,12.04,11.46,11.38,67.12,68.57,51.58,28.48,19.36,14.17,12.91,191.33,198.03,110.38,70.63,36.93,26.83,22.96,403.81,378.39,258.63,120.10,64.33,47.69,20.15,393.96,255.52,237.25,82.47,87.80,127.12,31.68,126.13,114.71,92.66,24.59,16.55,15.80,16.81,76.94,56.76,26.23,11.41,10.85,11.21,9.67,9.48,8.85,8.44,8.18,8.89,9.07,10.09,8.90,7.72,7.28,7.02,7.02,7.23,7.57,7.62,8.78,6.13,6.33,6.64,6.69,6.56,5.67,5.21,5.10,4.85,5.23,5.29,5.34,6.29,4.41,3.91,3.17,3.06,2.87,3.25,3.10,2.95,3.10,2.84,2.71,2.74,2.72,1.46,1.23,0.79,0.76,1.48,1.48,1.29
59.50,10.80,11.08,11.15,10.95,11.56,10.57,9.86,41.63,37.93,32.14,20.70,14.05,11.46,11.38,102.35,103.31,76.13,42.38,27.68,18.05,14.35,238.61,253.48,146.22,115.65,55.42,39.63,33.59,463.77,454.48,366.87,184.79,101.89,67.97,28.36,583.73,448.03,395.47,139.87,128.83,185.50,45.79,207.67,199.67,200.96,43.19,24.54,21.86,25.95,169.55,143.54,83.37,16.24,13.13,13.36,12.03,56.25,57.52,42.07,16.06,11.10,10.49,10.09,8.90,7.72,7.28,7.02,7.02,7.23,7.57,7.62,8.78,6.13,6.33,6.64,6.69,6.56,5.67,5.21,5.10,4.85,5.23,5.29,5.34,6.29,4.41,3.91,3.17,3.06,2.87,3.25,4.64,4.38,3.10,2.84,2.71,2.74,2.72,1.46,1.23,0.79,0.76,1.48,1.48,1.29
89.00,10.80,11.08,11.15,10.95,11.56,10.57,9.86,47.71,44.88,32.14,22.63,15.62,12.96,11.38,105.47,109.34,80.90,50.34,38.05,22.75,15.84,241.83,257.22,135.00,127.19,68.60,48.76,36.37,460.38,455.79,371.48,211.94,123.72,86.90,35.46,790.10,621.38,500.34,238.00,180.00,255.38,64.24,280.15,273.11,268.16,73.32,36.12,30.60,38.22,230.66,211.52,153.34,29.63,20.77,17.00,14.20,107.99,116.58,97.79,39.26,13.06,12.79,11.50,37.81,37.16,27.05,13.80,7.02,7.23,7.57,7.62,8.78,6.13,6.33,6.64,6.69,6.56,5.67,5.21,5.10,4.85,5.23,5.29,5.34,6.29,5.83,3.91,3.17,3.06,2.87,3.25,4.64,4.38,4.87,2.84,2.71,2.74,2.72,1.46,1.23,0.79,0.76,1.48,1.48,1.29
119.00,10.80,11.08,11.15,10.95,11.56,9.10,8.37,45.24,42.35,32.14,25.25,17.20,12.96,11.38,99.21,99.28,73.83,54.19,42.75,22.75,15.84,231.68,240.01,113.52,119.19,74.66,53.91,36.37,448.79,430.25,321.48,197.23,136.30,102.81,42.36,876.56,697.84,522.83,287.37,228.74,318.47,82.59,326.58,319.01,288.66,90.97,49.39,38.65,48.79,263.54,244.15,186.75,44.32,30.18,21.63,17.04,139.99,150.97,132.99,72.03,16.76,15.84,13.69,77.86,71.61,59.18,24.73,9.94,8.67,9.06,7.62,8.78,6.13,6.33,6.64,6.69,6.56,6.51,5.21,5.10,4.85,5.23,5.29,5.34,6.29,5.83,3.91,4.56,3.06,2.87,3.25,6.05,4.38,4.87,4.28,4.13,2.74,2.72,3.35,2.90,0.79,0.76,1.48,1.48,1.29
148.50,10.80,12.58,11.15,10.95,11.56,9.10,8.37,42.13,40.25,32.14,29.51,18.80,12.96,11.38,94.89,93.07,75.42,57.76,44.38,22.75,15.84,228.27,231.08,109.54,114.73,79.92,57.75,32.92,455.58,426.09,294.82,196.95,155.27,122.67,51.26,952.59,757.10,540.20,328.99,271.41,372.24,99.79,358.39,346.65,287.00,100.19,60.25,46.75,56.74,268.57,251.93,199.25,53.34,37.19,25.53,19.91,154.17,164.19,148.30,87.92,23.28,19.47,15.91,100.76,94.68,80.04,44.94,12.22,8.67,9.06,19.72,15.87,14.47,11.04,9.66,6.69,6.56,7.98,6.59,6.97,6.25,5.23,5.29,5.34,6.29,5.83,5.92,6.06,4.91,4.29,3.25,6.05,5.77,4.87,4.28,4.13,4.15,2.72,4.80,4.33,2.44,2.26,3.20,1.48,1.29
178.00,13.73,12.58,13.31,12.35,11.56,9.10,8.37,46.00,45.36,42.21,37.75,25.29,12.96,11.38,106.26,104.64,95.54,78.34,52.12,27.39,17.28,257.17,261.92,151.00,145.59,99.15,73.05,41.77,532.70,516.39,400.18,230.68,193.22,155.90,61.98,898.38,766.36,618.13,323.74,266.25,394.23,108.73,387.16,375.64,318.35,128.74,69.10,52.45,60.88,282.91,273.41,232.36,75.82,47.10,30.99,22.44,162.51,172.79,160.70,104.13,32.66,25.25,17.33,102.99,100.81,89.85,64.21,18.41,10.79,10.51,38.58,28.23,29.15,22.70,18.70,10.38,10.28,7.98,8.06,6.97,6.25,5.23,5.29,5.34,8.30,7.33,7.37,7.57,6.37,4.29,4.80,7.46,7.18,6.28,5.67,5.52,4.15,4.56,6.23,5.84,4.83,3.71,4.59,2.97,3.81
209.00,13.73,14.00,13.31,12.35,11.56,9.10,8.37,51.43,51.35,48.04,45.01,33.88,16.06,11.38,110.33,109.54,105.24,93.21,65.83,34.30,18.94,237.41,239.67,149.03,163.65,117.56,82.28,48.52,470.38,448.77,347.26,249.64,202.87,146.43,63.20,977.99,775.92,592.16,399.24,327.61,443.87,122.23,415.55,406.61,380.73,231.72,90.30,60.32,68.26,307.76,303.34,267.17,131.28,62.01,38.67,25.72,184.04,194.77,178.12,144.23,47.11,32.79,19.47,121.00,117.93,105.16,87.53,40.89,21.50,11.99,49.73,35.20,36.80,31.58,28.40,19.08,15.18,12.53,11.10,11.29,9.85,7.96,6.69,6.60,9.71,8.73,8.76,7.57,6.37,5.68,6.25,7.46,7.18,7.69,7.13,6.97,5.54,5.99,6.23,5.84,4.83,5.21,6.00,4.41,3.81
239.00,13.73,14.00,13.31,12.35,11.56,10.52,8.37,49.04,48.08,45.71,43.56,33.88,18.81,11.38,95.68,95.31,90.27,80.92,64.51,38.42,20.43,203.21,199.56,122.90,147.11,111.12,74.23,43.37,405.36,379.43,285.96,222.06,170.19,118.75,56.07,947.84,784.76,563.12,436.81,432.35,528.00,143.23,453.25,429.21,374.77,282.77,117.13,75.57,83.83,315.18,312.32,279.07,182.52,77.63,46.46,31.22,192.84,205.95,193.84,171.17,65.23,40.13,23.16,135.23,132.18,119.91,105.67,73.98,36.18,15.98,60.27,43.01,46.35,40.92,37.15,28.79,22.12,19.06,16.95,18.54,17.04,14.03,9.76,7.99,9.71,8.73,8.76,8.99,7.76,7.10,6.25,7.46,8.60,7.69,8.52,8.42,7.00,7.41,7.62,7.31,7.08,6.64,7.41,5.82,5.99
269.00,13.73,14.00,13.31,12.35,11.56,10.52,8.37,43.38,43.50,40.78,38.91,33.88,20.48,11.38,80.22,79.02,75.05,66.05,56.48,36.22,20.43,185.29,178.95,105.68,125.32,97.15,65.29,39.79,380.40,357.39,265.23,196.14,143.62,93.03,49.18,897.53,774.12,593.97,446.84,449.89,565.11,160.80,474.20,446.46,380.12,286.28,133.53,85.55,93.00,312.00,309.42,279.77,198.52,95.55,55.15,36.58,194.84,205.76,197.93,179.59,83.94,51.36,27.86,135.16,136.06,124.63,113.66,94.67,49.17,23.14,70.80,51.86,59.04,53.75,47.94,38.02,29.68,25.01,23.37,24.68,24.14,21.17,15.30,10.28,13.39,12.51,12.46,12.66,11.43,11.06,8.45,8.87,8.60,9.11,8.52,8.42,8.39,7.41,7.62,7.31,7.08,6.64,7.41,7.26,7.41
299.50,12.97,14.00,13.31,12.35,11.56,10.52,8.37,37.35,37.44,34.96,33.50,29.96,20.48,11.38,70.68,68.87,62.93,55.70,48.46,34.82,21.86,178.10,170.91,97.92,109.60,86.69,56.36,38.15,374.77,358.44,264.37,182.36,125.78,80.84,45.39,861.38,777.81,654.63,515.56,473.89,545.11,169.99,459.65,442.14,393.18,302.86,143.22,93.87,91.53,313.45,314.72,287.41,218.50,116.90,65.03,42.50,195.83,207.71,198.00,183.54,97.92,61.22,34.74,132.35,134.31,124.63,117.76,103.94,64.36,34.50,73.64,56.31,64.38,60.06,53.43,45.08,36.50,31.10,30.01,31.65,30.75,27.76,22.83,14.73,17.24,16.91,16.92,17.11,15.89,15.57,11.53,11.04,11.00,10.62,10.81,10.70,9.83,8.80,7.62,8.70,7.08,8.03,7.41,7.26,7.41
329.00,12.97,12.60,13.31,12.35,11.56,10.52,8.37,33.58,32.39,30.56,28.88,26.16,20.48,11.38,64.79,61.54,54.40,47.60,41.75,32.30,20.41,169.37,155.08,87.29,98.25,76.55,49.24,35.17,361.58,341.18,248.68,173.93,116.48,72.99,42.07,859.81,723.05,674.43,597.18,519.33,544.85,176.76,486.39,475.10,430.07,331.33,159.16,111.35,96.74,333.12,335.08,311.33,241.32,146.35,77.80,50.17,207.00,219.84,209.57,192.94,113.23,78.05,46.28,137.50,139.45,130.57,123.04,111.50,81.63,48.00,73.64,58.42,67.39,62.22,56.52,49.61,41.60,34.96,34.55,36.19,35.23,32.29,28.20,20.72,20.91,20.62,20.84,21.50,20.46,20.08,14.71,13.86,13.86,12.80,13.72,12.91,11.99,10.93,9.73,10.19,9.23,9.50,9.53,8.69,8.80
359.00,12.97,12.60,11.89,12.35,11.56,10.52,6.92,29.42,27.82,27.53,24.69,23.07,19.01,13.67,57.97,53.31,46.64,40.44,35.75,29.11,20.41,154.55,132.14,76.07,84.81,67.65,43.35,31.01,341.43,315.85,218.42,161.46,107.59,65.24,39.16,882.41,700.20,672.06,591.33,547.10,599.08,181.58,531.14,520.74,481.36,384.30,179.59,135.69,105.27,359.76,361.11,339.27,273.22,185.40,96.42,59.36,224.29,240.45,226.51,209.06,128.48,97.84,60.18,147.60,149.87,140.52,132.62,121.79,101.94,61.65,76.94,60.70,70.36,64.55,59.44,52.54,45.32,37.24,37.42,37.64,37.51,34.55,31.02,24.39,23.74,24.33,24.82,25.18,25.07,24.48,19.42,17.54,17.51,16.37,16.67,15.77,15.63,13.86,12.56,12.37,12.21,11.67,11.71,10.12,10.32
389.50,11.59,11.13,11.89,10.90,11.56,9.13,6.92,25.69,23.80,23.71,21.70,20.06,17.58,13.67,49.84,44.15,39.21,33.80,29.38,26.11,18.97,131.97,108.42,63.23,72.01,55.79,37.45,27.07,315.55,274.38,184.52,141.85,87.08,57.65,37.06,776.61,647.77,593.51,516.89,542.38,641.55,195.33,580.95,569.50,523.32,425.88,209.74,155.58,119.07,384.35,383.70,365.28,300.94,215.14,109.23,67.33,243.11,257.97,244.48,225.39,147.91,121.55,74.20,160.89,163.42,153.38,145.01,134.02,118.05,82.00,83.16,65.24,75.76,70.23,65.04,57.26,50.32,39.47,40.42,40.53,39.80,36.75,33.87,27.67,25.88,26.45,27.20,27.34,27.35,26.72,23.19,20.45,21.10,19.99,19.75,19.40,18.52,16.78,15.44,15.44,15.13,14.64,13.81,12.23,11.72
419.50,10.14,11.13,10.44,9.45,9.74,7.59,6.92,22.69,20.49,19.82,19.31,17.08,16.13,13.67,38.61,34.08,31.66,27.49,23.83,22.98,17.53,103.26,84.82,49.98,55.62,44.72,32.87,23.90,282.21,224.56,149.49,114.59,65.08,49.54,34.80,659.66,534.40,460.86,429.90,492.71,623.07,219.06,612.50,598.78,523.33,424.01,219.30,162.11,128.97,394.18,398.89,380.92,315.90,223.91,120.09,78.67,258.05,271.78,258.90,239.84,166.44,141.67,89.45,176.08,178.57,168.04,158.87,147.11,132.35,97.28,93.43,73.05,85.29,78.65,73.57,64.33,55.65,43.30,44.24,45.09,43.77,40.65,37.43,31.72,28.06,27.91,29.62,30.35,29.62,28.14,24.61,21.85,23.34,22.13,21.91,21.53,20.72,18.90,17.63,17.69,17.37,16.81,15.95,14.35,13.13
449.50,10.14,9.66,9.03,8.00,6.87,6.13,6.92,18.65,16.98,16.90,17.01,14.83,14.56,13.67,27.31,25.46,24.90,21.81,20.06,19.64,15.95,78.40,60.04,37.51,40.70,36.09,27.82,21.45,235.66,165.15,116.31,82.78,47.07,40.06,31.77,560.22,434.68,342.64,339.75,433.48,584.16,289.82,612.31,590.42,486.23,389.72,206.49,148.41,121.63,392.09,397.21,377.03,308.25,220.29,123.99,90.00,265.29,276.30,261.88,243.45,177.82,157.40,103.16,187.86,190.79,180.39,170.33,158.19,145.68,110.33,106.15,82.52,96.80,89.76,84.09,74.02,62.65,50.44,50.61,51.53,49.83,46.51,42.84,34.85,31.15,30.88,32.67,33.32,33.43,31.39,26.81,24.01,24.87,23.69,23.34,22.96,22.83,21.26,19.08,19.78,18.78,18.21,18.20,15.77,14.58
479.00,10.14,9.66,7.62,6.41,6.87,6.13,6.92,15.60,14.73,16.90,14.78,13.39,13.11,12.07,21.64,20.13,20.92,17.97,17.01,16.51,14.54,57.38,43.05,29.11,29.70,28.46,21.87,19.16,207.65,128.75,90.02,61.57,37.55,33.13,29.50,527.59,395.01,319.35,326.24,431.76,569.20,370.11,604.86,579.99,472.14,380.97,209.96,137.86,110.54,378.45,383.07,364.57,297.32,210.58,120.44,97.46,255.92,265.61,254.11,235.46,174.73,162.23,109.12,186.17,188.50,179.84,170.31,159.41,147.46,110.33,113.88,89.37,106.00,98.48,93.32,82.37,69.82,57.35,58.17,58.58,57.06,52.87,49.46,38.06,35.74,35.36,37.37,38.18,37.92,36.06,30.55,26.96,26.97,25.80,25.47,25.24,25.02,23.41,20.55,21.90,20.28,19.70,20.39,17.17,16.03
508.00,8.73,8.16,6.18,4.92,6.87,4.72,5.52,13.39,13.26,14.71,14.78,13.39,13.11,12.07,19.44,17.78,17.96,15.73,14.86,16.51,14.54,43.59,33.03,23.47,22.80,23.70,18.93,16.83,200.08,111.44,74.99,51.19,32.04,29.27,28.06,503.23,377.00,311.67,312.15,420.72,568.24,383.64,604.12,579.16,470.39,378.42,196.07,130.08,104.40,385.13,389.72,370.70,303.54,205.57,118.38,100.43,258.71,268.73,254.53,232.71,174.73,155.36,104.56,184.69,188.14,176.56,167.60,159.41,147.35,118.44,111.58,95.28,106.08,99.15,95.66,86.09,74.34,62.02,63.60,63.83,62.27,58.27,54.90,43.03,40.38,40.69,42.58,43.59,42.49,39.97,35.05,29.91,30.65,29.59,28.48,28.10,27.22,24.91,22.75,23.33,22.47,21.84,21.86,18.69,16.03
