Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
660.50,146.24,100.24,73.64,46.22,31.68,35.17,-32.01,-11.34,-9.21,-35.52
690.50,137.27,94.05,67.58,38.95,27.96,28.65,-31.10,-13.73,-15.27,-43.37
720.50,135.22,90.66,62.80,32.80,26.78,22.33,-32.43,-21.88,-18.83,-47.57
750.50,136.62,91.85,66.68,37.29,27.82,27.78,-33.33,-16.97,-14.31,-43.93
780.50,134.38,91.23,64.99,33.95,23.89,23.38,-35.02,-21.62,-17.82,-48.14
810.50,136.91,94.84,67.66,38.01,27.98,26.44,-36.35,-19.55,-14.45,-45.11
840.50,140.59,97.35,70.06,42.86,31.30,31.09,-34.43,-14.81,-11.70,-40.40
870.50,138.56,93.91,68.80,39.82,31.09,30.32,-32.27,-15.00,-12.89,-42.20
900.50,141.35,96.69,71.66,45.99,32.77,34.06,-32.19,-13.12,-10.05,-36.49
930.50,140.29,95.38,70.58,43.43,31.76,35.99,-32.48,-12.66,-11.03,-38.00
960.50,142.37,96.82,73.77,47.72,34.75,36.39,-31.39,-12.82,-9.55,-37.88
990.50,148.56,104.81,81.31,59.08,39.94,45.30,-28.87,-6.65,-7.93,-33.11
1020.00,150.85,106.36,82.40,62.28,45.05,52.66,-27.27,0.40,-4.92,-28.76
1050.00,148.37,102.88,80.97,59.96,41.26,50.74,-26.62,-5.74,-7.47,-32.60
1080.50,143.89,100.91,78.37,58.71,40.83,47.19,-27.22,-8.64,-9.52,-37.55
1110.50,142.68,103.79,77.42,54.74,41.77,47.40,-28.42,-10.57,-9.20,-37.28
1140.50,141.82,100.15,78.49,56.99,40.84,45.42,-28.47,-12.91,-8.82,-37.67
1170.50,146.66,102.76,81.08,59.22,42.52,56.35,-28.48,-8.59,-7.95,-35.88
1200.50,115.56,104.66,84.06,67.11,60.51,85.91,-23.66,37.76,34.16,20.30
1230.50,88.11,95.96,80.76,110.66,122.30,151.15,-17.62,78.99,67.97,67.51
1260.50,76.85,94.08,96.24,138.05,133.99,157.67,-13.81,81.07,76.76,80.20
1289.00,24.25,79.59,93.13,140.62,144.19,169.83,-9.79,106.83,107.45,122.83
1317.50,-8.58,54.19,76.65,129.74,136.97,166.34,-9.92,105.94,107.40,124.01
1347.50,-31.35,24.48,51.60,106.74,118.54,152.93,-12.42,94.41,96.46,113.78
1377.50,-40.59,16.25,43.32,97.72,110.42,148.11,-11.44,89.68,94.11,109.50
1408.00,-40.94,7.70,38.43,91.82,106.92,145.20,-11.92,88.04,90.60,111.65
1438.50,-31.21,12.01,40.06,95.56,111.33,151.05,-10.64,88.57,94.76,119.01
1468.50,-32.05,15.76,40.89,98.27,114.88,154.35,-10.23,94.61,100.73,119.00
1498.00,-41.22,7.83,33.71,88.52,106.09,142.13,-9.72,96.97,103.32,119.90
1528.50,-53.91,-9.59,19.95,69.37,78.76,112.16,-9.44,86.05,91.41,110.00
1559.50,-71.24,-22.01,3.91,52.76,61.60,82.92,-14.40,74.27,80.78,106.75
1590.00,-80.47,-42.07,-12.72,31.52,46.48,68.51,-15.26,61.06,66.23,87.27
1620.00,-75.74,-43.69,-11.00,28.54,40.03,61.68,-16.19,59.41,66.08,79.99
1649.50,-87.90,-50.15,-18.33,16.21,25.21,45.76,-16.69,49.61,57.73,72.31
1679.00,-92.44,-58.97,-25.37,10.09,20.97,41.74,-18.45,43.78,49.88,65.48
1709.50,-91.29,-61.80,-25.09,1.69,19.12,37.85,-18.76,40.26,46.95,63.84
1740.50,-93.66,-60.63,-28.45,0.25,13.01,31.84,-19.98,33.66,41.12,62.12
1770.50,-97.13,-57.55,-26.76,0.47,14.01,32.22,-19.46,34.16,41.98,58.33
1800.50,-96.06,-58.59,-28.13,-2.56,12.10,29.44,-19.30,31.06,37.99,51.28
1830.50,-104.61,-77.90,-43.80,-17.60,1.51,17.97,-21.08,18.26,25.81,39.44
1860.50,-119.95,-89.91,-55.59,-24.72,-9.66,0.72,-14.34,2.27,9.67,25.11
1890.50,-115.01,-92.82,-60.10,-27.74,-14.22,-8.48,-13.78,0.96,6.65,27.52
1920.50,-112.12,-91.15,-58.24,-25.22,-10.79,-1.73,-13.01,6.75,13.72,37.47
1949.00,-135.42,-96.88,-44.40,0.82,9.34,28.18,-11.16,41.96,51.18,81.16
1979.00,-156.03,-99.69,-45.52,0.25,16.63,41.24,-7.12,54.79,64.73,91.59
2010.50,-155.56,-101.89,-48.71,-4.39,12.55,37.80,-7.13,52.32,62.45,88.76
2040.50,-158.86,-106.03,-53.65,-9.86,9.59,32.85,-8.12,45.68,56.28,83.89
2070.50,-168.65,-116.85,-59.46,-11.01,8.74,32.40,-4.86,46.70,58.77,91.84
2099.00,-169.67,-117.65,-61.33,-11.27,7.20,31.67,26.07,47.06,58.83,99.38
2129.00,-168.37,-114.42,-57.60,-9.16,9.82,33.64,27.18,48.52,60.00,98.42
