Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,0.70,0.60,-0.08,-0.90,2.38,4.30,-0.37,1.73,0.15,-0.46
10.00,0.70,1.11,-0.26,-1.21,2.52,8.15,-3.43,0.27,-1.76,-2.31
35.00,0.37,1.05,0.12,-1.43,5.52,10.71,-4.08,0.58,-1.12,-1.74
65.00,0.79,0.45,0.04,-13.28,6.40,12.35,-4.00,0.58,-1.12,-1.20
95.00,1.05,0.12,-1.08,-17.15,6.55,12.81,-1.73,0.96,0.66,-0.99
125.00,1.17,-2.23,-5.03,-18.95,6.55,12.80,-3.24,-3.01,-2.07,-4.75
154.00,1.70,-14.07,-16.51,-45.65,-35.51,-37.86,-36.28,-37.21,-33.24,-51.67
184.00,1.57,-10.08,-11.93,-49.07,-44.63,-48.52,-65.80,-66.52,-58.16,-66.83
214.00,1.49,-9.04,-10.94,-38.68,-44.59,-47.53,-63.46,-65.17,-58.02,-66.04
243.50,2.00,-8.03,-11.07,-37.43,-44.88,-46.91,-62.03,-65.00,-57.59,-63.11
274.00,1.17,-8.86,-10.39,-26.84,-44.27,-47.49,-63.24,-64.80,-57.43,-63.59
304.50,1.17,-8.93,-10.75,-28.04,-44.40,-49.92,-64.43,-66.43,-59.77,-65.86
334.00,1.92,-9.34,-11.00,-29.87,-47.62,-53.19,-67.74,-70.04,-63.12,-70.56
364.00,2.22,-9.23,-10.73,-28.98,-47.69,-53.77,-69.62,-71.33,-64.12,-73.07
394.50,2.26,-9.07,-11.01,-29.98,-48.66,-54.92,-57.06,-61.57,-54.34,-74.07
424.50,2.63,-8.87,-10.99,-29.82,-48.19,-54.37,-60.27,-63.02,-57.50,-74.74
455.00,1.87,-8.33,-10.89,-29.65,-48.50,-56.25,-61.17,-63.54,-57.56,-74.54
485.00,1.98,-8.98,-10.16,-29.65,-48.39,-55.94,-61.34,-64.31,-58.60,-74.54
514.50,1.92,-9.70,-11.02,-30.43,-49.84,-56.22,-63.62,-67.13,-59.71,-77.02
544.50,1.62,-9.70,-11.02,-30.43,-52.52,-59.45,-63.25,-70.71,-63.41,-80.10
574.50,2.13,-10.56,-11.30,-31.43,-52.81,-57.34,-67.62,-72.17,-64.10,-79.41
604.50,0.45,-10.21,-11.32,-31.26,-51.68,-57.14,-68.07,-70.72,-63.79,-79.19
634.50,1.82,-9.88,-11.20,-30.80,-51.35,-57.88,-66.73,-72.10,-63.92,-80.56
664.50,2.21,-10.10,-11.66,-30.84,-51.64,-57.23,-66.78,-72.16,-63.92,-81.00
694.50,1.79,-10.46,-12.15,-32.72,-53.99,-59.36,-67.16,-68.31,-62.79,-82.69
724.50,2.19,-11.34,-12.35,-32.66,-53.99,-59.99,-72.17,-73.42,-65.95,-83.68
754.50,1.69,-11.35,-12.37,-33.93,-55.89,-60.61,-72.11,-75.31,-67.14,-85.37
784.50,1.62,-11.28,-12.80,-34.27,-57.03,-61.04,-73.72,-76.36,-68.93,-84.87
815.00,1.57,-11.51,-12.46,-33.68,-56.31,-61.23,-74.16,-76.81,-68.63,-85.00
845.00,1.97,-11.49,-12.97,-34.04,-56.75,-61.37,-74.24,-76.79,-69.41,-87.37
875.00,1.45,-11.40,-12.87,-35.17,-57.26,-61.97,-76.76,-77.88,-69.98,-87.18
905.00,1.45,-11.50,-12.94,-34.36,-57.14,-62.06,-75.95,-78.32,-69.19,-87.58
934.50,1.88,-11.39,-12.69,-34.57,-57.01,-63.37,-76.30,-77.31,-69.73,-87.64
964.50,1.78,-10.96,-13.32,-34.08,-57.59,-61.97,-75.83,-77.56,-69.73,-88.46
994.50,1.97,-11.77,-13.45,-34.51,-57.61,-61.69,-72.73,-72.51,-65.37,-89.18
1024.00,1.54,-11.82,-12.99,-34.10,-54.81,-61.78,-72.18,-76.30,-67.87,-88.34
1054.00,2.29,-12.07,-14.36,-36.56,-60.32,-65.02,-73.82,-78.63,-70.39,-91.45
1084.50,1.45,-12.21,-14.17,-36.90,-61.55,-66.60,-79.54,-81.55,-72.70,-90.36
1114.50,2.30,-12.32,-14.16,-38.16,-61.60,-66.22,-80.58,-82.48,-73.25,-95.29
1144.50,1.46,-12.32,-14.16,-38.16,-61.74,-66.28,-81.43,-82.14,-74.20,-94.56
1174.50,1.56,-12.02,-13.50,-37.28,-61.12,-66.01,-79.28,-83.51,-74.04,-94.79
1204.50,1.56,-12.12,-14.02,-36.15,-59.68,-65.37,-77.21,-82.66,-72.90,-93.60
1234.50,2.15,-11.82,-14.30,-36.96,-61.05,-65.29,-79.73,-81.23,-73.50,-93.32
1264.50,1.82,-12.64,-14.52,-37.56,-61.60,-67.39,-79.65,-82.37,-73.59,-95.52
1294.50,2.03,-12.27,-14.47,-38.88,-62.52,-66.87,-81.11,-80.68,-71.79,-95.89
1324.50,1.38,-12.82,-15.06,-39.05,-62.52,-66.87,-85.21,-86.15,-76.55,-98.01
1354.50,1.40,-14.01,-15.64,-41.98,-67.41,-72.78,-89.09,-90.23,-80.14,-102.64
1384.50,1.49,-12.57,-14.93,-39.42,-64.88,-70.00,-88.35,-90.14,-78.72,-102.64
1414.50,1.58,-13.00,-14.45,-40.16,-64.91,-69.73,-85.10,-89.18,-77.85,-99.49
1444.50,1.23,-13.52,-14.90,-40.31,-65.89,-70.24,-88.00,-88.33,-78.39,-100.69
1474.50,1.06,-13.14,-15.62,-40.11,-66.13,-71.28,-88.91,-89.57,-79.38,-101.48
1504.50,5.13,-13.05,-14.98,-40.02,-65.81,-70.12,-87.72,-89.30,-78.08,-99.08
1534.50,0.81,-12.97,-14.71,-39.31,-64.63,-69.77,-87.56,-87.93,-76.90,-99.93
1564.50,1.63,-13.03,-15.24,-38.47,-63.95,-68.62,-87.07,-87.49,-76.90,-97.63
1594.50,1.18,-12.96,-14.81,-38.84,-63.73,-68.95,-78.35,-80.32,-70.70,-97.60
1624.50,1.06,-13.32,-16.01,-39.61,-63.73,-68.95,-82.28,-84.53,-74.24,-98.74
1654.50,0.81,-12.91,-15.70,-40.52,-65.87,-70.28,-83.53,-87.06,-76.99,-100.44
1684.50,0.51,-13.76,-15.88,-41.18,-66.14,-72.22,-82.20,-85.02,-76.27,-98.94
1714.50,1.58,-13.50,-15.87,-41.65,-67.97,-72.88,-82.74,-83.96,-76.13,-98.04
1744.50,0.86,-13.90,-15.70,-41.52,-68.43,-73.31,-78.74,-82.62,-73.79,-96.78
1774.50,0.87,-13.27,-16.06,-42.19,-68.09,-73.30,-72.04,-79.73,-73.14,-95.54
1804.50,0.87,-13.88,-16.24,-42.35,-69.31,-74.10,-71.46,-76.90,-71.95,-95.64
1834.50,0.69,-14.18,-16.59,-42.53,-70.08,-75.63,-67.19,-72.49,-68.93,-90.22
1864.00,0.75,-14.07,-16.49,-41.27,-70.88,-75.64,-65.03,-69.48,-66.85,-90.66
1894.00,1.48,-14.26,-17.07,-43.45,-71.70,-76.36,-65.93,-67.03,-67.64,-91.51
1924.50,0.87,-14.18,-16.97,-43.45,-65.21,-76.91,-67.64,-70.67,-70.53,-93.87
1954.50,0.35,-14.01,-17.02,-42.43,-70.73,-75.55,-67.44,-69.37,-70.02,-91.95
1984.50,0.53,-13.40,-16.36,-41.81,-69.05,-73.85,-65.65,-68.44,-68.94,-92.19
2014.50,1.03,-13.53,-16.25,-41.05,-68.34,-72.91,-65.93,-66.89,-66.94,-89.22
2044.50,0.63,-13.53,-16.25,-41.05,-68.22,-72.84,-64.51,-67.48,-67.23,-89.96
2074.50,0.71,-13.36,-16.20,-39.91,-67.05,-72.07,-64.84,-67.50,-66.63,-89.18
2104.50,0.71,-13.45,-16.10,-40.16,-67.23,-71.80,-66.67,-68.40,-67.90,-90.73
2134.50,0.33,-13.16,-15.71,-41.04,-66.95,-71.92,-66.65,-70.71,-69.78,-92.02
2164.50,1.14,-13.20,-15.87,-39.97,-66.16,-71.08,-67.47,-71.39,-70.40,-89.90
2194.50,0.84,-12.76,-15.34,-39.20,-66.92,-70.65,-67.16,-68.01,-66.11,-90.47
2224.00,1.79,-12.95,-15.42,-39.91,-66.92,-70.65,-68.86,-68.11,-66.58,-87.31
2253.50,1.18,-13.10,-15.28,-39.40,-66.36,-72.30,-66.71,-66.58,-63.62,-84.38
2283.50,0.83,-13.03,-15.69,-39.92,-68.69,-72.77,-66.91,-63.33,-61.93,-84.38
2314.00,1.14,-13.21,-16.22,-39.89,-68.20,-72.62,-59.65,-62.25,-61.88,-82.73
2344.50,1.18,-12.91,-16.13,-40.62,-68.54,-73.48,-57.31,-63.69,-62.50,-86.41
2374.50,0.92,-13.24,-15.87,-41.08,-68.75,-72.50,-57.47,-64.77,-63.64,-88.13
2404.50,0.59,-13.70,-15.55,-40.73,-67.90,-72.84,-56.82,-64.41,-63.70,-87.22
2434.50,0.60,-13.61,-16.16,-40.11,-68.79,-72.79,-56.67,-64.00,-63.57,-86.17
2464.00,1.80,-20.52,-24.89,-52.53,-82.64,-88.27,-56.93,-64.07,-63.55,-103.63
2494.00,1.78,-29.94,-35.30,-81.59,-129.62,-136.75,-110.55,-121.02,-123.56,-163.33
