Time,South Central Fans,North Central Fans
s,C,C
0.00,13.78,15.57
4.50,13.78,15.57
23.50,13.78,15.57
53.50,13.78,15.57
83.50,13.78,15.57
113.50,13.78,15.57
143.50,13.68,15.65
173.50,15.73,15.65
203.50,21.28,15.87
233.50,31.65,15.88
263.50,38.16,15.88
293.50,39.26,15.88
323.50,38.40,15.93
353.50,36.23,16.02
383.50,34.66,16.31
413.50,34.50,16.54
443.50,35.74,16.54
473.00,37.26,16.54
503.00,37.22,16.54
533.50,37.61,16.54
563.50,38.15,16.54
592.50,38.20,16.54
622.50,39.26,16.54
652.00,40.66,16.54
679.50,42.81,16.54
709.50,44.89,16.54
742.00,45.54,16.54
772.00,46.45,16.54
801.00,47.77,16.69
832.00,45.52,16.69
862.50,42.77,16.69
892.50,42.90,16.69
923.00,43.02,16.69
951.50,43.51,16.69
981.50,45.86,16.69
1013.50,49.26,16.69
1043.50,50.41,16.69
1072.50,50.05,16.69
1102.50,48.78,16.69
1133.50,47.74,17.12
1162.50,47.68,17.12
1192.50,48.26,17.35
1223.50,48.53,17.35
1253.50,48.98,17.35
1283.50,49.99,17.35
1313.00,52.21,17.35
1342.50,55.63,17.35
1373.00,58.58,17.35
1403.50,59.61,17.69
1433.00,59.54,17.91
1463.00,58.16,17.91
1493.50,53.64,18.13
1523.50,47.24,18.24
1553.50,42.89,18.24
1582.00,40.79,18.24
1611.00,38.26,18.24
1642.50,36.71,18.13
1673.50,36.54,18.02
1703.50,35.82,18.02
1733.50,34.70,18.02
1763.50,34.47,18.02
1793.50,33.74,18.02
1823.00,33.40,17.91
1853.00,32.13,17.91
1883.50,31.45,17.91
1913.50,31.33,17.91
1942.50,31.22,17.91
1972.00,31.22,17.91
2003.00,31.10,17.91
2033.50,30.53,17.91
2063.00,29.85,17.91
2093.00,29.73,17.91
2123.50,29.84,17.91
2153.50,29.51,17.91
2183.50,29.18,17.91
2211.50,28.83,17.91
2240.00,28.83,17.91
2270.50,28.83,17.80
2300.50,28.62,17.80
