Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
770.50,1428.78,544.62,1790.31,681.72,32.07,1679.50,1250.48,42.24,216.37,625.11,70.64,606.65,87.45,13.45,2143.59,511.35,90.88,0.92,0.30,0.00
800.50,1504.72,540.73,1814.75,694.98,33.33,1795.99,1312.35,38.16,216.37,613.06,70.18,616.57,101.45,12.02,2173.53,495.00,90.88,0.92,0.30,0.00
830.50,1523.73,543.62,1819.52,656.92,34.17,1843.49,1279.21,37.34,216.37,634.56,71.84,607.09,131.53,12.02,2189.50,525.22,90.88,0.92,0.30,0.00
860.00,1546.03,546.35,1875.40,684.84,33.93,1888.81,1298.45,39.21,216.37,652.58,71.15,617.00,119.86,12.02,2195.72,514.32,90.88,0.92,0.30,0.00
889.50,1574.17,558.28,1900.74,697.40,33.03,1858.14,1308.12,38.39,216.37,650.88,71.14,643.97,89.28,12.02,2221.74,536.76,97.68,0.92,0.30,0.00
920.00,1618.85,542.21,1903.32,691.44,33.96,1910.33,1304.46,37.05,216.37,683.05,71.07,631.85,89.09,12.02,2245.73,509.80,93.32,0.92,0.30,0.00
950.50,1642.82,557.21,1900.36,684.73,32.61,1947.71,1312.81,38.03,233.46,668.93,71.14,655.83,104.00,12.02,2234.90,525.03,94.73,0.92,0.30,0.00
980.00,1653.51,561.31,1950.02,685.39,32.79,1957.47,1405.47,38.03,233.46,685.21,72.18,682.99,91.25,12.02,2273.01,522.66,94.27,0.92,0.30,0.00
1009.50,1670.66,559.19,1904.63,717.28,33.69,1975.56,1364.18,41.29,233.46,712.35,72.18,662.46,95.74,12.02,2240.19,526.44,98.98,0.92,0.30,0.00
1039.50,1653.77,574.25,1948.45,704.50,32.23,1885.81,1333.06,39.29,169.37,740.98,72.02,637.87,102.17,12.02,2167.03,533.56,95.11,0.92,0.30,0.00
1069.50,1573.67,554.37,1944.61,709.60,34.12,1779.06,1280.04,38.39,116.27,722.82,74.40,643.10,100.10,12.02,2029.14,517.96,96.52,0.92,0.30,0.00
1096.50,1543.96,604.16,1917.91,707.03,33.24,1654.32,1235.68,38.33,116.27,668.24,73.43,557.56,96.83,12.02,1907.18,535.84,96.52,0.92,0.30,0.00
1126.50,1458.35,589.12,1877.32,680.06,33.59,1505.97,1182.96,37.84,75.99,599.50,77.94,548.71,97.35,12.02,1843.86,540.26,99.55,0.92,0.30,0.00
1158.50,1407.54,569.44,1805.35,726.85,33.01,1457.01,1112.25,38.03,75.99,535.39,74.24,530.97,96.13,12.02,1805.29,533.35,99.55,0.92,0.30,0.00
1188.50,1347.25,601.00,1742.48,711.31,34.39,1350.76,1011.06,37.35,75.99,496.99,73.18,498.44,101.81,12.02,1838.97,542.65,93.69,0.92,0.30,0.00
1218.00,1293.29,598.31,1703.67,732.24,33.78,1442.47,1033.85,38.45,75.99,498.54,73.18,516.06,110.96,12.02,1802.70,519.65,100.65,0.92,0.30,0.00
1248.00,1299.66,566.11,1679.48,711.12,34.56,1398.28,1038.06,38.45,75.99,466.62,79.04,530.10,107.73,12.02,1841.58,550.24,99.75,0.92,0.30,0.00
1279.50,1275.06,616.59,1678.67,713.33,32.06,1439.81,1062.38,40.74,75.99,510.23,79.04,526.23,83.44,12.02,1862.36,549.32,100.63,0.92,0.30,0.00
1309.50,1234.42,594.06,1659.40,703.61,33.78,1483.43,998.34,40.34,75.99,498.85,79.04,498.51,89.04,12.02,1821.68,549.75,102.60,0.92,0.30,0.00
1337.50,1266.12,579.80,1687.41,714.31,32.98,1445.92,1034.81,41.69,75.99,507.06,74.87,514.23,115.42,12.02,1867.68,545.26,101.63,0.92,0.30,0.00
1367.00,1208.72,587.70,1721.09,700.28,34.02,1370.09,1037.31,41.32,34.48,517.02,80.87,511.30,85.53,12.02,1904.57,548.41,99.59,0.92,0.30,0.00
1398.50,1146.59,605.41,1668.31,701.91,34.10,1405.58,939.09,40.28,34.48,507.58,78.35,532.68,108.28,12.02,1695.13,537.31,102.54,0.92,0.30,0.00
1428.50,1124.05,572.82,1649.88,713.34,34.12,1283.37,850.77,41.57,34.48,476.08,76.77,532.39,97.20,12.02,1218.11,573.37,104.37,0.92,0.30,0.00
1459.00,1073.68,587.43,1608.61,717.94,33.32,1093.82,573.68,41.20,34.48,406.52,76.77,359.20,95.04,12.09,728.67,541.15,107.36,0.92,0.30,0.00
1489.50,980.80,590.44,1584.58,702.99,32.83,823.63,296.89,40.26,34.48,280.80,76.77,168.00,120.73,12.09,580.76,560.31,104.19,0.92,0.30,0.00
1519.50,941.66,573.75,1537.58,693.22,32.05,636.25,191.82,40.26,34.48,135.56,78.98,95.52,74.23,12.09,343.60,555.99,105.57,0.92,0.30,0.00
1549.50,860.00,588.69,1496.82,722.84,33.45,521.60,132.19,40.26,34.48,135.56,78.29,46.23,104.60,12.09,178.25,541.82,102.87,0.92,0.30,0.00
1579.50,845.89,573.43,1410.05,708.00,32.85,460.78,198.45,38.30,34.48,135.56,78.92,37.54,91.82,12.09,107.80,531.87,102.87,0.92,0.30,0.00
