Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,25.33,95.37,0.30,127.26,22.75,27.16,17.39,3.98,0.30,0.00,0.06,0.30,132.30,0.00,316.58,52.02,17.50,0.30,0.30,30.95
16.00,36.62,93.78,0.30,147.15,23.66,27.16,10.38,3.50,0.30,0.00,0.06,0.30,149.40,0.00,338.35,53.91,17.50,0.30,0.30,36.90
46.50,33.62,125.62,0.30,164.55,22.66,27.16,25.94,2.39,0.30,0.00,0.06,0.30,133.59,0.00,338.57,59.36,18.62,0.30,0.30,33.11
76.50,48.26,128.90,0.30,169.82,24.29,27.16,0.30,3.95,0.30,0.00,0.06,0.30,114.69,0.00,338.57,75.53,18.62,0.30,0.30,35.65
106.00,47.42,135.86,0.30,167.19,23.78,27.16,36.93,3.09,0.30,0.00,0.06,0.30,127.60,0.00,372.36,29.14,19.10,0.30,0.30,34.58
135.00,57.68,186.36,0.30,178.22,24.39,27.16,36.93,4.54,0.30,352.03,0.06,0.30,110.50,0.00,345.95,41.94,19.41,0.30,2229.95,34.79
163.50,32.81,154.00,0.30,172.73,24.13,27.16,36.93,2.94,0.30,1029.48,0.06,0.30,336.66,0.00,348.59,37.90,18.68,0.30,0.30,34.79
193.00,54.26,177.61,0.30,190.43,24.19,27.16,1596.77,0.06,45.47,1091.08,0.06,139.77,285.19,0.00,342.50,54.22,18.59,0.30,0.30,32.75
223.50,27.16,186.85,0.30,171.73,23.17,27.16,2273.73,3.97,85.76,1179.06,0.06,351.79,178.48,0.00,755.25,44.86,17.27,0.30,0.30,30.99
254.00,27.16,183.20,0.30,185.71,23.54,27.16,2307.29,8.58,36.32,1102.84,0.06,480.35,437.80,0.00,1340.58,45.19,16.66,0.30,0.30,31.84
285.50,27.77,167.78,0.30,189.17,23.67,53.20,2098.77,11.05,166.02,982.78,0.06,544.22,582.98,0.00,1911.95,46.29,16.63,0.30,0.30,32.99
316.00,20.75,195.25,230.56,179.64,23.32,233.69,1576.46,15.65,337.83,521.76,0.06,425.93,131.36,0.00,1941.05,25.27,17.64,0.30,0.30,31.65
345.50,72.07,195.25,334.56,201.87,24.09,786.93,1751.21,32.61,474.86,609.20,0.06,495.92,173.04,0.00,2081.49,44.95,15.69,0.30,0.30,30.30
375.00,166.79,194.18,412.77,184.20,25.04,1243.91,819.51,8.81,547.19,442.73,0.06,540.07,328.80,0.00,2189.06,26.82,18.25,0.30,0.30,32.81
405.50,315.37,187.55,692.96,205.93,23.59,1844.08,30.62,4.88,547.19,85.76,0.06,552.93,420.39,0.00,2079.74,49.81,18.25,0.30,0.30,31.15
435.00,426.25,173.20,935.81,183.80,24.40,1996.44,43.49,2.33,547.19,85.76,0.06,474.96,348.16,0.00,1974.88,54.02,17.33,0.30,0.30,32.65
463.50,575.62,163.33,1146.56,184.21,25.22,1944.25,26.86,4.36,501.21,85.76,7.87,406.81,343.33,0.00,1911.50,47.42,17.88,0.30,0.30,32.29
494.50,851.96,188.83,1140.84,171.29,22.70,1834.56,26.86,2.56,501.21,85.76,2.01,444.40,397.13,0.00,1873.71,62.56,19.59,0.30,0.30,30.82
524.50,918.47,152.00,1098.34,167.65,26.64,1727.57,88.96,3.72,501.21,85.76,2.01,416.69,475.65,0.00,1826.50,45.70,18.94,0.30,0.30,30.19
554.50,916.94,137.67,1027.96,155.15,25.36,1698.14,47.00,5.92,501.21,85.76,2.01,457.60,465.20,0.00,1835.80,39.50,17.67,0.30,0.30,29.80
584.50,836.59,143.41,991.97,183.41,24.45,1647.15,143.43,5.92,501.21,85.76,2.01,449.63,526.68,0.00,1809.58,55.85,17.67,0.30,0.30,28.63
614.50,778.89,130.51,953.78,199.39,24.97,1605.11,143.43,5.92,487.68,85.76,2.01,456.55,771.52,0.00,1793.70,52.75,17.67,0.30,0.30,30.03
644.50,745.25,137.03,916.58,159.72,25.32,1630.58,143.43,4.70,487.68,85.76,2.01,452.58,602.78,0.00,1719.32,72.94,17.67,0.30,0.30,31.64
674.00,704.60,143.58,910.28,181.79,24.53,1598.19,15.87,6.68,480.66,85.76,2.01,462.52,653.95,0.00,1702.87,45.11,17.92,0.30,0.30,30.37
