Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-358.19,0.00
11.50,4251.90,0.00
37.50,12649.08,0.00
68.00,17837.57,0.00
98.00,28532.46,0.00
127.50,26254.29,0.00
157.50,24225.58,0.00
187.50,25916.22,0.00
217.50,23922.93,0.00
247.50,21556.30,0.00
277.50,20688.63,0.00
306.00,20430.76,0.00
335.00,20739.93,0.00
366.50,21030.67,0.00
397.50,21091.93,0.00
426.50,20067.91,0.00
456.00,21191.81,0.00
486.50,23135.21,0.00
516.00,25576.13,0.00
546.50,25345.09,0.00
578.00,25018.91,0.00
608.00,24880.20,0.00
638.00,25443.39,0.00
668.00,25247.03,0.00
698.00,25772.35,0.00
728.00,25196.47,0.00
758.00,26155.80,0.00
788.50,27902.70,0.00
818.50,29118.77,0.00
848.50,28849.96,0.00
878.50,28686.66,0.00
908.00,27042.52,0.00
938.00,27026.38,0.00
968.50,29005.18,0.00
998.00,28204.99,0.00
1028.00,29385.99,0.00
1058.50,27885.81,0.00
1088.00,26267.17,0.00
1117.50,24660.31,0.00
1147.50,26485.99,0.00
1177.50,26898.01,0.00
1207.50,27890.76,0.00
1237.00,28536.46,0.00
1267.00,26569.81,0.00
1297.50,26038.13,0.00
1326.50,26383.78,0.00
1356.00,25951.23,0.00
1386.50,25350.84,0.00
1416.50,24339.90,0.00
1447.00,24347.60,0.00
1477.50,24328.65,0.00
1507.00,14267.64,0.00
1537.00,15547.30,0.00
1566.50,17311.90,0.00
1597.00,15970.11,0.00
1627.50,18706.76,0.00
1657.00,21284.92,0.00
1687.00,21423.81,0.00
1717.00,22026.57,0.00
1747.50,21808.51,0.00
1777.50,23519.94,0.00
1807.50,24482.10,0.00
1837.50,22329.27,0.00
1868.00,20850.87,0.00
1898.00,21626.82,0.00
1928.00,22177.45,0.00
1958.00,21032.35,0.00
1988.00,22582.21,0.00
2017.50,24021.24,0.00
2047.50,30124.42,0.00
2078.00,29008.34,0.00
2108.00,9091.29,0.00
2138.00,222.31,0.00
2167.50,222.25,0.00
2197.50,222.73,0.00
2228.00,297.25,0.00
2258.50,169.86,0.00
2288.00,373.59,0.00
2317.50,158.31,0.00
2347.50,222.24,0.00
2377.50,220.76,0.00
2407.50,221.56,0.00
