Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,0.30,0.30,0.92,0.00,148.72,47.98,0.00,0.30,194.40,10.97,66.67,55.51,0.00,0.30,101.44,3.95,0.30,0.00,0.00
10.00,0.30,0.30,0.30,0.92,0.00,135.98,45.47,0.00,0.30,177.37,14.18,77.67,38.15,0.00,0.30,81.97,2.53,0.30,0.00,0.00
34.50,0.30,0.30,0.30,0.92,0.00,158.91,42.52,0.00,0.30,182.72,9.70,84.84,63.71,0.00,32.65,88.76,2.92,0.30,0.00,0.00
63.50,0.30,0.30,0.30,0.92,0.00,148.62,43.03,0.00,0.30,187.38,12.57,62.09,63.40,0.00,32.65,61.34,2.91,0.30,0.00,0.00
92.50,0.30,0.30,0.30,0.92,0.00,141.72,40.59,0.00,0.30,173.04,14.07,72.94,70.43,0.00,32.65,79.29,2.96,0.30,0.00,0.00
122.50,0.30,0.30,0.30,0.92,0.00,169.33,27.89,0.00,0.30,185.73,14.07,68.05,758.68,0.00,32.65,90.71,4.52,0.30,0.00,0.00
153.00,0.30,0.30,0.30,0.92,0.00,120.87,48.22,0.00,0.30,174.87,14.07,74.26,2089.94,3.42,32.65,318.91,4.52,0.30,0.00,0.00
184.00,0.30,0.30,0.30,0.92,0.00,157.40,47.64,0.00,0.30,195.31,10.32,84.13,2690.71,17.60,32.65,683.66,5.21,0.30,0.00,0.00
214.50,0.30,0.30,0.30,0.92,0.00,148.11,25.94,0.00,0.30,162.66,13.53,299.28,3532.33,45.00,32.65,701.61,9.78,0.30,0.00,0.00
244.50,0.30,0.30,0.30,0.92,0.00,128.94,191.25,0.00,0.30,179.75,11.62,413.37,3871.87,76.25,319.87,997.49,12.10,0.30,0.00,0.00
273.50,0.30,0.30,0.30,0.92,0.00,151.22,2216.99,0.00,134.58,724.38,14.59,1117.69,3164.64,24.96,2086.89,480.12,65.41,0.30,0.00,0.00
303.50,0.30,0.30,0.30,0.92,0.00,1030.88,2750.97,25.36,300.20,1196.98,26.51,1516.66,1437.48,24.96,3312.38,69.21,12.25,0.30,0.00,0.00
334.50,0.30,0.30,294.02,0.92,0.00,2398.58,2538.66,71.10,287.78,1392.03,113.32,972.85,165.10,24.96,2403.87,75.46,7.71,0.30,0.00,0.00
364.50,0.30,0.30,813.31,0.92,0.00,1991.91,2495.24,58.23,393.68,1283.04,105.48,860.71,108.64,24.96,2198.16,70.50,5.88,0.30,0.00,0.00
394.50,48.52,0.30,860.56,0.92,0.00,2578.75,2320.95,72.03,597.54,1230.94,55.28,919.92,108.28,24.96,2134.90,55.01,7.41,0.30,0.00,0.00
424.50,51.40,0.30,802.20,0.92,0.00,3015.36,1995.92,65.55,578.01,1186.01,54.63,876.38,98.78,24.96,2077.53,87.65,5.25,0.30,0.00,0.00
454.50,59.43,0.30,717.29,0.92,0.00,2873.66,1723.35,52.48,531.17,1029.71,54.63,839.25,80.79,24.96,2073.48,85.87,5.80,0.30,0.00,0.00
484.50,44.00,0.30,646.07,0.92,0.00,2826.11,1544.26,41.20,549.83,832.53,43.76,831.23,79.35,24.96,1988.34,94.88,5.68,0.30,0.00,0.00
513.00,58.21,0.30,618.30,0.92,0.00,2821.65,1432.12,41.20,549.83,758.24,39.05,821.85,110.28,24.96,1935.56,67.67,6.33,0.30,0.00,0.00
543.00,0.00,0.30,594.52,0.92,0.00,2964.22,1397.25,38.39,654.25,757.86,39.98,934.69,104.39,24.96,2269.15,57.35,6.33,0.30,0.00,0.00
574.50,22.74,0.30,545.10,0.92,0.00,3162.58,1423.36,38.33,787.21,726.43,34.00,908.90,96.13,24.96,2299.11,55.85,1.89,0.30,0.00,0.00
604.50,22.74,0.30,585.03,0.92,0.00,3360.80,1612.67,32.65,682.38,759.09,33.79,971.94,121.59,24.96,2268.06,70.01,3.57,0.30,0.00,0.00
634.50,44.86,0.30,633.68,0.92,0.00,3236.13,1448.93,28.63,661.63,906.54,31.95,900.89,115.05,24.96,2101.04,73.64,5.98,0.30,0.00,0.00
664.50,44.86,0.30,606.80,0.92,0.00,3152.58,1377.99,29.48,599.68,755.02,32.10,843.01,128.70,24.96,2001.37,82.79,6.57,55.85,0.00,0.00
694.00,44.86,0.30,592.45,0.92,0.00,3089.85,1338.64,27.75,556.95,803.59,26.46,864.68,126.50,24.96,2025.11,76.16,7.79,29.72,0.00,0.00
724.00,44.86,0.30,494.92,0.92,0.00,2909.50,1166.84,20.65,480.35,715.65,26.25,753.32,118.78,24.96,1722.03,61.89,7.79,41.66,0.00,0.00
754.50,44.86,0.30,378.55,0.92,0.00,2685.77,1036.09,17.82,457.06,624.70,26.67,643.87,132.42,24.96,1565.58,51.85,8.48,41.66,0.00,0.00
784.50,44.86,0.30,283.84,0.92,0.00,2491.24,963.17,14.95,372.01,577.43,24.87,669.87,133.36,24.96,1591.14,61.95,2.93,41.66,0.00,0.00
814.50,44.86,0.30,213.58,0.92,0.00,2226.60,767.90,6.04,372.01,529.79,20.39,653.88,130.45,24.96,1434.04,80.45,2.93,41.66,0.00,0.00
843.50,44.86,0.30,146.64,0.92,0.00,1989.60,758.77,9.99,331.12,529.56,18.92,538.99,158.69,24.96,1240.05,48.96,2.93,41.66,0.00,0.00
873.00,44.86,0.30,62.41,0.92,0.00,1898.53,754.78,7.14,331.12,501.00,18.49,560.77,184.02,24.96,1300.10,48.35,9.77,41.66,0.00,0.00
903.50,44.86,0.30,36.80,0.92,0.00,1743.92,567.00,4.09,331.12,521.25,18.42,661.33,197.45,24.96,1538.29,38.67,9.77,41.66,0.00,0.00
933.50,44.86,0.30,36.80,0.92,0.00,1675.40,535.31,3.23,331.12,489.51,23.25,616.16,188.41,24.96,1254.14,52.64,9.70,41.66,0.00,0.00
964.00,44.86,0.30,29.60,0.92,0.00,1668.26,493.48,8.12,331.12,447.09,18.56,565.50,179.20,24.96,1227.22,65.31,5.80,41.66,0.00,0.00
994.50,44.86,0.30,29.60,0.92,0.00,1578.70,433.61,8.12,281.07,412.40,17.44,575.63,200.15,24.96,1209.17,74.57,7.87,39.98,0.00,0.00
1024.50,44.86,0.30,29.60,0.92,0.00,1375.84,338.99,8.12,281.07,402.99,16.83,449.23,220.72,24.96,819.78,61.28,6.90,37.84,0.00,0.00
1054.50,44.86,0.30,29.60,0.92,0.00,1402.67,326.97,8.12,281.07,401.92,14.71,362.25,217.72,24.96,587.03,36.80,5.92,41.75,0.00,0.00
1084.50,44.86,0.30,29.60,0.92,0.00,1318.82,229.19,8.12,259.71,388.38,14.71,336.00,217.43,24.96,611.93,46.34,6.78,64.24,0.00,0.00
1114.50,44.86,0.30,29.60,0.92,0.00,1296.00,205.26,8.12,229.19,351.70,14.71,408.72,200.83,24.96,586.72,49.29,6.78,55.85,0.00,0.00
1144.50,44.86,0.30,29.60,0.92,0.00,1221.33,71.04,4.46,229.19,314.44,12.63,308.23,191.25,24.96,332.04,55.34,6.78,66.83,0.00,0.00
1174.50,44.86,0.30,29.60,0.92,0.00,1052.92,99.39,2.97,233.77,274.36,14.56,310.27,238.01,24.96,400.19,52.25,6.78,38.93,0.00,0.00
1203.50,44.86,0.30,29.60,0.92,0.00,953.38,77.77,4.78,233.77,246.96,16.13,353.09,225.14,24.96,446.53,43.78,7.18,62.56,0.00,0.00
1233.00,44.86,0.30,29.60,0.92,0.00,935.81,107.22,3.19,233.77,258.87,16.13,281.38,214.12,24.96,234.34,41.06,9.98,57.68,0.00,0.00
1264.00,44.86,0.30,29.60,0.92,0.00,763.26,112.46,3.42,233.77,245.20,16.01,286.84,242.69,24.96,214.63,31.35,9.98,48.68,0.00,0.00
1294.50,44.86,0.30,29.60,0.92,0.00,711.53,92.60,3.11,233.77,210.01,16.97,264.59,254.83,24.96,225.26,60.12,13.73,52.80,0.00,0.00
1323.00,44.86,0.30,29.60,0.92,0.00,712.27,71.46,3.13,233.77,193.18,16.48,268.25,221.50,24.96,122.00,85.30,9.83,62.56,0.00,0.00
1352.00,44.86,0.30,29.60,0.92,0.00,675.97,82.28,4.13,187.08,207.30,16.88,226.55,233.72,24.96,91.30,34.79,7.82,81.99,0.00,0.00
1383.00,44.86,0.30,29.60,0.92,0.00,627.21,97.77,2.28,171.21,215.36,15.91,245.84,259.76,24.96,113.91,34.79,9.40,69.28,0.00,0.00
1412.50,44.86,0.30,29.60,0.92,0.00,606.88,76.90,4.43,171.21,204.57,17.05,266.42,257.82,24.96,210.73,31.33,8.20,83.11,0.00,0.00
1442.00,44.86,0.30,29.60,0.92,0.00,594.23,92.01,4.43,184.63,232.85,16.94,288.85,253.91,24.96,228.85,37.92,12.70,92.98,0.00,0.00
1472.50,44.86,0.30,29.60,0.92,0.00,528.32,83.87,4.15,204.17,182.57,15.97,311.07,276.47,24.96,349.81,38.26,14.04,92.98,0.00,0.00
1503.50,44.86,0.30,29.60,0.92,0.00,467.89,102.28,4.41,204.17,195.99,17.15,339.18,256.50,24.96,382.63,51.92,14.65,102.54,0.00,0.00
1534.50,44.86,0.30,29.60,0.92,0.00,493.65,96.91,2.05,217.90,216.27,15.69,303.65,301.48,24.96,221.87,46.84,8.73,132.75,0.00,0.00
1564.50,44.86,0.30,29.60,0.92,0.00,490.93,89.37,3.90,210.27,206.81,17.05,280.61,269.52,24.96,235.09,45.27,9.18,132.75,0.00,0.00
1594.50,44.86,0.30,29.60,0.92,0.00,565.44,98.47,3.07,210.27,225.32,13.61,294.62,287.34,24.96,182.76,36.01,11.70,157.01,0.00,0.00
1624.50,44.86,0.30,29.60,0.92,0.00,564.98,99.04,3.05,210.27,209.18,18.02,275.58,298.83,24.96,146.68,32.04,11.70,167.14,0.00,0.00
