Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.00,0.30,22.28,82.60,20.25,14.11,107.59,13.65,226.75,0.30,9.95,45.13,143.31,0.00,50.66,0.30,26.00,0.30,0.30,16.17
1.50,0.00,0.30,25.94,104.02,20.33,31.03,156.25,9.83,226.75,0.30,6.90,30.31,178.53,0.00,28.99,0.30,26.00,0.30,0.30,17.52
17.50,0.00,0.30,33.47,92.43,19.52,50.51,122.25,9.83,226.75,0.30,6.90,44.25,138.64,0.00,39.78,0.30,23.50,0.30,1209.63,15.42
47.50,0.00,0.30,19.84,73.38,19.96,27.31,92.79,14.61,226.75,0.30,15.56,38.66,171.03,0.00,99.49,0.30,28.02,0.30,1209.63,18.01
77.50,0.00,0.30,26.40,96.51,20.76,32.81,139.26,13.12,226.75,0.30,9.83,38.35,171.66,0.00,24.11,0.30,31.40,0.30,1209.63,16.83
107.50,0.00,0.30,29.91,71.64,20.14,50.76,129.45,18.62,226.75,0.30,7.48,51.58,276.09,0.00,24.11,22.28,31.35,0.30,1209.63,24.56
137.50,0.00,0.30,42.72,102.91,20.57,27.95,135.40,18.62,226.75,0.30,10.80,47.61,763.48,0.00,24.11,22.28,56.76,0.30,1209.63,32.84
167.50,0.00,0.30,22.18,122.51,19.21,33.87,78.99,11.86,226.75,0.30,10.80,82.64,1645.28,9.09,24.11,144.12,68.14,0.30,80.26,35.06
197.50,0.00,0.30,30.42,71.43,18.73,33.87,87.18,14.00,226.75,0.30,10.56,267.34,2037.54,17.94,22.58,332.12,77.12,0.30,266.29,22.46
227.50,0.00,0.30,54.02,78.80,20.17,14.65,86.77,13.89,226.75,0.30,7.75,467.23,2301.98,17.94,340.07,362.95,80.99,0.30,408.37,20.87
257.50,0.00,0.30,33.96,97.73,20.65,23.80,99.42,13.79,226.75,1176.80,9.28,606.74,2512.72,34.36,953.20,392.52,154.61,0.30,307.36,19.33
287.50,0.00,0.30,27.69,111.86,19.64,42.11,97.54,15.75,226.44,926.18,9.83,708.22,2284.16,30.70,1559.47,391.24,223.89,0.30,44.86,14.59
317.50,0.00,0.30,35.10,114.70,19.60,16.17,122.77,12.35,218.20,111.51,6.47,535.42,1830.54,24.72,1307.09,261.49,172.05,0.30,44.86,19.04
347.50,0.00,0.30,35.10,109.24,20.47,30.65,76.55,16.66,218.20,54.63,6.47,491.44,1176.08,22.06,1235.53,157.28,93.63,0.30,44.86,12.88
376.50,0.00,21.36,35.10,118.65,21.59,35.78,105.59,16.66,210.27,0.30,6.47,493.02,1018.28,96.57,1248.15,63.17,53.04,0.30,44.86,12.27
406.50,0.00,21.36,31.47,103.68,19.61,37.54,115.36,19.59,217.59,0.30,6.90,503.55,868.89,134.94,1310.31,24.37,47.67,0.30,44.86,20.20
437.50,0.00,22.28,31.47,118.71,18.99,28.38,86.09,12.82,217.59,0.30,6.96,529.08,643.67,135.48,1321.53,24.37,47.67,0.30,44.86,20.20
467.50,0.00,22.28,29.91,127.96,20.62,28.99,149.15,12.82,221.26,0.30,6.96,529.08,688.68,113.68,1385.37,23.50,43.55,0.30,44.86,19.19
496.50,0.00,22.28,32.78,120.85,20.42,27.33,88.04,13.12,221.26,0.30,6.96,521.86,748.97,81.48,1374.65,22.89,44.01,0.30,44.86,12.92
525.00,0.00,29.24,35.71,145.06,19.85,18.74,117.14,15.26,222.17,34.18,6.96,473.82,668.79,98.65,1351.08,20.45,41.24,0.30,44.86,12.92
555.00,0.00,0.30,30.06,147.49,19.99,24.01,70.70,13.69,202.33,34.18,4.33,491.54,679.79,122.53,1318.60,20.45,41.24,0.30,44.86,18.13
585.50,0.00,0.30,14.55,132.14,20.86,19.84,119.28,13.69,227.82,34.18,7.83,512.22,726.02,117.56,1401.69,20.45,41.24,0.30,44.86,16.11
616.50,0.00,0.30,33.81,163.39,20.27,32.86,100.89,13.69,232.85,34.18,7.83,496.38,1049.64,111.82,1351.16,20.45,41.24,0.30,44.86,16.30
647.00,0.00,0.30,28.69,134.58,19.76,34.48,80.53,13.69,232.85,21.36,7.83,468.96,877.19,107.36,1407.25,20.45,32.61,0.30,44.86,10.97
676.50,0.00,0.30,42.11,176.89,21.59,36.93,60.06,13.69,253.60,21.36,7.83,529.64,844.50,107.36,1475.91,20.45,32.61,0.30,44.86,16.78
707.00,0.00,0.30,42.11,175.10,20.81,29.30,82.84,13.69,221.41,21.36,7.83,518.37,669.91,102.60,1516.77,20.45,32.58,0.30,44.86,12.35
737.50,0.00,0.30,37.54,165.66,20.87,17.03,111.04,16.14,221.41,42.24,7.83,552.56,631.69,69.80,1546.69,20.45,32.00,0.30,44.86,14.59
767.50,0.00,0.30,37.54,152.28,21.75,20.45,111.27,14.38,221.41,242.47,7.83,568.40,544.31,20.83,1651.10,20.45,32.00,0.30,44.86,15.97
797.50,0.00,0.30,23.50,162.32,21.66,30.82,112.44,12.76,221.41,199.59,7.83,560.86,535.52,20.83,1620.81,20.45,33.43,0.30,44.86,15.56
827.50,0.00,0.30,22.58,164.77,20.14,37.99,118.90,12.76,221.41,118.28,7.20,553.44,568.70,7.26,1565.46,20.45,30.40,0.30,44.86,18.74
857.50,0.00,0.30,22.58,176.91,19.04,29.45,132.24,12.94,221.41,25.02,7.20,513.41,731.52,1.16,1553.27,20.45,34.36,0.30,44.86,15.17
887.50,0.00,0.30,38.76,140.11,19.34,33.67,128.20,12.94,221.41,25.02,7.20,533.15,998.78,15.41,1502.22,20.45,35.22,24.11,44.86,16.24
917.50,0.00,0.30,38.76,152.79,21.52,8.44,115.58,10.74,221.41,33.57,7.47,520.03,956.86,17.85,1537.19,20.45,31.31,24.11,44.86,14.93
946.50,0.00,0.30,38.76,160.04,20.30,27.77,101.91,16.60,221.41,192.87,10.77,590.07,783.40,35.40,1669.03,20.45,34.24,29.09,44.86,16.66
976.50,0.00,0.30,38.76,139.31,21.39,30.33,81.26,16.60,221.41,153.66,10.77,582.59,809.95,21.30,1624.13,20.45,29.42,34.48,44.86,17.13
1007.50,0.00,0.30,38.76,171.05,21.66,21.67,92.03,16.66,221.41,138.73,10.77,582.59,636.91,4.15,1587.80,20.45,31.43,29.91,652.48,11.62
1037.50,0.00,0.30,38.76,132.60,21.55,19.53,122.17,16.66,221.41,84.26,9.89,548.82,604.52,4.15,1494.61,20.45,31.43,49.54,652.48,13.06
1067.50,0.00,0.30,38.76,124.16,20.97,24.60,113.31,15.32,221.41,103.11,12.70,530.80,674.94,4.15,1472.60,20.45,32.58,73.99,652.48,15.55
1097.50,0.00,0.30,38.76,124.28,19.92,39.52,107.30,13.81,221.41,30.52,12.70,491.11,885.28,4.15,1428.24,20.45,36.19,77.67,652.48,15.42
1127.50,0.00,0.30,38.76,133.67,20.11,47.30,116.09,14.19,221.41,30.52,8.18,478.98,1163.60,4.15,1299.27,20.45,33.39,77.67,652.48,15.69
1157.50,0.00,0.30,27.16,116.34,20.35,25.94,113.07,14.65,221.41,30.52,9.05,449.73,1415.58,4.15,1241.22,20.45,38.33,147.52,652.48,15.20
1187.50,0.00,0.30,27.16,116.88,20.40,34.79,109.73,16.72,221.41,30.52,10.74,470.89,1331.68,10.07,1204.49,20.45,32.65,170.35,652.48,14.87
1217.50,0.00,0.30,24.57,140.11,20.89,32.92,119.88,16.30,221.41,30.52,10.74,519.45,1139.78,23.55,1323.57,26.55,35.26,164.90,652.48,12.97
1247.50,0.00,0.30,26.25,108.34,19.52,35.51,92.86,13.41,221.41,23.50,10.68,556.19,935.38,62.20,1332.00,26.55,34.61,191.35,652.48,12.31
1277.50,0.00,0.30,23.19,125.54,22.30,45.40,125.32,14.25,221.41,46.08,10.68,504.10,951.34,55.45,1268.45,26.55,34.30,191.35,652.48,13.15
1307.50,0.00,0.30,20.68,119.49,20.24,15.69,129.61,14.65,221.41,22.96,10.86,497.90,1270.83,23.52,1251.33,26.55,34.06,189.21,652.48,17.09
1337.50,0.00,0.30,21.82,97.61,20.81,19.53,66.71,13.45,221.41,22.96,13.61,529.03,1171.18,9.38,1266.19,26.55,34.36,189.88,652.48,17.09
1365.00,0.00,0.30,24.11,113.50,20.59,18.77,98.57,13.45,221.41,22.96,9.80,572.46,927.56,39.82,1433.31,26.55,34.36,193.54,652.48,17.09
1394.50,0.00,0.30,27.47,124.00,19.36,24.95,100.91,16.60,221.41,304.12,7.91,518.07,817.46,80.60,1377.58,23.50,32.53,201.19,652.48,16.50
1427.00,0.00,0.30,27.39,113.76,21.05,28.08,83.74,18.49,217.29,358.59,8.67,423.53,707.41,36.27,1086.00,23.50,31.37,179.14,652.48,16.50
1457.50,0.00,0.30,46.90,105.56,20.58,38.91,72.79,18.49,217.29,120.05,9.54,317.23,831.68,36.27,759.94,23.50,31.47,116.58,652.48,17.46
1487.00,0.00,0.30,13.94,108.42,19.87,28.89,111.76,15.73,219.73,14.55,8.71,236.21,742.58,36.27,600.21,23.50,32.00,41.81,652.48,15.26
1516.50,0.00,0.30,23.50,104.35,20.78,26.29,96.35,14.39,219.73,14.55,7.87,167.54,644.51,36.27,356.76,23.50,37.17,33.57,652.48,16.95
1546.00,0.00,0.30,23.80,83.81,20.40,35.71,115.76,14.39,219.73,26.86,8.85,120.46,591.67,36.27,275.53,21.67,34.24,33.57,652.48,16.95
1576.50,0.00,0.30,23.96,91.11,22.18,25.82,122.73,16.66,222.17,26.86,8.88,86.67,486.46,36.27,183.04,21.67,33.54,33.57,652.48,15.46
1607.00,0.00,0.30,26.40,104.10,21.67,13.37,96.13,16.66,222.17,21.06,10.36,73.14,357.55,36.27,122.90,21.67,37.29,33.57,652.48,15.46
