Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
1311.50,689.32,50.26,1156.02,447.44,15.74,1741.42,2074.14,88.37,466.01,1451.60,117.37,571.81,124.21,17.94,1382.16,216.55,31.43,1765.26,140.38,3.45
1341.50,677.14,64.48,1166.30,419.01,16.47,1632.87,2027.77,91.02,466.01,1423.94,117.49,556.95,135.19,17.94,1364.35,204.37,24.84,1826.71,128.91,3.45
1371.50,631.64,62.07,1125.66,448.05,16.37,1538.46,1984.92,94.85,469.98,1398.97,107.61,549.22,156.46,17.94,1345.54,202.60,27.65,1780.50,103.94,3.45
1401.50,575.61,74.46,1116.65,444.49,12.52,1545.20,2032.60,94.30,442.21,1371.93,110.05,523.69,142.96,17.94,1305.87,222.55,27.65,1767.40,122.12,3.45
1431.50,540.19,42.27,1024.25,440.02,14.97,1568.25,2023.04,90.19,442.21,1380.58,108.07,549.75,159.38,26.67,1375.38,240.38,30.46,1760.77,107.07,4.90
1461.50,508.99,48.16,990.77,404.92,13.69,1579.65,2044.46,88.47,442.21,1343.37,115.50,548.67,117.44,23.80,1353.47,232.75,30.46,1778.13,130.57,0.67
1491.50,493.91,31.76,966.71,376.35,15.17,1561.16,1992.69,91.92,442.21,1369.70,108.58,553.44,128.25,22.69,1384.87,235.25,30.46,1737.12,124.51,0.67
1521.50,497.69,39.16,926.57,362.96,13.85,1602.93,2020.16,89.25,442.21,1330.59,116.27,542.31,157.52,23.80,1390.91,225.80,30.58,1746.91,123.90,0.67
1551.50,502.24,31.47,964.34,331.55,14.67,1595.08,2006.69,89.25,442.21,1387.88,113.87,537.86,113.48,23.80,1359.06,238.04,23.68,1713.79,119.78,0.67
1581.00,492.31,32.01,964.84,397.95,14.36,1568.12,2027.59,91.88,442.21,1415.73,113.87,545.29,135.92,24.45,1380.69,240.91,23.68,1693.45,132.91,0.67
1610.50,530.75,42.35,964.75,366.17,15.41,1574.56,2058.19,93.64,419.93,1391.80,113.87,554.72,164.44,20.94,1375.73,212.20,23.68,1683.45,114.75,0.67
1641.00,517.81,39.98,981.15,347.05,16.48,1560.82,2014.96,96.62,419.93,1386.38,121.28,547.80,120.98,20.94,1371.61,245.40,24.72,1683.50,117.72,0.67
1671.50,507.93,28.99,964.67,340.96,13.67,1594.50,2024.26,96.80,419.93,1353.57,121.52,542.92,182.02,26.79,1330.20,236.46,24.72,1681.91,136.90,4.09
1701.50,503.71,42.11,962.40,358.49,14.93,1583.84,2011.73,99.21,419.93,1363.44,125.49,544.49,147.81,23.77,1331.55,242.51,24.72,1652.55,115.66,4.09
1731.50,516.67,42.11,946.48,374.27,16.69,1583.26,1993.96,99.21,419.62,1389.09,118.38,525.52,159.91,24.15,1299.28,232.65,26.06,1678.69,106.66,4.09
1761.50,549.20,39.37,940.78,381.41,15.45,1558.35,1989.60,96.42,419.62,1372.74,117.68,541.08,111.77,24.15,1278.55,220.64,26.23,1683.75,98.21,4.09
1791.00,556.28,24.26,950.94,346.38,13.79,1568.65,2009.10,93.16,419.62,1370.97,110.90,530.71,138.31,24.15,1297.60,225.96,26.55,1746.55,105.80,4.09
1820.50,533.93,33.77,920.83,352.08,15.91,1584.76,1975.38,95.83,425.12,1381.55,110.60,543.47,147.34,28.75,1260.88,223.49,31.56,1671.69,95.67,4.09
1850.50,543.78,29.83,916.03,363.40,14.85,1574.02,2008.75,91.00,425.12,1365.20,111.51,555.33,138.80,28.75,1239.34,233.96,31.56,1701.38,90.15,3.60
1881.00,550.69,43.82,907.79,348.49,14.28,1567.75,1955.14,88.93,410.47,1350.69,115.79,546.09,116.83,28.75,1192.49,250.80,27.47,1686.43,110.88,3.60
1911.00,549.18,48.89,866.53,318.73,13.40,1550.18,1987.73,89.91,428.02,1373.84,123.90,550.75,168.36,23.99,1201.49,254.44,29.24,1705.84,121.64,3.60
1940.50,545.20,56.36,851.76,331.87,14.72,1564.46,1994.92,92.29,428.02,1376.10,130.43,528.14,95.14,28.63,1189.19,215.76,28.18,1696.34,346.71,3.60
1970.50,578.21,37.84,838.27,325.77,16.21,1554.51,1952.52,98.78,428.02,1379.21,123.90,546.94,126.85,22.77,1212.79,235.74,26.61,1615.83,68.54,3.60
2000.50,557.81,82.56,780.44,298.81,15.69,1581.64,1990.49,99.75,431.83,1384.65,128.20,533.35,125.38,28.75,1195.47,253.24,26.61,1594.87,92.03,3.60
2030.00,635.13,77.79,799.39,314.53,15.76,1579.77,2015.92,99.71,431.83,1392.43,124.33,527.57,149.06,22.77,1234.97,241.55,27.53,1559.94,88.40,3.60
2059.50,665.85,92.47,790.56,311.01,14.23,1564.58,2012.78,98.79,431.83,1364.64,128.11,526.56,110.06,28.75,1200.20,201.90,26.61,1533.75,92.47,4.52
2090.50,682.31,112.81,789.55,322.98,15.77,1564.40,2024.03,97.82,431.83,1373.62,119.33,529.95,139.34,24.56,1265.11,237.58,29.14,1507.20,87.06,3.27
2121.50,730.46,122.72,760.81,299.29,15.89,1557.90,1998.34,97.82,431.83,1394.67,124.27,519.72,147.74,28.63,1241.33,222.90,29.14,1477.17,67.31,5.80
2151.50,722.10,137.33,760.92,323.69,16.25,1563.90,2019.60,98.41,431.83,1383.87,127.14,543.53,114.37,25.76,1246.84,236.82,33.51,1481.39,85.53,0.55
2181.00,712.24,151.76,726.81,312.36,15.56,1532.83,2021.41,100.77,431.83,1393.76,120.36,528.27,151.06,25.76,1287.92,243.48,29.60,1431.80,73.70,0.55
2211.00,757.51,166.84,754.45,290.17,13.83,1553.98,2047.98,93.81,431.83,1385.52,95.47,521.80,133.36,22.89,1236.14,221.41,30.13,1509.28,112.34,0.55
2241.50,719.26,168.10,748.74,329.54,14.22,1578.01,1688.56,67.64,431.83,1460.24,57.37,518.58,121.83,28.75,1237.87,232.14,28.56,1496.91,73.24,0.55
2271.50,722.58,168.19,744.64,335.83,15.40,1517.71,1099.99,36.46,431.83,1323.61,44.07,471.60,113.97,28.75,1130.34,233.46,28.87,1382.62,100.56,0.55
2301.00,700.27,183.11,745.10,361.33,15.23,1245.57,941.95,28.78,431.83,851.86,57.80,445.87,142.37,28.75,889.69,235.36,30.46,1194.95,101.13,0.55
2329.50,604.00,175.36,744.88,320.34,13.49,863.70,1334.37,40.28,364.08,453.24,47.14,332.95,137.91,25.70,700.63,224.92,32.41,953.99,84.17,0.55
2359.50,503.60,202.11,706.21,267.47,12.67,852.00,799.76,29.46,296.33,810.02,43.18,259.44,144.07,25.82,724.57,198.81,32.41,853.37,75.26,0.55
2390.50,384.61,187.59,566.21,223.84,14.34,801.82,588.13,28.40,296.33,469.32,41.24,272.22,118.78,25.82,619.88,230.78,23.62,673.16,90.03,0.55
2420.00,346.25,195.38,389.78,219.15,13.46,606.35,414.74,21.67,255.56,313.75,34.36,235.60,126.59,25.82,472.66,227.77,31.43,474.08,111.74,0.55
