Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,48.85,40.65,39.06,43.76,43.52,44.26,38.48,38.97,39.62,46.75
7.50,52.12,44.06,41.90,46.16,48.87,39.12,40.45,36.15,36.01,43.86
29.50,57.70,47.20,45.59,50.13,52.14,45.95,40.22,38.78,36.73,45.33
59.50,60.47,51.57,52.71,57.03,57.07,50.21,44.47,42.73,41.51,50.63
89.50,67.02,56.28,61.52,62.83,64.15,53.20,44.47,42.73,41.51,59.06
119.50,71.60,62.51,67.24,70.43,68.84,61.63,57.07,55.68,54.02,66.07
149.00,74.11,66.04,71.53,74.91,68.84,60.86,60.36,60.15,59.72,71.94
178.50,75.42,68.77,73.54,78.14,77.28,76.24,64.82,64.15,61.74,74.67
209.00,78.75,69.47,75.70,81.21,77.32,78.64,63.97,65.75,63.70,74.67
239.00,79.37,69.38,77.53,80.19,77.73,83.42,66.93,65.98,63.98,79.84
269.00,78.13,70.66,78.35,79.69,78.59,80.50,67.19,67.85,64.44,77.47
299.50,81.13,72.73,78.46,79.87,79.10,87.34,68.03,70.26,66.16,79.41
329.50,43.58,41.23,46.29,44.51,42.50,44.43,68.88,69.46,66.16,32.27
359.50,-27.85,-26.43,-16.87,-23.91,-16.22,-15.45,-29.86,-29.60,-25.67,-32.48
389.50,-85.95,-63.35,-62.91,-59.73,-73.47,-59.17,-86.81,-76.79,-73.56,-94.52
419.50,-109.02,-80.35,-78.02,-78.50,-78.74,-82.17,-128.90,-99.05,-92.89,-116.61
449.50,-114.96,-89.73,-87.92,-85.99,-85.16,-91.94,-148.15,-106.57,-99.16,-128.67
479.50,-122.27,-91.40,-92.45,-91.87,-91.04,-96.55,-153.36,-113.09,-104.51,-132.84
510.00,-122.29,-95.22,-94.11,-94.31,-93.70,-98.62,-154.79,-115.03,-105.14,-135.84
540.50,-119.84,-97.95,-92.45,-94.50,-95.87,-99.05,-164.04,-118.19,-109.32,-136.89
570.00,-126.62,-96.72,-95.26,-93.46,-95.14,-99.69,-167.51,-127.76,-114.97,-137.45
598.50,-122.59,-96.81,-97.90,-94.91,-95.61,-99.91,-168.16,-124.36,-114.80,-140.50
628.00,-126.48,-99.61,-99.43,-98.21,-99.78,-99.86,-165.20,-126.30,-117.87,-142.38
659.50,-126.76,-99.61,-99.66,-98.70,-98.70,-104.81,-165.78,-126.28,-120.43,-143.54
690.50,-130.75,-97.85,-99.26,-100.88,-99.91,-103.09,-166.70,-126.83,-120.12,-139.66
720.00,-125.23,-99.59,-100.29,-100.66,-100.98,-105.23,-162.51,-129.60,-123.54,-147.70
750.00,-137.68,-100.65,-102.87,-100.92,-100.22,-107.78,-163.57,-131.01,-125.37,-150.95
780.50,-131.03,-100.36,-104.50,-103.10,-102.88,-108.95,-164.71,-132.81,-126.74,-151.75
810.50,-132.31,-107.78,-105.10,-105.68,-104.03,-110.24,-153.44,-136.65,-126.74,-151.67
840.00,-130.57,-104.03,-105.28,-104.89,-106.31,-110.26,-168.39,-133.56,-127.74,-153.69
870.00,-129.60,-103.95,-105.36,-103.75,-101.48,-106.23,-167.30,-133.63,-129.38,-155.80
900.50,-129.47,-103.00,-104.63,-103.66,-105.43,-110.51,-161.92,-134.55,-128.49,-152.81
930.50,-129.23,-105.04,-102.38,-102.65,-103.58,-108.83,-164.14,-133.46,-126.83,-145.60
960.50,-128.91,-105.72,-103.27,-102.71,-103.72,-108.42,-159.54,-130.85,-125.75,-151.22
989.50,-128.91,-99.73,-102.41,-102.43,-103.18,-109.93,-167.74,-133.16,-125.94,-151.78
1018.50,-126.13,-102.91,-102.09,-102.96,-103.14,-110.87,-165.97,-133.56,-127.09,-151.22
1049.50,-129.14,-104.20,-103.27,-103.08,-102.93,-109.59,-156.48,-133.31,-127.09,-152.27
1080.50,-130.35,-104.63,-103.71,-104.72,-104.38,-110.78,-163.43,-134.73,-127.61,-152.28
1110.50,-132.20,-105.09,-102.72,-104.01,-104.38,-110.78,-169.71,-134.33,-127.26,-152.16
1140.50,-134.50,-104.57,-103.69,-101.75,-101.79,-109.48,-169.30,-132.70,-127.32,-152.52
1170.50,-129.60,-105.10,-101.87,-102.19,-101.65,-109.65,-160.33,-132.38,-125.98,-153.76
1200.50,-129.50,-100.51,-101.87,-102.18,-100.09,-109.40,-163.82,-130.90,-127.02,-151.27
1230.50,-131.70,-101.54,-103.19,-102.83,-101.54,-109.71,-168.65,-133.09,-125.89,-150.21
1260.50,-128.03,-103.46,-103.39,-102.81,-102.05,-108.96,-158.94,-133.72,-127.40,-152.94
1290.50,-129.11,-105.89,-105.23,-103.36,-102.89,-110.69,-144.77,-132.52,-127.40,-151.24
1320.50,-130.10,-104.22,-105.09,-104.69,-102.14,-109.22,-167.18,-134.29,-129.10,-155.40
1350.50,-130.11,-104.66,-103.81,-103.01,-102.14,-109.22,-165.86,-133.01,-127.06,-153.64
1380.50,-127.58,-103.30,-103.81,-103.05,-102.16,-109.84,-164.88,-134.36,-128.51,-153.83
1410.50,-126.62,-105.47,-102.82,-102.28,-103.30,-111.33,-163.49,-133.27,-126.59,-152.60
1440.50,-129.27,-104.13,-102.27,-100.96,-102.31,-108.39,-164.51,-132.27,-127.93,-150.72
1470.50,-132.34,-104.22,-104.31,-102.11,-102.90,-109.27,-160.38,-134.19,-126.11,-150.64
1500.50,-129.09,-103.07,-104.38,-103.83,-103.64,-109.25,-167.14,-133.81,-127.12,-155.86
1530.50,-131.56,-103.07,-107.08,-104.80,-105.14,-111.38,-150.67,-137.17,-128.99,-154.79
1560.50,-160.29,-10.50,-128.40,-126.89,-121.79,-129.46,-187.06,-157.01,-150.54,-182.90
1590.50,-178.99,-12.59,-142.23,-141.56,-144.19,-142.37,-197.12,-174.50,-165.44,-201.52
1620.50,-175.91,-20.12,-146.01,-142.60,-144.95,-144.32,-201.45,-175.16,-168.31,-206.87
1650.50,-176.65,-17.69,-142.20,-141.76,-142.37,-141.75,-201.26,-173.49,-168.03,-202.49
1680.50,-143.24,-54.93,-104.79,-104.35,-108.53,-108.53,-170.44,-139.25,-133.09,-163.33
1710.50,-101.99,-52.35,-74.33,-73.53,-76.22,-80.44,-145.71,-107.50,-98.66,-119.33
