Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
226.5,0.0,0.000515,0.000379,0.000355,0.0,0.002928,0.001729,0.0,0.000171,0.000466,1.4e-05,9.7e-05,0.000623,0.0,0.000108,3.1e-05,2.3e-05,0.0,5.8e-05,1.7e-05
256.5,0.0,0.000562,0.000427,0.000349,0.0,0.003053,0.001824,0.0,0.000171,0.00089,1.4e-05,6.4e-05,0.001038,0.0,0.000108,3.1e-05,2.4e-05,0.0,7.6e-05,1.8e-05
286.5,0.0,0.001358,0.000416,0.000721,5e-05,0.003161,0.001939,0.0,0.000151,0.001174,1.3e-05,8e-05,0.002742,0.0,0.00092,3.1e-05,2.4e-05,0.0,0.00042,3.4e-05
316.5,0.0,0.0013,0.000675,0.001042,0.000103,0.003207,0.001924,1e-05,0.000214,0.001257,1.3e-05,4.8e-05,0.002657,0.0,0.002051,0.000469,2.5e-05,0.0,0.002704,0.000162
346.5,0.0,0.000602,0.001647,0.001053,3e-05,0.003,0.001796,3.7e-05,0.000351,0.001322,2.5e-05,4.8e-05,0.002661,4.1e-05,0.001867,0.000493,2.4e-05,0.0,0.003417,0.000269
376.5,0.0,0.000549,0.0019,0.0011,1.1e-05,0.002794,0.001607,6e-05,0.000504,0.00134,6.1e-05,0.000109,0.002728,0.000129,0.001923,0.000582,2.2e-05,0.0,0.003243,0.000314
406.5,0.0,0.000515,0.001889,0.001147,1.2e-05,0.002477,0.001554,8.6e-05,0.000592,0.001311,9e-05,7.9e-05,0.002835,0.000193,0.002017,0.000624,3.1e-05,0.0,0.003274,0.000282
435.5,0.0,0.000541,0.001929,0.000946,1e-06,0.002219,0.00136,5.5e-05,0.000637,0.001184,0.000109,0.000308,0.002712,0.000191,0.002112,0.000678,9.8e-05,0.0,0.003315,0.000243
465.5,0.0,0.000527,0.001875,0.000695,0.0,0.001957,0.001243,4.2e-05,0.000685,0.001112,8.7e-05,0.000627,0.00258,0.000157,0.001979,0.000584,0.000217,0.0,0.003213,0.00023
496.5,0.0,0.000508,0.001407,0.000711,0.0,0.001788,0.001132,3.2e-05,0.000668,0.000985,7.2e-05,0.000868,0.002549,0.000141,0.001902,0.000486,0.000262,0.0,0.003091,0.000212
526.5,0.0,0.00052,0.00111,0.000637,0.0,0.001655,0.000968,1.4e-05,0.000668,0.000996,6.6e-05,0.000955,0.002478,0.00012,0.001875,0.000482,0.000226,0.0,0.003022,0.000198
555.5,0.0,0.000518,0.001053,0.000583,0.0,0.001448,0.000789,7e-06,0.000614,0.000898,5.4e-05,0.001031,0.00236,0.000112,0.001773,0.000417,0.000226,0.0,0.002935,0.000181
585.5,0.0,0.000503,0.000928,0.000558,0.0,0.001253,0.000711,7e-06,0.000563,0.000856,4.1e-05,0.001114,0.002332,9.5e-05,0.001654,0.000345,0.000192,0.0,0.002812,0.000164
616.0,0.0,0.000518,0.000859,0.000482,0.0,0.001069,0.000539,7e-06,0.00052,0.000802,3.5e-05,0.001125,0.002311,8.5e-05,0.001643,0.000325,0.000175,0.0,0.002761,0.000162
645.5,0.0,0.000529,0.000767,0.000455,0.0,0.000979,0.000432,7e-06,0.000471,0.000727,2.6e-05,0.001097,0.002317,7.7e-05,0.001614,0.000293,0.000161,0.0,0.002716,0.00016
675.5,0.0,0.000514,0.00068,0.000414,0.0,0.000732,0.000362,7e-06,0.000404,0.000674,1.4e-05,0.001074,0.002276,7.4e-05,0.001596,0.000252,0.000155,0.0,0.002722,0.000158
705.5,0.0,0.000514,0.000592,0.00034,0.0,0.000602,0.000251,7e-06,0.000363,0.000583,1.9e-05,0.001067,0.002209,6.8e-05,0.001575,0.000259,0.000146,0.0,0.002681,0.000163
735.0,0.0,0.000532,0.000434,0.000362,0.0,0.00048,0.000236,7e-06,0.000332,0.00052,1.9e-05,0.001102,0.002208,7.4e-05,0.001557,0.000249,0.00014,0.0,0.002649,0.000158
765.5,0.0,0.000498,0.00043,0.00038,0.0,0.000448,0.000243,7e-06,0.000307,0.000503,1.3e-05,0.001043,0.002218,7.2e-05,0.001509,0.000226,0.000137,0.0,0.002634,0.000159
796.5,0.0,0.000494,0.000399,0.00037,0.0,0.0005,0.000212,7e-06,0.000287,0.00044,1.3e-05,0.000945,0.002206,7.4e-05,0.001458,0.000232,0.000146,0.0,0.002657,0.000149
826.5,0.0,0.0005,0.000418,0.000364,0.0,0.000452,0.000233,7e-06,0.000244,0.000409,1.3e-05,0.000932,0.002234,7e-05,0.00148,0.000251,0.000136,0.0,0.002671,0.000159
856.5,0.0,0.000501,0.000436,0.000369,0.0,0.000495,0.000217,7e-06,0.000244,0.000402,1.3e-05,0.000932,0.002251,7.8e-05,0.001442,0.00022,0.000133,0.0,0.002688,0.000154
886.5,0.0,0.000525,0.000422,0.000371,0.0,0.000449,0.00023,7e-06,0.000204,0.000398,2.2e-05,0.000859,0.002287,7.3e-05,0.00149,0.00023,0.000135,0.0,0.002655,0.00016
916.5,0.0,0.000529,0.000419,0.000408,0.0,0.000474,0.000214,7e-06,0.000204,0.00035,1.4e-05,0.000841,0.002244,8.1e-05,0.00144,0.000247,0.000134,0.0,0.002714,0.000163
946.5,0.0,0.000523,0.000446,0.000395,0.0,0.000463,0.000224,7e-06,0.000204,0.0004,1.7e-05,0.000831,0.002204,7.4e-05,0.001432,0.000245,0.000135,0.0,0.00271,0.000159
976.5,0.0,0.000559,0.000461,0.000403,0.0,0.000472,0.000259,7e-06,0.000204,0.000367,1.3e-05,0.00084,0.002259,7.3e-05,0.001363,0.000207,0.000137,0.0,0.002679,0.000172
1006.5,0.0,0.000557,0.000463,0.000379,0.0,0.000507,0.000226,7e-06,0.000204,0.000366,1.3e-05,0.000806,0.002371,8.6e-05,0.001436,0.000196,0.000137,0.0,0.002702,0.000175
1036.5,0.0,0.000553,0.000458,0.00039,0.0,0.000425,0.000255,7e-06,0.000204,0.000383,1.8e-05,0.000796,0.002364,8.5e-05,0.001455,0.000274,0.00013,0.0,0.0028,0.000169
1066.5,0.0,0.000543,0.000471,0.000401,0.0,0.000467,0.000252,7e-06,0.000204,0.000396,1.5e-05,0.000802,0.002422,7.6e-05,0.001464,0.000262,0.000136,0.0,0.002836,0.000166
1096.5,0.0,0.000544,0.000471,0.000407,0.0,0.000478,0.000264,7e-06,0.000204,0.000384,1.3e-05,0.000799,0.002377,8.1e-05,0.001488,0.000282,0.000135,0.0,0.00285,0.000174
1126.5,0.0,0.000567,0.000466,0.00041,0.0,0.000472,0.000285,7e-06,0.000204,0.000384,1.9e-05,0.000797,0.002351,8.7e-05,0.001462,0.000292,0.000136,0.0,0.002909,0.000168
1156.5,0.0,0.000558,0.000462,0.000379,0.0,0.000472,0.000243,7e-06,0.000204,0.000407,1.9e-05,0.000797,0.002321,7.9e-05,0.001412,0.000264,0.00013,0.0,0.002896,0.000167
1186.5,0.0,0.000563,0.000461,0.000369,0.0,0.000489,0.000264,7e-06,0.000245,0.000398,1.9e-05,0.000807,0.002166,7.4e-05,0.001322,0.000219,0.000133,0.0,0.002821,0.000161
1216.5,0.0,0.000529,0.000447,0.000387,0.0,0.00048,0.000261,7e-06,0.000203,0.000411,1.9e-05,0.00081,0.0022,7.9e-05,0.001176,0.000207,0.000141,0.0,0.002709,0.000168
1246.5,0.0,0.000544,0.000447,0.000383,0.0,0.000464,0.000247,7e-06,0.000203,0.000401,1.9e-05,0.000803,0.002172,9.3e-05,0.001229,0.000206,0.000144,0.0,0.002731,0.000162
1276.5,0.0,0.000539,0.000454,0.000365,0.0,0.000534,0.000274,7e-06,0.000203,0.000378,1.3e-05,0.000762,0.002194,7.4e-05,0.001162,0.000189,0.000144,0.0,0.002729,0.000153
1306.5,0.0,0.00053,0.000467,0.000376,0.0,0.000471,0.000315,7e-06,0.000243,0.000408,1.6e-05,0.000821,0.002083,7.5e-05,0.00116,0.000171,0.000147,0.0,0.002707,0.000144
1336.5,0.0,0.000529,0.000461,0.000385,0.0,0.000446,0.00027,7e-06,0.000243,0.000428,1.7e-05,0.000823,0.002085,6.5e-05,0.001075,0.000132,0.000139,0.0,0.002661,0.00015
1366.5,0.0,0.000539,0.000476,0.000384,0.0,0.000484,0.000293,7e-06,0.000243,0.00039,1.6e-05,0.000817,0.002101,6.1e-05,0.001093,0.000112,0.000139,0.0,0.002631,0.000149
1396.5,0.0,0.000557,0.000415,0.000361,0.0,0.00049,0.000285,7e-06,0.000243,0.000391,1.6e-05,0.000841,0.00208,6.4e-05,0.001062,0.000134,0.000128,0.0,0.002631,0.000149
1426.5,0.0,0.000521,0.00044,0.000347,0.0,0.000455,0.000339,7e-06,0.000219,0.000392,1.7e-05,0.000873,0.0021,6.4e-05,0.001096,0.000118,0.00013,0.0,0.002626,0.000147
1456.5,0.0,0.000551,0.000412,0.000339,0.0,0.000478,0.0003,7e-06,0.000219,0.000416,1.6e-05,0.000884,0.002093,6.5e-05,0.00111,0.000126,0.000127,0.0,0.002597,0.00014
1486.5,0.0,0.000547,0.000402,0.000362,0.0,0.000483,0.000286,7e-06,0.000219,0.000402,1.8e-05,0.000835,0.002065,6.5e-05,0.001203,0.000159,0.000134,0.0,0.002558,0.000137
1516.5,0.0,0.000549,0.000389,0.000344,0.0,0.000487,0.000348,7e-06,0.000219,0.00043,1.4e-05,0.000789,0.002001,6.2e-05,0.001192,0.000117,0.000127,0.0,0.002389,0.000134
1545.5,0.0,0.000544,0.000379,0.000333,0.0,0.000442,0.000329,7e-06,0.000219,0.000428,1.7e-05,0.000779,0.00194,6.6e-05,0.001189,0.000128,0.000124,0.0,0.002321,0.000139
1575.5,0.0,0.00053,0.000375,0.000319,0.0,0.00049,0.000348,7e-06,0.000219,0.000436,1.7e-05,0.000779,0.001944,6.6e-05,0.001179,0.000104,0.00013,0.0,0.00228,0.000138
1606.5,0.0,0.00053,0.000379,0.000332,0.0,0.000487,0.000357,7e-06,0.000197,0.000422,1.7e-05,0.000801,0.00191,6.5e-05,0.001238,0.000101,0.000126,0.0,0.002238,0.00013
1636.5,0.0,0.000518,0.000347,0.000325,0.0,0.000474,0.00034,7e-06,0.000197,0.000433,1.7e-05,0.000812,0.001958,6.5e-05,0.001305,8.3e-05,0.000122,0.0,0.002201,0.00014
1666.5,0.0,0.000513,0.000375,0.000324,0.0,0.0005,0.000328,7e-06,0.000197,0.000401,2e-05,0.000768,0.001952,6.4e-05,0.001376,0.000113,0.000122,0.0,0.002204,0.00014
1696.5,0.0,0.000502,0.000329,0.000304,0.0,0.000479,0.000369,7e-06,0.000197,0.000423,1.6e-05,0.000774,0.002021,6.6e-05,0.001457,0.00016,0.000122,0.0,0.002239,0.000127
1726.5,0.0,0.00053,0.00033,0.000292,0.0,0.000514,0.000369,7e-06,0.000197,0.00042,1.6e-05,0.000785,0.001936,5.9e-05,0.001606,0.000145,0.000125,0.0,0.002243,8.3e-05
1756.5,0.0,0.000519,0.000333,0.000306,0.0,0.00052,0.000365,7e-06,0.000197,0.000414,1.8e-05,0.000794,0.001587,1.8e-05,0.001621,0.000151,0.000124,0.0,0.002111,5.8e-05
1786.5,0.0,0.000507,0.000322,0.000284,0.0,0.000476,0.000393,7e-06,0.000197,0.000419,1.6e-05,0.000767,0.001202,1.8e-05,0.001306,4.8e-05,0.000127,0.0,0.001835,3.3e-05
1816.5,0.0,0.000529,0.000303,0.000301,0.0,0.000507,0.000353,7e-06,0.000197,0.000421,1.9e-05,0.000806,0.000753,1.8e-05,0.001041,2.5e-05,8.9e-05,0.0,0.001356,2.6e-05
1846.5,0.0,0.000521,0.00032,0.000342,0.0,0.000482,0.000366,7e-06,0.000197,0.000409,2e-05,0.000792,0.000602,1.8e-05,0.000478,2.5e-05,6.1e-05,0.0,0.000859,2.2e-05
1875.5,0.0,0.000511,0.000306,0.000297,0.0,0.000468,0.000384,7e-06,0.000197,0.000409,2e-05,0.000789,0.000475,1.8e-05,0.000357,2.5e-05,4e-05,0.0,0.000602,2.2e-05
1905.0,0.0,0.000484,0.000306,0.000291,0.0,0.000502,0.000363,7e-06,0.000197,0.000402,1.9e-05,0.000757,0.000477,1.8e-05,0.000308,2.5e-05,4e-05,0.0,0.000451,1.5e-05
1936.0,0.0,0.000476,0.000287,0.000319,0.0,0.000496,0.000381,7e-06,0.000172,0.000428,1.7e-05,0.00077,0.000414,1.8e-05,0.000264,2.5e-05,2.3e-05,0.0,0.000375,2e-05
1966.5,0.0,0.000499,0.00029,0.000301,0.0,0.000521,0.00038,7e-06,0.000172,0.000408,1.9e-05,0.000752,0.000478,1.8e-05,0.000277,2.5e-05,2.6e-05,0.0,0.000322,1.2e-05
1996.5,0.0,0.000489,0.000303,0.000328,0.0,0.000526,0.000403,7e-06,0.000172,0.000417,1.8e-05,0.000756,0.0004,1.8e-05,0.000333,2.5e-05,2.3e-05,0.0,0.000322,2e-05
2026.5,0.0,0.000506,0.000279,0.000306,0.0,0.000523,0.000401,7e-06,0.000172,0.000429,1.8e-05,0.000802,0.000355,1.8e-05,0.000223,2.5e-05,2.3e-05,0.0,0.000234,1.9e-05
2056.5,0.0,0.000504,0.000282,0.000322,0.0,0.000515,0.000392,7e-06,0.000172,0.000407,2.1e-05,0.000802,0.000383,1.8e-05,0.00025,2.8e-05,2.4e-05,0.0,0.000233,1.8e-05
2086.5,0.0,0.0005,0.000321,0.000314,0.0,0.000531,0.000403,7e-06,0.000172,0.000375,2.3e-05,0.00075,0.000352,1.8e-05,0.000269,2.8e-05,2.3e-05,0.0,0.000246,1.5e-05
2116.5,0.0,0.000482,0.000298,0.000339,0.0,0.00052,0.000406,7e-06,0.000172,0.000414,1.8e-05,0.000662,0.000359,1.8e-05,0.000253,2.8e-05,2.3e-05,0.0,0.000178,2e-05
2146.5,0.0,0.000485,0.000314,0.000329,0.0,0.000497,0.000409,7e-06,0.000172,0.000491,1.6e-05,0.000533,0.000384,1.8e-05,0.00022,2.8e-05,2.3e-05,0.0,0.000191,1.2e-05
