Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-9.18,-8.46,-7.22,-7.12,-9.01,-5.31,-11.67,-10.47,-10.99,-18.72
7.50,-4.56,-4.49,-4.38,-4.14,-5.13,1.36,-18.10,-13.82,-13.97,-21.13
29.50,0.13,-1.10,-2.02,-0.85,-2.41,7.95,-12.69,-8.00,-7.49,-14.16
59.50,3.50,1.49,0.95,3.25,8.34,24.56,-6.74,-0.20,-0.57,-5.10
89.50,8.13,5.41,4.07,12.62,15.38,27.75,0.17,7.08,5.91,0.66
119.50,15.36,12.70,14.09,20.45,19.70,32.32,4.99,13.33,10.83,7.35
149.50,-41.84,3.62,14.84,39.73,40.49,73.64,16.28,30.70,31.21,93.24
178.00,-93.87,-30.09,10.00,57.08,66.60,99.87,65.38,82.75,92.90,125.13
207.50,-106.69,-43.53,-3.82,49.05,58.68,100.82,64.45,82.99,87.55,124.95
239.00,-110.66,-51.62,-9.49,40.14,53.93,91.91,61.99,79.84,85.34,120.14
269.50,-108.50,-53.37,-12.39,40.26,53.66,91.24,61.80,80.39,85.54,118.18
299.50,-111.08,-51.34,-11.42,41.94,54.77,91.75,63.11,80.13,83.64,118.18
329.50,-101.44,-45.09,-9.77,37.70,51.86,87.62,61.88,77.19,81.61,117.98
359.50,-99.50,-45.95,-12.50,32.77,44.22,74.15,64.99,82.83,89.41,122.35
389.50,-103.86,-49.60,-12.49,30.16,41.49,69.66,66.17,82.82,88.16,126.53
419.50,-105.72,-53.06,-15.06,25.87,35.71,58.24,65.63,81.60,88.71,124.58
449.50,-106.68,-54.51,-16.14,23.19,31.50,51.40,63.82,80.37,89.89,121.12
479.50,-108.07,-54.59,-15.14,20.03,29.10,46.81,63.09,79.98,85.34,117.93
509.50,-120.52,-63.84,-16.97,21.50,30.67,47.89,71.88,86.84,93.94,136.81
539.00,-126.55,-66.64,-16.52,19.97,29.13,42.66,73.30,92.26,97.09,139.06
569.00,-128.60,-67.02,-16.95,17.27,27.59,40.88,73.15,92.86,98.57,141.41
599.50,-132.11,-68.63,-17.99,15.16,22.78,36.61,71.58,90.09,99.37,137.80
629.50,-131.69,-69.21,-18.37,14.14,22.77,36.80,72.02,89.58,97.55,137.86
659.50,-126.86,-71.57,-19.29,12.52,20.12,33.01,69.58,88.86,95.13,134.96
689.50,-131.37,-72.57,-21.26,9.74,20.09,33.67,68.62,88.48,91.80,134.12
719.50,-125.63,-73.01,-20.63,7.81,17.04,28.58,66.65,84.13,91.83,130.36
749.50,-122.01,-74.62,-20.16,7.26,16.93,29.63,65.45,84.97,93.06,135.42
779.00,-122.96,-69.79,-16.46,9.71,18.97,32.45,68.70,87.56,97.81,142.80
809.00,-123.00,-69.01,-14.61,12.79,20.26,34.60,69.67,88.05,95.71,138.59
839.50,-128.98,-66.41,-14.46,13.66,21.96,36.74,70.10,89.09,94.01,142.92
869.50,-130.09,-64.30,-16.83,12.84,22.39,34.98,71.50,87.68,91.51,137.86
899.50,-127.24,-65.47,-17.09,14.65,22.01,36.78,71.81,91.37,97.74,138.03
929.50,-125.55,-64.08,-18.59,16.45,24.04,37.00,71.36,91.80,98.90,140.94
959.50,-126.03,-63.75,-17.06,15.11,23.56,37.72,72.06,91.05,96.65,148.93
988.00,-122.00,-65.22,-18.57,13.42,23.19,37.41,72.49,89.71,98.61,137.87
1018.00,-118.11,-63.91,-17.70,16.12,25.57,37.02,72.93,91.46,98.81,142.67
1049.50,-120.33,-60.43,-14.36,19.02,28.07,41.46,76.43,90.23,100.60,152.53
1079.00,-118.24,-59.86,-14.69,19.78,28.64,40.82,75.66,94.19,103.00,150.81
1109.00,-122.50,-61.51,-16.98,19.80,28.46,45.16,75.85,93.08,100.71,151.21
1139.00,-121.88,-62.35,-19.35,15.93,26.46,42.50,73.48,93.21,99.56,149.88
1169.00,-125.15,-62.28,-17.48,17.87,26.57,40.30,74.29,93.68,97.97,149.33
1199.50,-127.35,-63.96,-19.37,14.94,25.15,38.84,73.73,90.60,99.23,146.79
1229.50,-124.07,-67.79,-19.36,14.55,21.64,35.60,72.96,91.65,98.11,138.06
1259.50,-125.51,-69.54,-22.29,10.04,18.57,30.15,69.21,86.44,96.25,137.61
1288.50,-125.61,-67.58,-18.13,11.38,20.57,35.84,70.90,91.10,98.91,149.28
1318.50,-120.92,-64.70,-17.89,13.80,22.82,35.87,71.77,90.24,97.34,149.47
1349.50,-122.17,-64.28,-18.57,12.54,22.17,34.55,69.79,89.34,96.31,148.94
1379.50,-128.27,-65.12,-18.82,13.42,21.15,34.42,71.27,87.84,95.30,145.55
1409.50,-121.62,-65.76,-18.15,13.14,21.81,35.25,69.76,87.64,97.39,143.70
1438.00,-117.39,-62.51,-16.50,16.24,24.38,37.24,73.30,89.78,99.89,144.62
1468.00,-118.11,-63.42,-17.46,15.47,24.93,38.45,72.89,90.55,97.80,140.51
1498.50,-125.22,-64.02,-20.14,13.63,22.14,36.93,72.21,88.49,98.18,143.26
1528.50,-126.52,-63.31,-18.42,13.78,23.39,34.94,70.16,88.74,97.10,145.15
1559.50,-124.41,-64.23,-19.98,14.71,23.41,36.85,70.62,88.04,96.45,140.19
1589.00,-125.49,-61.45,-18.21,15.37,23.57,36.70,70.52,89.12,96.01,144.35
1618.50,-121.15,-60.00,-17.65,16.72,25.12,40.87,75.06,95.46,105.22,144.64
1648.50,-126.57,-66.13,-21.27,15.91,23.73,40.01,76.64,95.46,105.98,153.32
1678.50,-130.69,-69.51,-23.23,12.18,20.25,32.40,77.90,97.47,105.05,149.60
1709.00,-133.72,-73.03,-22.35,11.68,17.98,25.16,80.80,97.70,105.14,151.09
1739.50,-129.93,-72.80,-20.03,11.56,17.39,18.83,79.23,97.01,103.04,147.14
1769.50,-125.90,-69.49,-15.09,12.59,17.79,20.75,80.84,97.17,105.60,157.26
1799.50,-128.82,-70.80,-14.28,12.29,15.54,18.81,79.67,95.37,105.45,156.04
1829.00,-129.73,-72.36,-16.47,10.27,15.85,16.24,77.66,95.43,102.78,148.20
1859.00,-132.60,-74.80,-17.87,9.20,14.27,19.39,77.18,92.47,100.80,152.37
1889.50,-132.48,-74.25,-18.13,10.01,14.13,17.00,76.09,93.51,103.08,145.96
1919.50,-132.56,-73.86,-18.02,9.47,14.28,20.21,76.03,93.04,102.82,145.41
1949.50,-135.43,-74.73,-18.15,9.87,14.10,17.81,77.05,95.36,108.93,143.96
1979.50,-131.93,-74.36,-17.82,8.93,13.90,17.03,76.81,92.25,103.06,140.59
2009.50,-136.52,-75.54,-18.97,8.86,13.15,15.42,77.10,93.13,101.12,139.83
2039.00,-133.84,-76.04,-18.59,7.89,12.18,15.53,76.39,92.95,101.04,143.43
2068.00,-134.90,-77.88,-21.14,5.48,11.40,15.02,73.79,90.01,101.64,142.69
2098.50,-139.31,-79.85,-22.83,4.32,9.68,12.48,72.22,90.43,95.88,139.40
2129.50,-138.90,-82.95,-24.78,2.02,7.99,11.28,71.97,86.69,102.02,133.83
