Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-1446.82,-1492.30
8.00,4878.04,5030.03
31.00,13128.52,13540.69
61.50,23960.55,24752.93
91.50,5283.88,5449.66
120.00,13382.87,13800.95
150.00,24023.90,24769.08
181.50,65762.24,68155.44
211.50,51095.26,52832.77
241.50,27900.72,29139.93
271.50,13608.71,14317.25
300.50,9271.23,11020.13
330.50,16312.88,19986.94
361.50,25233.47,31917.46
391.50,39717.58,42259.52
421.50,43104.12,44487.16
451.50,82334.14,84884.49
481.50,64623.58,67463.32
511.50,77850.00,80274.09
541.50,68240.05,70444.76
571.50,59659.25,62406.41
601.50,55874.90,58054.17
631.50,51598.44,53219.96
660.50,25885.18,26688.71
690.50,29133.03,30035.45
721.50,39946.92,41184.81
751.50,45676.06,47093.33
781.50,47435.49,48906.65
811.50,45306.67,46710.57
839.00,49406.27,50939.43
869.00,53008.07,54652.09
899.50,58711.58,60533.18
927.50,53648.44,55314.03
958.50,37769.53,38943.49
989.00,23253.40,23976.85
1017.50,19708.99,20322.88
1047.50,12235.22,12616.52
1079.00,10921.06,11261.45
1109.50,10395.05,10718.47
1139.50,9591.06,9890.63
1169.50,9217.82,9505.41
1199.00,8953.53,9233.01
1229.50,7406.41,7637.77
1259.50,7409.72,7688.53
1289.50,7831.54,8076.07
1319.50,7431.31,7663.91
1349.50,7328.44,7562.73
1381.00,6545.73,6750.65
1410.50,6526.61,6730.87
1439.50,4096.71,4225.01
1470.00,701.21,723.17
1500.00,701.21,723.17
1530.00,701.21,723.17
1559.50,701.21,723.17
1590.00,701.21,723.17
1620.50,701.21,723.17
1650.00,701.21,723.17
1681.00,701.21,723.17
1711.50,701.21,723.17
1741.50,701.21,723.17
1770.50,701.21,723.17
1800.00,701.21,723.17
1831.00,701.21,723.17
1861.50,701.21,723.17
1891.50,701.21,723.17
1921.50,701.21,723.17
1951.50,701.21,723.17
1981.50,701.21,723.17
2011.50,701.21,723.17
2041.00,701.21,723.17
2071.00,701.21,723.17
2101.50,701.21,723.17
2131.50,701.21,723.17
2161.50,701.21,723.17
2191.50,701.21,723.17
2221.00,701.21,723.17
2250.50,701.21,723.17
2281.00,701.21,723.17
2311.50,701.21,723.17
2341.50,701.21,723.17
2371.50,701.21,723.17
2401.50,701.21,723.17
2429.00,701.21,723.17
2459.00,701.21,723.17
2491.50,701.21,723.17
