Time,South Central Fans,North Central Fans
s,C,C
0.00,23.64,24.61
12.50,23.64,24.61
39.50,23.64,24.61
69.50,23.64,24.61
99.50,23.66,24.61
129.50,23.66,24.61
159.50,26.49,24.11
189.50,39.68,23.97
219.50,47.12,23.97
249.50,49.39,24.19
279.50,51.33,24.30
309.50,53.32,24.30
338.00,54.02,24.37
367.50,55.28,24.37
399.00,55.90,24.37
429.50,55.95,24.37
459.50,57.31,24.37
489.50,58.02,24.37
519.50,58.08,24.37
549.50,58.58,24.37
579.50,59.32,24.37
609.50,59.71,24.37
639.50,59.95,24.37
669.50,60.49,24.48
699.50,60.91,24.64
729.50,60.75,24.64
759.50,60.67,24.64
789.50,60.67,24.64
819.50,61.05,24.64
849.50,61.13,24.64
879.50,61.47,24.75
909.50,61.86,24.75
939.50,60.61,24.75
969.50,60.94,24.75
999.50,60.80,24.75
1029.50,60.83,24.75
1059.50,60.98,24.75
1089.50,60.84,24.75
1119.50,61.14,24.75
1149.50,61.65,24.75
1179.50,62.08,24.75
1208.50,62.45,24.96
1237.00,62.61,25.21
1268.00,62.97,25.21
1298.50,62.80,25.21
1328.50,62.88,25.23
1359.50,62.79,25.23
1389.00,63.00,25.23
1419.00,63.55,25.34
1449.50,63.71,25.34
1479.50,64.27,25.34
1509.50,64.20,25.34
1539.50,64.50,25.47
1569.50,64.67,25.58
1599.50,65.62,25.58
1629.50,66.01,25.58
1659.50,66.06,25.58
1689.50,66.48,25.69
1719.50,66.61,25.69
1749.50,66.71,25.69
1779.50,66.78,25.69
1809.50,66.97,25.69
1839.50,68.10,25.69
1869.50,69.09,25.69
1899.50,67.96,25.69
1929.50,62.74,25.69
1959.50,55.91,25.69
1989.50,50.65,25.69
2019.50,47.66,25.69
2049.50,47.19,25.69
2079.50,45.10,25.69
2109.50,43.12,25.69
2139.50,42.21,25.69
2169.50,41.50,25.69
2199.50,40.61,25.47
2229.50,40.28,25.47
