Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.31,-0.21
9.00,-0.44,-0.05
32.00,-0.46,0.20
62.50,-0.91,0.10
93.00,-0.73,0.09
123.00,-0.76,-1.46
153.00,-1.68,-33.41
183.00,-2.18,-54.81
213.50,-1.21,-58.93
243.50,-1.12,-59.44
273.50,0.68,-61.43
303.50,0.48,-66.90
333.50,-0.82,-66.27
363.50,-1.49,-67.14
393.50,-2.33,-67.47
423.50,-2.51,-67.26
453.50,-2.32,-67.37
483.50,-1.61,-67.25
513.50,-1.15,-64.56
543.00,-1.25,-66.54
573.00,-0.67,-63.86
603.50,-0.90,-61.04
633.00,-0.71,-61.24
662.50,-0.51,-60.89
692.50,-0.24,-59.74
723.00,-0.32,-58.76
753.50,-0.08,-57.45
783.00,-0.09,-56.82
813.00,-0.47,-56.29
843.50,-0.21,-56.56
873.50,-0.21,-54.76
903.00,-0.42,-54.56
932.50,-0.39,-55.86
963.00,-0.41,-60.12
993.50,-0.37,-62.97
1023.00,-0.46,-65.14
1053.00,-0.53,-65.91
1083.00,-0.03,-66.36
1113.00,-0.44,-64.61
1143.50,-0.45,-66.07
1173.00,-0.36,-67.57
1202.50,-0.35,-68.60
1233.00,-0.16,-68.36
1263.00,-0.01,-68.79
1292.50,-0.03,-67.70
1322.50,0.07,-66.59
1353.00,0.24,-66.88
1383.50,0.28,-67.11
1413.00,0.19,-72.73
1443.00,0.34,-72.98
1473.00,0.86,-70.09
1503.00,0.38,-69.44
1533.50,0.24,-75.14
1563.00,0.49,-75.26
1593.00,0.64,-75.23
1623.50,0.52,-76.44
1653.50,0.78,-76.92
1683.00,0.72,-76.33
1712.50,0.43,-72.35
1743.00,0.76,-74.74
1773.50,0.57,-75.45
1803.00,0.76,-74.89
1833.00,0.78,-75.92
1863.00,0.77,-77.44
1893.00,0.65,-79.71
1923.50,0.36,-81.56
1953.00,0.30,-80.41
1982.00,0.45,-80.36
2011.00,0.34,-77.81
2042.00,0.36,-80.69
2073.50,0.62,-81.90
2103.00,0.73,-82.98
2133.00,1.02,-67.47
