Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
240.5,22,24,27,31,33,35,29,22,24,29,35,38,40,44,47,23,25,27,33,40,44,47,50,22,26,34,40,46,52,56,56,23,28,52,67,61,43,36,29,8,19,28,30,32,26,30,23,8,7,7,7,7,10,8,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
270.5,22,24,28,33,36,37,32,23,25,31,35,41,43,45,46,23,25,29,34,42,46,47,49,23,25,32,40,45,51,55,56,25,29,55,72,70,45,33,24,9,20,28,32,32,26,32,23,8,7,7,7,7,10,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
299.5,22,25,30,33,36,37,34,23,27,31,38,40,43,45,45,25,26,30,35,42,45,50,51,23,26,33,39,48,53,58,60,27,29,58,74,72,45,39,30,9,20,30,32,33,26,32,23,8,7,9,7,7,10,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
328.5,24,27,30,33,36,37,34,23,27,31,38,40,44,45,48,25,26,31,36,44,47,51,51,23,28,34,42,48,54,59,60,27,31,60,74,72,51,45,34,9,20,31,33,35,28,33,24,8,7,9,9,9,10,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
358.5,24,27,30,33,38,40,34,25,27,31,38,41,46,48,51,26,29,35,43,49,52,56,57,24,26,33,39,50,58,66,67,27,31,59,84,75,59,55,47,9,22,31,34,36,29,35,24,8,7,9,9,9,10,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
388.5,24,27,30,36,40,41,35,25,27,31,41,44,49,51,55,25,29,37,47,54,58,60,61,25,30,35,44,54,61,67,68,28,31,57,75,77,64,66,68,9,22,33,36,36,31,36,24,8,9,9,9,9,10,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
419.0,25,27,31,38,42,44,37,25,29,33,44,45,51,55,58,27,31,39,50,55,59,61,63,24,28,37,48,58,65,69,71,30,31,58,78,82,62,63,68,9,23,34,37,38,31,37,25,8,9,9,9,9,10,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
449.5,25,28,33,40,42,44,40,25,29,36,48,48,53,58,60,25,31,39,50,59,63,64,67,25,28,36,48,60,69,72,76,31,31,56,85,92,76,84,88,9,23,34,39,40,32,39,27,8,9,9,9,9,11,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
479.5,25,28,33,40,44,46,40,26,30,36,50,51,59,63,65,25,30,38,50,63,68,72,76,25,28,37,56,72,80,86,89,32,31,58,81,97,99,107,111,9,23,36,39,42,33,45,33,8,9,9,9,9,11,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
509.5,25,28,34,42,47,48,41,26,30,34,52,55,65,70,73,24,30,37,53,68,75,80,83,25,28,37,61,78,88,94,98,32,31,56,85,106,105,121,131,9,23,36,39,42,37,58,48,8,9,9,9,9,11,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,8,6,6,6,6,5,5,5,5,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
539.5,25,28,34,45,50,51,43,25,30,36,55,60,70,75,78,25,31,40,56,73,81,85,88,25,29,40,65,84,92,98,100,32,31,59,85,106,105,121,129,9,23,36,39,42,40,68,67,8,9,9,9,9,11,12,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,8,6,6,6,6,5,5,5,5,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
570.0,25,30,35,47,53,55,47,25,30,37,59,63,73,77,80,25,31,42,59,74,81,86,90,25,29,42,66,83,90,95,100,30,31,55,81,102,109,127,136,9,23,36,39,43,42,76,82,8,9,9,9,9,11,14,10,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,8,6,6,6,6,5,5,5,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
600.5,27,30,37,50,56,57,49,25,30,37,59,63,73,77,80,25,31,41,59,74,83,86,88,25,29,43,68,84,91,96,99,30,31,59,84,103,108,126,134,9,23,36,39,43,44,83,99,8,9,9,9,9,11,23,33,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,8,6,6,6,6,5,5,5,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
630.5,27,31,38,51,56,57,49,25,30,39,61,66,73,77,80,25,31,40,61,77,85,88,92,25,28,43,69,88,97,105,105,30,31,57,87,109,118,134,142,9,22,36,39,45,47,89,115,8,9,9,9,10,11,32,67,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,8,6,6,6,6,5,5,5,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
660.5,27,31,38,51,56,57,51,26,30,39,61,66,76,81,82,25,33,42,62,80,88,92,94,26,30,45,68,88,98,104,107,33,31,58,89,110,122,138,143,9,22,36,39,47,50,98,126,8,9,9,9,10,13,39,88,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,8,6,6,6,6,5,5,5,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
690.5,27,33,40,51,56,57,51,26,30,40,63,68,78,83,86,27,33,44,63,83,91,95,97,26,30,47,71,91,100,108,112,31,31,60,92,116,128,146,153,9,22,36,39,49,52,108,133,8,9,9,9,12,15,44,106,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,8,6,6,6,6,5,5,5,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
720.5,28,33,41,54,59,59,52,26,32,40,65,71,80,86,89,27,33,42,63,82,90,95,99,27,30,45,70,87,97,104,108,31,31,61,90,100,113,133,145,9,22,34,39,46,50,104,135,8,9,9,9,10,14,33,60,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
750.5,28,34,41,56,63,64,55,28,34,42,65,69,78,82,84,28,33,42,63,76,81,86,89,26,29,41,63,77,84,89,92,31,32,65,86,92,90,108,117,9,22,34,39,44,45,85,111,8,9,9,9,10,14,20,16,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
780.5,30,34,41,56,63,64,57,28,34,41,61,64,72,75,75,28,31,42,58,68,74,77,78,28,31,39,57,70,76,82,83,33,32,63,91,93,82,99,92,9,22,34,39,44,40,66,82,8,9,9,9,10,13,16,16,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
810.5,30,34,40,53,60,60,55,28,34,39,56,59,67,68,68,29,34,44,58,64,69,71,73,28,29,38,51,63,71,75,76,33,34,66,92,92,70,78,69,9,23,36,40,44,37,57,62,8,9,9,9,10,13,16,16,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
840.5,30,34,41,50,54,55,51,28,34,39,52,56,62,63,65,29,33,43,55,64,69,71,69,27,31,38,49,61,68,76,78,34,34,64,89,93,77,73,67,9,25,36,40,44,37,52,51,9,9,9,9,10,13,15,16,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
870.5,30,34,39,47,51,52,49,28,33,39,52,53,62,63,65,29,34,41,54,63,69,71,74,27,32,41,57,69,75,84,87,34,32,60,87,99,93,102,99,11,25,38,42,46,38,54,50,9,9,10,9,10,13,15,16,8,7,7,7,7,7,7,7,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,4,5,5,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
899.5,30,34,39,45,48,49,46,28,33,39,53,56,65,68,70,27,33,41,56,73,80,84,86,26,30,46,69,87,95,104,111,36,32,59,98,125,130,145,149,11,25,38,42,48,49,81,75,9,9,10,10,10,15,42,72,8,7,7,7,7,7,14,28,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,4,5,5,4,4,5,3,4,4,3,3,2,2,2,1,2,2,2
929.0,30,33,39,45,48,47,46,26,31,37,57,61,73,80,83,25,33,41,60,85,95,100,104,26,33,54,79,96,110,124,132,35,32,57,102,138,148,167,173,11,25,38,42,51,68,116,104,9,9,10,10,14,22,84,134,8,7,7,7,11,19,47,74,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,4,5,5,4,4,5,3,4,4,3,3,2,2,2,1,2,2,2
959.5,29,33,39,46,52,50,48,26,31,40,64,70,84,91,96,27,35,45,65,92,103,108,112,26,32,50,78,101,114,122,129,35,34,61,102,128,146,165,170,11,23,37,42,51,72,134,124,9,10,10,10,14,24,75,139,8,7,7,9,15,38,70,100,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,4,5,6,6,4,5,5,5,4,4,3,3,2,2,2,1,2,2,2
990.0,29,33,40,50,58,58,51,28,34,42,71,76,84,91,97,28,36,48,70,94,102,106,108,28,32,49,77,99,110,119,124,34,34,63,97,122,136,163,169,11,23,36,42,51,66,132,133,9,10,10,10,14,24,57,125,8,7,7,9,12,35,55,84,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,5,5,5,4,4,3,3,2,2,2,1,2,2,2
1020.0,30,34,41,54,64,65,56,28,34,44,71,77,84,93,95,29,36,49,71,92,100,103,105,28,32,49,79,96,108,115,118,34,34,65,97,118,131,155,164,11,23,36,40,49,60,126,137,9,10,10,10,13,22,50,109,8,7,7,9,9,21,39,65,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,5,5,5,4,4,3,3,2,2,2,1,2,2,2
1050.0,30,36,44,58,64,65,58,29,36,44,70,76,84,91,93,29,36,49,68,88,96,100,102,28,31,46,77,95,105,113,116,34,32,63,95,119,128,151,161,11,23,36,40,49,57,123,141,9,10,10,10,13,20,48,105,8,7,7,9,8,14,28,55,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,7,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,5,5,5,4,4,3,3,2,2,2,1,2,2,2
1080.0,32,37,46,58,64,67,58,29,36,44,70,76,84,89,92,28,35,46,68,88,96,99,100,26,31,45,75,92,101,108,111,32,32,59,95,109,116,136,150,11,22,34,39,47,53,114,141,9,10,10,10,11,19,39,81,8,7,7,7,8,9,18,28,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,5,5,5,4,4,3,3,2,2,2,1,2,2,2
1110.0,32,37,46,60,68,69,61,29,36,44,68,73,83,85,87,29,35,46,65,78,83,87,88,28,29,46,69,79,84,88,89,32,33,66,85,77,80,99,116,11,22,34,39,44,45,91,115,9,10,10,10,10,16,26,25,8,7,7,7,8,9,18,9,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,5,5,5,4,4,3,3,2,2,2,1,2,2,2
1140.5,32,37,46,58,65,67,61,29,36,41,59,63,71,72,73,29,33,42,54,63,66,68,69,26,33,43,54,61,65,71,75,32,33,60,78,72,55,61,64,11,23,34,39,42,39,66,79,9,10,10,10,10,16,20,10,8,7,7,7,8,9,18,9,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1170.5,33,36,43,52,56,59,56,29,34,39,50,54,59,60,61,29,35,40,49,55,60,62,66,26,32,41,50,61,66,71,73,33,33,58,80,76,61,62,57,11,23,34,39,42,36,55,59,9,10,10,10,10,14,18,10,8,7,7,7,8,9,18,9,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1200.5,32,34,39,45,49,51,50,29,34,37,46,49,54,57,57,28,32,36,44,50,56,58,60,26,31,40,46,52,58,64,66,33,34,68,81,69,51,47,35,11,23,34,39,42,34,48,47,9,10,10,10,10,14,17,10,8,7,7,7,8,9,18,9,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1230.5,32,34,37,41,46,47,47,29,33,36,42,46,50,52,52,30,32,36,39,45,49,53,55,27,31,39,43,51,56,61,62,33,35,66,77,62,45,40,36,11,23,34,39,40,32,45,39,9,10,10,10,10,13,15,10,8,7,7,7,8,9,18,7,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1260.5,30,33,36,41,42,44,43,29,33,36,42,46,48,51,52,29,32,34,38,46,51,55,57,26,31,40,45,53,60,62,64,33,35,64,77,69,53,45,34,11,23,34,39,40,32,42,35,9,10,10,10,10,13,15,9,8,7,7,7,8,9,7,7,8,7,7,7,7,7,8,8,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1290.5,30,33,36,39,43,44,43,29,33,36,44,47,51,54,55,29,32,36,40,47,53,55,59,28,30,37,44,53,61,64,65,36,36,66,84,80,54,46,34,11,23,34,39,40,32,41,33,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1320.5,30,33,36,40,44,45,43,29,33,36,44,46,50,53,55,29,33,39,45,51,56,59,59,28,31,39,46,54,59,64,69,36,37,65,86,81,59,54,41,11,23,34,39,40,32,41,31,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1350.5,30,33,36,40,44,45,43,29,33,36,45,47,53,55,59,29,35,43,50,57,60,62,64,28,33,39,47,57,64,73,75,37,37,67,92,87,71,69,59,11,25,36,40,42,34,42,31,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1380.5,30,33,36,43,47,48,44,29,33,37,47,50,57,60,62,31,37,46,53,61,64,66,69,30,32,40,47,59,67,74,76,35,36,69,90,84,75,78,71,11,25,36,42,42,35,44,31,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1410.5,30,33,37,45,49,50,45,29,33,39,50,53,60,63,65,29,36,45,56,64,67,70,73,28,32,40,52,65,71,77,80,35,34,65,96,91,77,82,85,11,25,37,42,43,35,45,31,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1440.5,30,33,37,45,51,52,45,29,33,40,53,56,63,66,68,28,34,43,56,64,70,73,73,28,31,39,52,68,76,82,85,35,34,62,94,95,84,93,86,11,25,37,43,45,37,46,31,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
