Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,1394.41,2394.15
6.50,3437.52,5149.89
27.50,3486.49,5762.76
57.50,6408.41,6759.36
87.50,6850.00,8770.21
117.50,7779.34,10530.05
146.50,7394.06,8891.18
176.50,8687.39,12532.72
207.50,14806.41,28702.76
237.50,14883.38,24107.80
267.50,13734.69,20748.65
297.50,13091.86,18831.86
327.50,13162.10,18689.54
356.00,12021.67,17378.08
385.50,11184.68,16778.64
417.00,13858.42,20160.46
447.50,17264.34,25738.42
477.50,17512.57,26508.33
507.50,15186.79,23823.34
537.50,13807.14,23119.16
567.50,14458.81,24404.49
596.50,11545.75,19419.14
626.00,10084.32,16829.74
657.00,-846.03,-947.05
687.50,9028.59,14743.32
717.50,12116.34,20062.57
747.50,10567.76,17508.88
777.50,9892.28,16125.09
807.50,9724.66,15636.92
837.50,11233.42,18061.59
867.50,11778.20,19348.51
897.50,12507.45,20313.55
927.50,12811.34,20244.76
957.00,12554.73,19707.53
987.00,11641.24,18527.14
1017.50,11839.55,18554.33
1047.50,9804.18,15499.61
1077.50,10130.60,15739.44
1107.50,10945.50,17244.83
1137.50,10733.60,16583.37
1167.50,10330.52,16194.55
1197.50,11153.32,17525.52
1227.50,12037.42,18854.05
1257.50,13451.56,20482.51
1286.50,14124.17,22018.15
1316.50,13869.69,21840.47
1347.50,12533.15,20010.25
1377.50,9290.93,14673.86
1407.50,8056.26,12685.94
1437.50,5211.39,7819.72
1467.50,537.99,926.77
1497.50,537.99,926.77
1527.50,537.99,926.77
1557.50,537.99,926.77
1586.50,537.99,926.77
1616.50,537.99,926.77
1647.50,537.99,926.77
1677.50,537.99,926.77
1707.50,537.99,926.77
1737.50,537.99,926.77
1767.50,537.99,926.77
1797.50,537.99,926.77
1827.50,537.99,926.77
1857.50,537.99,926.77
1887.50,537.99,926.77
