Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-841.26,39.55
14.00,4276.55,4507.78
41.50,8357.96,8619.32
71.00,11194.34,11486.72
102.00,12468.15,12856.93
132.00,11526.79,12162.13
161.50,8595.53,10784.77
192.00,14166.06,18242.39
222.00,20844.02,25051.09
251.50,19572.32,23921.52
281.50,15736.54,20220.32
311.50,13811.98,18190.81
341.50,12211.96,16200.61
371.50,13615.19,16557.17
401.50,15389.29,19649.39
431.50,17425.20,23775.33
462.00,18394.14,25123.18
492.00,18210.00,25521.13
521.50,14156.88,20097.72
551.50,16765.95,23080.87
582.00,16793.27,22382.54
612.00,15364.29,20865.88
642.00,15497.00,20980.58
671.00,16290.50,22344.78
700.50,17510.69,23864.81
730.50,15859.65,20372.71
760.50,17839.61,23964.99
791.00,16408.57,21594.49
821.50,17311.35,23758.12
852.00,18509.41,26556.41
882.00,16690.53,23323.36
912.00,15167.26,20592.55
941.50,17444.30,23044.08
971.50,13162.36,17262.41
1001.50,10159.19,13346.04
1031.50,10838.36,14850.65
1061.50,14017.04,19489.27
1092.00,14913.86,20172.78
1122.00,17142.68,23307.56
1151.50,18102.80,23980.10
1181.50,18354.94,24341.32
1211.50,20233.89,27399.08
1242.00,19930.81,26558.95
1272.50,19357.92,24834.81
1302.00,18785.14,24409.24
1331.50,18542.04,24732.48
1361.50,18183.72,24098.25
1391.50,19002.85,23949.12
1420.50,19817.70,24332.48
1450.50,20077.96,24595.50
1481.50,19150.72,24110.81
1511.50,16683.67,22450.08
1541.50,4354.29,5422.73
1571.50,508.45,665.27
1601.50,508.45,665.27
1631.50,508.45,665.27
1661.50,508.45,665.27
1691.50,508.45,665.27
1721.50,508.45,665.27
1751.50,508.45,665.27
1781.50,508.45,665.27
1811.50,508.45,665.27
1841.50,508.45,665.27
1871.50,508.45,665.27
1901.50,508.45,665.27
1929.50,508.45,665.27
