Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-29.68,-32.95,-30.26,-26.25,-24.85,-27.89,-28.44,-31.27,-32.03,-37.98
2.50,-24.01,-29.21,-25.61,-22.45,-18.39,-24.12,-29.12,-32.10,-31.89,-38.27
19.50,-13.91,-21.87,-18.59,-15.43,-13.82,-14.98,-29.20,-27.09,-27.35,-36.51
49.50,-6.20,-13.16,-11.00,-7.80,-12.99,3.62,-21.38,-13.88,-12.15,-14.88
79.50,1.58,-6.22,-6.05,-3.61,4.79,18.50,-8.96,-0.46,-1.75,-5.23
109.50,6.87,2.72,1.50,5.48,15.41,27.16,2.05,12.07,7.60,5.74
139.50,2.48,-1.56,6.27,20.07,32.76,53.75,23.07,44.70,41.64,59.90
169.50,-104.39,-31.73,-1.83,43.65,66.48,99.76,55.16,74.54,77.83,102.46
198.50,-110.93,-52.10,-15.03,31.72,59.13,93.10,47.34,64.63,71.06,100.29
228.50,-117.97,-64.21,-21.56,22.91,51.62,78.81,31.39,54.87,62.40,90.43
259.50,-120.41,-70.20,-25.01,15.71,48.36,75.49,27.65,52.48,60.62,85.86
289.50,-123.94,-73.42,-29.13,13.45,41.12,71.21,24.22,49.82,57.11,84.01
319.50,-126.56,-75.15,-31.46,11.09,40.33,68.56,22.76,48.56,56.08,81.21
349.50,-126.50,-78.43,-28.65,6.78,36.60,67.88,19.92,45.99,53.17,82.05
379.50,-126.92,-77.61,-28.71,4.73,35.18,67.18,18.76,44.33,53.95,79.01
409.50,-127.92,-76.77,-27.46,5.53,37.60,70.21,19.26,45.35,53.34,79.40
439.50,-126.20,-72.51,-23.96,9.58,40.61,73.70,21.41,48.70,55.87,82.10
469.50,-124.91,-67.88,-24.22,12.86,41.76,78.15,23.07,49.73,57.03,82.80
498.00,-127.40,-67.76,-23.90,14.64,43.98,80.53,24.32,49.98,55.92,82.88
526.50,-124.08,-68.23,-24.99,14.01,41.80,78.61,25.46,50.07,57.65,81.61
556.50,-124.21,-68.95,-26.45,13.60,39.92,76.03,24.11,48.54,56.73,83.40
587.00,-118.49,-69.78,-26.01,11.49,41.29,81.29,22.70,47.93,57.24,79.50
617.50,-122.27,-72.25,-27.20,12.50,40.95,78.94,24.27,50.09,57.36,80.89
647.50,-127.49,-70.66,-26.64,12.90,39.91,79.32,24.36,49.58,57.21,80.91
677.50,-125.46,-72.12,-27.28,13.79,39.78,79.20,24.25,48.57,56.48,82.01
707.00,-123.16,-71.66,-26.65,13.05,40.03,80.88,23.24,48.32,56.15,80.38
736.50,-120.00,-72.12,-28.37,12.23,39.07,78.83,22.56,46.93,55.53,79.24
767.00,-123.62,-73.23,-28.51,10.73,39.01,77.56,21.45,46.09,50.87,76.68
798.50,-113.75,-64.91,-27.91,7.57,32.78,70.18,16.29,40.37,43.40,65.58
829.50,-106.19,-59.94,-25.21,6.81,34.76,66.92,18.86,40.15,45.42,67.16
859.50,-98.10,-56.79,-24.00,10.37,35.49,69.72,22.61,41.81,45.90,70.33
889.50,-96.32,-56.36,-24.68,13.72,39.92,77.24,24.77,44.46,47.96,71.08
918.00,-98.95,-55.02,-23.29,15.02,39.58,77.16,25.79,44.50,48.44,71.90
948.00,-100.31,-56.38,-22.27,16.52,40.72,82.22,26.26,44.57,50.08,71.81
979.50,-103.58,-54.77,-23.87,16.71,41.57,81.63,27.19,46.00,51.43,72.69
1009.50,-104.96,-51.99,-20.59,17.49,42.85,83.09,27.31,46.76,51.65,71.66
1039.50,-100.71,-51.21,-22.61,17.68,42.65,83.29,27.68,47.43,53.71,74.77
1069.50,-100.62,-51.27,-22.40,18.52,42.94,82.49,28.19,46.18,52.23,74.40
1099.50,-100.61,-51.56,-24.19,18.23,43.03,82.88,26.83,46.62,51.94,73.49
1129.50,-102.72,-52.49,-22.21,19.86,42.99,83.75,27.74,46.03,54.13,79.64
1159.50,-104.53,-48.30,-20.98,20.18,45.59,81.71,27.75,47.15,53.10,81.02
1188.50,-102.02,-46.53,-20.52,21.55,43.17,86.01,28.16,47.73,51.65,79.28
1218.50,-99.19,-49.07,-21.47,17.83,44.58,83.32,26.24,47.33,50.85,79.69
1249.50,-99.59,-52.25,-22.55,18.44,43.34,84.21,26.51,47.26,50.60,79.58
1279.50,-94.51,-50.51,-20.38,17.96,43.42,83.04,26.47,46.53,50.80,80.32
1309.50,-98.98,-51.55,-23.31,20.24,44.37,81.87,26.83,46.86,50.44,75.32
1339.50,-96.48,-52.22,-22.69,19.12,43.18,82.85,26.42,47.67,50.01,75.73
1369.00,-102.90,-51.39,-21.68,19.50,44.04,84.30,27.31,47.81,51.35,73.93
1399.00,-102.04,-50.32,-21.99,22.49,43.37,85.54,28.03,47.01,52.95,77.30
1429.50,-101.80,-51.86,-21.71,22.38,45.62,85.63,28.96,48.14,54.06,76.66
1459.50,-100.40,-51.54,-21.17,20.05,44.63,83.40,28.87,47.42,51.93,75.56
1489.50,-99.81,-49.82,-20.85,21.61,44.87,87.53,28.48,48.77,53.73,78.60
1519.50,-97.48,-46.86,-21.20,22.00,45.89,86.07,29.38,48.89,54.94,77.88
1549.50,-98.00,-54.39,-23.45,23.42,46.77,91.27,30.94,52.39,59.24,85.92
1578.00,-107.29,-58.97,-24.46,20.61,46.93,90.71,30.22,53.89,59.81,86.96
1608.00,-117.29,-59.73,-22.88,24.74,49.08,93.90,32.08,56.03,62.11,85.97
1639.50,-122.37,-63.03,-25.53,23.16,49.62,94.08,32.91,55.21,61.58,92.00
1669.50,-118.30,-63.55,-25.34,21.73,48.74,92.56,32.98,54.60,60.41,91.43
1699.50,-117.40,-63.39,-25.16,22.84,47.80,92.48,32.93,54.65,61.40,90.45
1729.00,-117.51,-62.31,-25.14,22.32,46.72,90.34,27.42,52.90,57.34,92.25
1759.00,-123.35,-65.23,-25.82,20.27,46.31,90.66,27.20,52.72,58.15,94.51
1789.50,-126.70,-63.90,-26.61,19.90,45.89,85.78,27.33,51.70,57.66,92.20
1819.50,-122.07,-63.37,-25.91,20.73,46.30,89.91,26.37,53.84,59.64,89.93
1849.50,-120.80,-63.42,-26.68,21.55,47.20,90.40,27.72,54.46,59.69,90.73
1879.50,-118.13,-64.41,-26.88,19.69,45.74,87.40,27.54,52.60,56.72,88.72
1909.50,-122.26,-64.02,-27.13,20.80,47.60,87.09,26.14,52.99,58.13,87.00
1939.50,-125.65,-64.31,-25.83,20.65,45.71,87.75,26.49,52.88,59.40,89.04
1969.50,-122.63,-65.75,-26.00,21.50,46.37,89.17,26.63,53.98,58.86,88.63
1999.50,-117.41,-63.51,-24.93,22.12,46.42,91.32,26.45,54.45,59.66,86.11
2029.50,-115.85,-62.25,-26.24,22.49,47.15,91.79,26.34,53.29,61.15,86.67
2059.50,-119.21,-61.57,-24.84,23.27,46.37,93.78,27.35,54.61,58.46,87.44
2089.50,-118.92,-60.71,-23.94,24.87,49.86,95.52,27.63,55.11,61.22,90.38
2119.50,-120.09,-61.64,-26.87,21.17,46.62,89.32,31.45,58.02,63.70,91.01
2149.50,-123.43,-67.10,-27.70,18.74,40.99,73.43,37.32,61.74,66.83,101.38
2179.50,-125.56,-64.79,-27.30,19.52,38.84,64.22,38.89,61.06,67.60,103.33
2209.50,-122.12,-68.16,-30.47,13.42,33.60,56.89,37.92,59.21,66.74,102.09
2239.50,-120.50,-69.92,-27.12,12.93,30.83,54.09,34.07,54.11,63.42,99.27
2269.50,-129.39,-72.50,-28.18,8.27,25.76,44.73,34.85,56.56,63.17,100.27
2299.50,-127.88,-72.31,-26.41,8.38,24.04,45.08,33.76,54.73,61.97,90.77
2329.50,-125.09,-72.66,-26.54,6.60,22.86,42.08,35.71,51.86,58.04,85.47
2359.00,-128.53,-71.30,-26.82,6.45,22.64,41.88,34.63,51.73,59.34,85.68
2389.00,-127.15,-74.15,-26.84,5.29,20.86,40.73,33.71,51.13,62.20,84.08
2418.50,-130.43,-74.82,-27.67,4.59,20.48,39.73,33.85,49.85,60.36,82.25
2448.50,-125.48,-73.73,-29.06,4.30,19.65,39.04,32.41,49.61,58.72,83.65
2479.50,-127.88,-73.29,-30.25,3.35,19.92,38.85,31.39,48.21,56.84,83.20
