Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1537.00,-82.53,-10.20,6.98,14.11,47.66,76.96,19.91,32.50,36.06,44.95
1566.50,-99.61,-18.59,7.10,18.78,53.22,90.92,29.93,43.79,52.04,73.81
1597.00,-99.61,-19.11,10.76,27.05,58.73,98.05,35.32,49.77,57.70,74.44
1627.50,-109.58,-16.06,11.97,29.83,60.41,98.53,36.20,50.73,58.99,74.20
1657.00,-112.66,-13.39,14.22,33.22,64.15,101.91,36.20,50.73,59.10,73.09
1687.00,-112.84,-12.35,15.15,32.21,66.75,102.53,39.51,52.01,59.95,75.58
1717.00,-111.19,-10.23,17.42,32.42,67.16,102.68,43.27,55.25,63.93,78.10
1747.50,-108.21,-8.18,17.58,34.92,71.16,106.69,45.11,56.33,65.43,82.12
1777.50,-106.83,-2.07,17.74,33.50,75.96,112.06,47.02,58.77,67.64,83.67
1807.50,-101.51,-2.04,19.71,37.26,76.09,112.88,47.17,58.51,67.61,83.87
1837.50,-101.51,-2.14,21.26,41.60,77.46,114.49,48.14,59.20,67.80,82.89
1868.00,-103.00,-3.20,22.46,40.79,77.49,113.46,48.54,60.51,69.90,85.64
1898.00,-98.96,2.41,22.65,37.53,73.50,105.40,49.18,60.51,69.90,62.81
1928.00,-78.89,4.14,20.42,36.29,66.78,94.32,32.93,42.34,30.79,52.74
1958.00,-70.24,4.55,21.02,37.05,66.69,95.82,33.53,43.78,31.42,56.37
1988.00,-71.14,5.47,22.08,38.01,68.97,95.67,34.23,44.28,31.35,56.41
2017.50,-70.25,5.52,21.61,35.63,70.49,98.25,34.94,44.54,31.49,57.23
2047.50,-70.24,8.14,24.50,38.98,70.59,102.03,32.76,42.32,29.81,59.65
2078.00,-70.44,7.57,25.34,38.92,71.07,106.62,32.18,42.25,29.98,58.03
2108.00,-69.16,6.80,23.51,37.61,68.64,98.62,35.39,46.02,34.24,59.08
2138.00,-72.88,4.94,21.58,39.14,63.94,83.77,36.81,46.02,34.24,61.30
2167.50,-73.42,4.83,19.53,36.52,57.39,72.67,43.67,50.79,52.68,63.36
2197.50,-76.22,2.66,16.39,34.22,51.84,65.57,45.58,53.76,55.74,62.12
2228.00,-79.54,-1.43,12.12,30.70,41.93,53.51,39.02,47.71,50.72,55.50
2258.50,-81.97,-4.47,10.82,20.70,37.86,49.95,37.56,44.51,47.19,54.85
2288.00,-83.43,-8.91,8.00,20.04,32.30,44.60,35.01,41.94,44.09,50.89
2317.50,-83.43,-9.98,6.80,20.07,30.44,39.85,31.94,39.69,41.44,50.29
2347.50,-80.26,-9.98,5.57,18.08,30.12,39.92,31.70,38.49,41.68,50.59
2377.50,-83.83,-11.80,4.85,16.49,27.68,37.89,31.70,38.49,41.68,46.41
2407.50,-87.94,-15.44,3.18,14.69,26.51,35.50,28.17,35.19,37.59,44.82
