Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
436.5,0.0,0.00012,0.000169,0.000246,1.8e-05,0.00013,0.000229,0.0,0.000143,8.2e-05,1.5e-05,0.000909,0.002726,0.000148,0.002307,0.000677,0.000229,0.0,0.003152,0.00026
465.5,0.0,0.00012,0.000167,0.00024,1.8e-05,0.000147,0.000239,0.0,0.000143,7.3e-05,1.5e-05,0.000971,0.002746,0.000159,0.002318,0.000673,0.000238,0.0,0.003175,0.00026
495.5,0.0,0.0001,0.00015,0.000227,1.8e-05,0.000136,0.000244,0.0,0.000143,7.6e-05,1.5e-05,0.000968,0.002776,0.000154,0.002367,0.000694,0.000233,0.0,0.003158,0.000263
526.5,0.0,0.000113,0.000159,0.000221,1.9e-05,0.000137,0.000277,0.0,0.000143,7.7e-05,1.3e-05,0.000984,0.00277,0.000153,0.002325,0.000654,0.000236,0.0,0.003211,0.000274
556.5,0.0,0.000109,0.000154,0.000214,1.8e-05,0.000155,0.000227,0.0,0.000143,9.4e-05,1.3e-05,0.000992,0.002816,0.000153,0.002363,0.000706,0.000236,0.0,0.003213,0.000278
586.5,0.0,0.000128,0.000159,0.000209,1.9e-05,0.000158,0.000234,0.0,0.000141,8.7e-05,1e-05,0.000984,0.002875,0.000131,0.002396,0.000704,0.00024,0.0,0.003227,0.000289
616.5,0.0,8.7e-05,0.000154,0.000218,1.8e-05,0.00012,0.000266,0.0,0.000141,9.1e-05,1.5e-05,0.000996,0.002931,0.000159,0.00246,0.000702,0.000242,0.0,0.003291,0.000281
645.0,0.0,9e-05,0.00013,0.000195,1.7e-05,0.000142,0.000221,0.0,0.000136,7.6e-05,1.5e-05,0.001047,0.00291,0.000172,0.00242,0.000711,0.000245,0.0,0.00327,0.000294
675.0,0.0,9.6e-05,0.000134,0.000218,1.9e-05,0.000141,0.000227,0.0,0.000158,0.000102,1.5e-05,0.001017,0.002988,0.000171,0.0025,0.000733,0.000244,0.0,0.003288,0.000307
706.5,0.0,0.000102,0.000129,0.000227,1.6e-05,0.000238,0.000243,0.0,0.000158,0.000117,1.5e-05,0.001039,0.002978,0.000205,0.00249,0.000759,0.000244,0.0,0.003333,0.000307
736.5,0.0,8.2e-05,0.000119,0.000227,1.7e-05,0.000205,0.000244,0.0,0.000158,0.000127,1.5e-05,0.001046,0.002935,0.000191,0.0025,0.000782,0.000264,0.0,0.00335,0.000319
765.5,0.0,8.3e-05,9.5e-05,0.000216,1.8e-05,0.000218,0.000217,0.0,0.000158,0.000128,1.8e-05,0.001036,0.003026,0.000199,0.002552,0.000813,0.000253,0.0,0.003378,0.00034
795.5,0.0,7.8e-05,0.000114,0.000228,1.9e-05,0.000258,0.00023,0.0,0.000158,0.000122,1.8e-05,0.001082,0.003089,0.000234,0.002609,0.000862,0.000234,0.0,0.003486,0.000338
826.5,0.0,6.4e-05,9.3e-05,0.000184,1.8e-05,0.000233,0.000231,0.0,0.000158,0.000157,1.4e-05,0.001076,0.003118,0.000255,0.002628,0.000849,0.000243,0.0,0.003501,0.000351
856.5,0.0,8.5e-05,0.00012,0.000197,1.8e-05,0.000299,0.000244,0.0,0.000178,0.000192,1.9e-05,0.001096,0.003179,0.000249,0.002626,0.000862,0.000245,0.0,0.003496,0.000362
886.0,0.0,0.000105,7.6e-05,0.000225,1.9e-05,0.000297,0.000242,0.0,0.000196,0.000202,1.3e-05,0.001116,0.003175,0.000261,0.002674,0.000859,0.000242,0.0,0.00353,0.000339
916.0,0.0,9.9e-05,6.7e-05,0.00021,1.9e-05,0.000267,0.000245,0.0,0.000175,0.000208,1.9e-05,0.001124,0.003182,0.000235,0.00258,0.000761,0.000251,0.0,0.003516,0.000353
946.5,0.0,9.4e-05,7.4e-05,0.000195,1.9e-05,0.000258,0.000203,0.0,0.000175,0.000204,1.6e-05,0.001162,0.003253,0.000239,0.002656,0.000874,0.000233,0.0,0.003555,0.000357
976.5,0.0,9.5e-05,7.8e-05,0.000202,1.8e-05,0.000314,0.000207,0.0,0.000175,0.000216,1.6e-05,0.001203,0.003294,0.000242,0.002685,0.00086,0.000243,0.0,0.00354,0.000357
1006.5,0.0,9e-05,9.2e-05,0.000192,1.8e-05,0.000311,0.000247,0.0,0.000175,0.000242,1.6e-05,0.001214,0.003304,0.000251,0.002668,0.000852,0.000249,0.0,0.003584,0.000359
1035.0,0.0,0.000107,8.7e-05,0.000232,1.8e-05,0.000371,0.000215,0.0,0.000175,0.000255,1.7e-05,0.001188,0.003352,0.000256,0.002695,0.00087,0.000253,0.0,0.003602,0.000339
1065.0,0.0,0.000116,8.7e-05,0.000214,1.8e-05,0.000325,0.000174,0.0,0.000175,0.000262,1.8e-05,0.001183,0.003397,0.000249,0.002647,0.000834,0.00025,0.0,0.00353,0.000334
1096.5,0.0,0.000113,9e-05,0.000218,1.7e-05,0.000345,0.000203,0.0,0.000248,0.000274,2.2e-05,0.001233,0.003469,0.000241,0.002681,0.000779,0.000227,0.0,0.003555,0.000359
1126.5,0.0,0.00012,0.000107,0.00023,1.8e-05,0.000371,0.000222,0.0,0.000248,0.000353,2e-05,0.001248,0.003615,0.00029,0.002729,0.000843,0.000223,0.0,0.00359,0.000362
1155.0,0.0,0.000157,9.8e-05,0.000203,1.9e-05,0.000484,0.000213,0.0,0.000301,0.000454,1.9e-05,0.001248,0.003557,0.000299,0.002688,0.000795,0.000251,0.0,0.003635,0.000375
1185.0,0.0,0.000132,0.000105,0.000228,1.7e-05,0.000527,0.000207,0.0,0.000347,0.00058,1.9e-05,0.001269,0.003578,0.000317,0.002667,0.000879,0.000259,0.0,0.003644,0.000402
1216.5,0.0,0.000132,0.000103,0.000234,1.9e-05,0.000595,0.000233,0.0,0.000347,0.000741,1.9e-05,0.001254,0.003562,0.000377,0.002716,0.000999,0.000289,0.0,0.003706,0.000366
1245.5,0.0,0.000131,0.000109,0.000261,1.9e-05,0.000587,0.000212,0.0,0.000384,0.00087,1.9e-05,0.001307,0.00349,0.000334,0.00271,0.000842,0.000311,0.0,0.003685,0.000361
1275.5,0.0,0.000135,0.000136,0.000267,1.8e-05,0.000655,0.000212,0.0,0.00036,0.000893,1.9e-05,0.001332,0.003477,0.000316,0.00273,0.000857,0.000287,0.0,0.003609,0.000363
1306.5,0.0,0.000141,0.000145,0.000226,1.8e-05,0.000668,0.000229,0.0,0.00036,0.000851,1.9e-05,0.001355,0.003396,0.000329,0.002638,0.000835,0.000284,0.0,0.003637,0.000362
1336.5,0.0,0.000135,0.000136,0.000227,2e-05,0.000553,0.000248,0.0,0.00036,0.000789,1.9e-05,0.001368,0.003381,0.000307,0.002674,0.000833,0.000284,0.0,0.003611,0.000359
1366.5,0.0,0.000146,0.000136,0.000229,1.8e-05,0.000593,0.000202,0.0,0.000392,0.00077,2e-05,0.001417,0.003344,0.000276,0.002678,0.000861,0.000268,0.0,0.003564,0.000335
1396.5,0.0,0.00015,0.000142,0.00024,1.9e-05,0.000573,0.000231,0.0,0.000392,0.00074,1.7e-05,0.001435,0.003318,0.000244,0.002659,0.000803,0.000264,0.0,0.00353,0.000334
1426.0,0.0,0.000109,0.000149,0.000256,1.8e-05,0.000562,0.000187,0.0,0.000454,0.000874,2.4e-05,0.0014,0.003283,0.000249,0.002618,0.000767,0.000242,0.0,0.003527,0.000341
1456.0,0.0,0.000148,0.000146,0.000226,1.9e-05,0.000645,0.000219,0.0,0.000532,0.000945,2.4e-05,0.001394,0.00329,0.000257,0.00271,0.000806,0.000249,0.0,0.003537,0.000343
1486.5,0.0,0.00012,0.000141,0.000247,1.9e-05,0.000702,0.000212,0.0,0.000591,0.001027,2.6e-05,0.001364,0.003223,0.000268,0.002698,0.000783,0.000259,0.0,0.003569,0.000341
1516.5,0.0,0.000123,0.000172,0.000244,1.8e-05,0.000672,0.000229,0.0,0.000545,0.001188,2.6e-05,0.001373,0.003292,0.000237,0.002772,0.000775,0.000262,0.0,0.003569,0.000367
1546.5,0.0,0.000128,0.000146,0.00022,1.8e-05,0.000662,0.00021,0.0,0.000502,0.000983,2.6e-05,0.001385,0.003339,0.000248,0.002777,0.000812,0.000283,0.0,0.00357,0.000368
1576.5,0.0,0.000148,0.000136,0.000259,1.9e-05,0.000522,0.000211,0.0,0.000456,0.000675,2.7e-05,0.001372,0.003327,0.000234,0.002841,0.000854,0.000302,0.0,0.003619,0.000355
1604.5,0.0,0.000114,0.000147,0.000251,2e-05,0.000468,0.000225,0.0,0.000478,0.000543,2.4e-05,0.00135,0.003347,0.000253,0.002796,0.000811,0.00031,0.0,0.003564,0.000393
1632.5,0.0,0.000123,0.000155,0.000229,1.9e-05,0.000359,0.000193,0.0,0.000378,0.000483,2.3e-05,0.00138,0.00308,0.0003,0.002882,0.000937,0.000299,0.0,0.00358,0.000115
1663.0,0.0,0.000143,0.000134,0.000226,1.8e-05,0.0003,0.000204,0.0,0.000316,0.00032,2.3e-05,0.001398,0.00149,0.000202,0.001402,0.000416,0.000326,0.0,0.002767,1.2e-05
1692.0,0.0,0.000119,0.000117,0.000219,1.9e-05,0.000186,0.000243,0.0,0.000289,0.000107,2.1e-05,0.001393,0.000927,1.3e-05,0.000387,0.000147,0.000165,0.0,0.001017,1.2e-05
1722.0,0.0,0.000134,0.00011,0.000206,1.8e-05,0.000134,0.000227,0.0,0.000289,7.7e-05,1.7e-05,0.001382,0.000685,1.3e-05,0.000152,0.000117,6e-05,0.0,0.000233,1.2e-05
1753.5,0.0,0.000114,0.000135,0.000202,1.9e-05,0.000126,0.000262,0.0,0.000289,5.3e-05,1.4e-05,0.001443,0.000639,1.3e-05,9.3e-05,0.000105,4.3e-05,0.0,7.4e-05,1.2e-05
1784.0,0.0,0.000131,0.000119,0.000181,1.8e-05,0.000107,0.000242,0.0,0.000246,4.3e-05,1.9e-05,0.001519,0.000571,1.3e-05,5.4e-05,9.1e-05,4.2e-05,0.0,5.3e-05,1.2e-05
1814.5,0.0,0.000119,0.000103,0.000223,1.9e-05,9.1e-05,0.000223,0.0,0.000225,6.8e-05,1.7e-05,0.001577,0.000567,1.3e-05,3.3e-05,9.2e-05,3.8e-05,0.0,5.3e-05,1.2e-05
1844.5,0.0,0.000137,0.000107,0.000226,1.8e-05,0.000124,0.000229,0.0,0.000225,6.4e-05,2.2e-05,0.001545,0.000537,1.3e-05,3.3e-05,0.00012,3.4e-05,0.0,3.8e-05,1.2e-05
1874.5,0.0,0.000112,0.000108,0.000211,1.9e-05,9.2e-05,0.000257,0.0,0.000225,6.9e-05,2e-05,0.001559,0.000537,1.3e-05,5.8e-05,0.000114,3.4e-05,0.0,3.8e-05,1.2e-05
1905.0,0.0,0.000117,9e-05,0.000214,1.9e-05,9.9e-05,0.000259,0.0,0.000225,8.8e-05,1.9e-05,0.001233,0.000525,1.3e-05,4.6e-05,0.000102,3.4e-05,0.0,3.8e-05,1.2e-05
1935.5,0.0,8.8e-05,8.1e-05,0.000184,1.9e-05,9.6e-05,0.000198,0.0,0.000206,5.3e-05,1.8e-05,0.000783,0.000536,1.3e-05,2.6e-05,7e-05,3.4e-05,0.0,3.8e-05,1.2e-05
