Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,15.53,10.17,8.13,12.11,11.87,15.96,8.52,11.11,11.01,12.44
9.50,19.50,13.07,10.37,15.06,16.21,23.82,6.76,11.56,11.10,12.85
33.50,22.02,16.70,13.32,20.06,23.89,34.36,8.66,16.78,15.63,19.57
63.50,-51.97,14.45,13.39,26.04,59.93,81.54,47.41,68.57,69.47,93.35
93.50,-95.96,-28.38,1.87,47.35,71.22,102.51,58.34,75.26,81.60,111.14
123.50,-107.38,-41.86,-8.57,39.53,61.78,97.64,51.17,68.45,76.17,102.21
153.50,-116.20,-53.16,-15.24,30.47,57.69,90.77,42.33,59.75,68.37,98.21
183.50,-120.85,-60.54,-18.01,27.64,54.34,88.21,40.03,56.21,65.27,91.73
213.50,-122.33,-66.65,-21.18,24.73,48.76,77.32,36.23,54.38,63.27,92.62
243.50,-125.41,-68.23,-23.27,23.26,46.75,75.49,31.63,51.43,60.38,89.89
273.50,-125.06,-71.96,-27.77,19.41,46.35,74.19,29.83,51.99,58.98,88.04
303.50,-124.18,-70.62,-27.10,18.02,45.50,75.15,30.31,51.68,59.90,85.97
333.50,-121.77,-70.79,-25.22,17.31,44.22,77.31,29.29,50.06,56.37,85.88
360.50,-126.01,-69.18,-24.44,15.58,45.29,73.97,29.19,49.67,57.52,88.25
390.50,-124.73,-69.19,-25.13,18.34,43.31,78.78,29.38,50.59,58.50,90.97
423.50,-122.93,-69.76,-25.04,19.37,43.46,78.27,29.74,51.43,57.48,92.81
453.00,-124.36,-69.37,-23.61,18.49,44.06,78.84,29.48,50.59,57.56,91.93
483.00,-120.95,-67.57,-25.46,18.85,44.52,79.70,29.93,49.35,57.24,85.98
512.00,-122.43,-69.47,-25.30,18.31,44.52,79.71,29.83,51.17,57.45,81.24
542.00,-124.10,-67.88,-24.54,19.52,44.41,79.47,28.54,51.33,57.29,84.18
573.50,-122.17,-68.55,-26.90,19.34,45.07,80.82,28.81,50.08,58.34,85.74
601.00,-121.36,-66.68,-27.80,18.82,44.68,82.73,28.89,50.23,57.34,87.74
630.00,-122.68,-69.25,-28.12,19.38,45.67,82.28,28.56,50.28,58.35,86.09
661.50,-124.12,-69.12,-27.01,19.36,44.74,83.44,28.43,50.16,56.53,86.44
691.50,-121.62,-67.76,-26.59,20.58,43.74,81.79,28.81,49.59,55.48,84.12
722.00,-119.39,-68.19,-28.09,17.30,46.24,82.89,27.96,49.58,56.91,86.84
752.50,-122.77,-67.79,-27.90,19.92,45.65,83.15,27.65,49.23,56.94,82.32
782.50,-122.42,-68.63,-27.36,18.55,44.89,83.71,27.33,49.97,56.86,84.28
812.00,-121.45,-68.98,-30.98,18.26,44.93,83.07,27.64,49.68,56.22,86.55
842.00,-125.85,-70.50,-28.83,17.21,44.28,82.62,26.98,50.19,57.23,83.97
872.50,-122.12,-66.31,-27.20,20.63,45.45,83.58,28.47,50.71,57.77,92.31
902.00,-122.03,-68.38,-27.56,19.71,47.05,85.93,26.68,51.08,56.57,94.95
