Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,16.96,13.65,12.59,14.24,17.19,20.17,13.02,14.23,11.34,15.38
1.00,18.44,14.20,13.19,15.57,20.73,26.72,8.48,11.41,7.88,11.32
16.50,20.63,16.09,15.31,5.99,22.80,33.20,7.26,12.46,8.46,11.51
46.50,22.81,19.23,20.88,11.62,27.96,40.13,10.40,16.41,12.56,13.30
76.50,27.79,24.15,23.86,18.94,35.83,48.51,13.87,20.72,18.59,18.91
105.50,32.26,30.57,27.84,26.07,43.71,58.02,16.74,24.22,22.54,26.15
135.50,37.87,37.93,35.38,32.64,52.20,67.99,24.86,30.04,27.75,33.23
166.50,42.92,44.78,40.92,38.72,57.84,73.02,30.59,33.78,31.24,34.32
196.50,46.53,50.93,46.44,43.48,63.22,86.46,35.22,38.13,35.61,39.17
226.50,50.37,55.89,51.23,46.52,71.46,97.31,39.11,42.15,40.13,45.09
256.50,53.62,59.22,56.75,50.86,77.93,105.83,44.77,46.42,46.38,50.15
286.50,55.90,66.28,62.70,61.48,83.88,110.66,49.53,49.67,49.50,54.79
316.50,41.01,71.82,69.27,69.95,91.61,116.57,53.73,52.95,52.18,52.53
346.50,33.71,72.11,70.97,77.31,97.56,123.03,57.80,56.78,53.76,46.88
376.50,36.49,63.63,62.16,64.12,85.76,114.79,46.31,43.16,32.26,37.86
406.50,34.71,56.25,54.39,53.94,77.95,105.89,43.86,41.85,29.06,32.27
436.50,32.20,51.89,48.87,49.03,68.04,92.76,40.27,38.66,25.04,26.29
466.50,29.01,49.30,47.02,46.76,68.62,89.75,33.95,34.25,20.64,24.08
496.50,27.01,41.55,40.47,42.83,65.49,87.90,31.90,32.98,17.82,21.34
526.50,26.63,44.04,43.40,45.51,64.75,87.01,29.10,31.33,16.35,18.18
556.50,26.57,44.49,42.97,45.16,63.87,88.03,28.75,31.12,15.63,19.14
586.50,27.01,45.32,43.61,44.97,63.66,85.51,27.53,30.62,15.06,19.00
616.74,27.36,45.18,43.28,44.15,63.60,87.30,26.95,29.96,25.14,20.18
646.50,28.73,44.92,42.84,45.74,64.89,87.92,27.83,30.98,25.85,18.34
676.50,29.71,46.53,44.67,45.51,62.72,88.12,28.26,31.30,26.33,17.83
706.50,31.23,46.99,45.43,45.86,65.34,89.73,28.61,31.73,26.85,16.75
736.50,31.59,44.20,43.29,42.79,66.33,90.58,29.07,31.82,27.17,18.52
766.50,32.19,47.85,45.60,46.71,66.35,91.85,29.76,32.66,27.28,17.80
