Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-42.73,-37.28,-33.12,-27.17,-32.03,-35.47,-35.86,-38.31,-39.93,-49.57
5.50,-34.24,-33.57,-29.09,-24.22,-29.04,-32.67,-37.87,-42.68,-39.93,-50.93
25.50,-27.51,-29.13,-24.49,-18.51,-23.77,-27.38,-40.70,-39.59,-37.04,-48.86
55.00,-11.68,-14.94,-12.37,-8.23,-23.60,-19.48,-31.15,-23.25,-21.26,-30.34
84.00,2.80,-4.20,-3.43,-3.28,7.40,25.18,-13.80,-2.91,-4.84,-10.72
114.00,11.40,-3.11,-1.52,7.26,25.46,49.63,0.17,11.60,7.83,3.51
145.00,-30.37,5.08,15.11,30.76,60.09,90.17,23.58,50.52,42.92,60.66
175.50,-119.40,-36.78,3.65,52.48,104.02,160.86,44.83,74.55,49.71,112.43
205.50,-133.31,-65.36,-19.41,42.21,94.47,161.75,49.59,71.78,81.85,117.81
235.50,-149.55,-71.62,-22.51,41.09,93.41,162.39,45.94,68.35,78.36,126.99
265.00,-148.12,-73.00,-23.98,39.18,89.73,169.51,46.19,68.02,79.12,115.73
295.00,-142.81,-73.00,-23.98,41.50,89.47,165.72,45.06,67.56,77.73,117.64
325.50,-148.45,-73.71,-26.64,36.21,85.36,164.42,43.79,64.89,75.33,116.54
355.50,-143.33,-71.03,-24.36,36.29,86.28,166.28,43.79,64.89,75.33,110.36
385.50,-138.30,-67.60,-21.95,40.49,90.95,169.28,46.36,66.73,79.06,110.71
415.50,-133.81,-62.73,-19.45,45.70,106.38,183.51,48.67,70.00,83.24,112.08
445.50,-134.71,-62.97,-20.66,43.05,96.56,175.54,48.23,68.40,81.56,110.96
475.00,-140.29,-62.97,-20.66,42.83,98.29,173.83,47.84,67.32,81.47,110.56
505.00,-141.42,-69.98,-25.33,38.72,96.76,170.12,45.78,65.21,81.59,112.48
535.50,-144.62,-75.42,-28.16,29.35,84.70,165.58,45.90,67.95,81.59,112.90
565.50,-152.75,-75.52,-28.43,30.01,80.82,163.09,40.27,62.61,74.66,103.87
595.00,-150.10,-74.58,-28.81,29.09,80.82,164.16,38.76,63.09,76.81,104.27
625.00,-148.24,-73.57,-28.97,28.29,81.58,161.48,39.94,63.18,76.55,108.75
655.50,-144.73,-73.57,-28.97,29.11,80.32,161.18,39.69,62.11,75.28,113.80
685.50,-154.20,-75.98,-29.21,23.62,76.86,159.79,35.91,62.06,74.55,112.87
715.50,-146.57,-77.55,-28.37,25.69,77.35,159.60,36.18,62.03,74.55,104.57
745.50,-147.82,-76.97,-28.26,25.96,73.37,158.75,36.65,62.61,72.23,104.09
775.00,-139.80,-68.31,-24.13,30.18,70.92,165.56,40.38,66.06,75.95,104.09
805.00,-131.18,-58.81,-19.87,38.83,93.48,177.69,45.66,67.98,79.96,109.36
835.50,-133.61,-58.81,-19.58,46.24,95.59,178.45,47.44,67.91,80.05,110.08
865.50,-144.37,-64.77,-22.04,38.89,93.06,174.80,45.08,65.96,80.46,105.13
895.50,-140.71,-66.95,-22.44,35.73,92.88,172.82,45.08,67.69,80.46,106.30
925.50,-138.32,-66.32,-24.83,36.04,92.41,170.35,43.60,66.35,78.33,107.88
955.50,-142.95,-73.84,-27.63,29.60,93.95,178.13,45.73,67.06,80.99,116.86
985.50,-157.15,-83.43,-36.02,16.86,65.78,120.06,48.83,70.34,81.85,116.93
1015.50,-158.81,-83.43,-38.06,12.33,52.49,99.81,45.14,64.33,78.27,116.56
1045.50,-151.47,-82.46,-31.39,12.00,49.35,92.70,49.27,70.89,83.44,116.21
1074.00,-150.28,-82.84,-29.92,13.80,46.20,82.45,53.78,76.37,88.55,117.18
1103.00,-153.24,-83.91,-30.73,10.33,42.00,82.49,50.44,71.36,84.79,111.06
1134.50,-151.40,-85.23,-29.76,8.79,39.65,77.02,47.28,67.95,81.43,110.85
1165.50,-152.17,-89.03,-31.97,5.21,32.19,65.21,46.53,67.26,81.49,110.36
1195.50,-160.16,-89.03,-31.91,5.32,26.46,55.71,41.75,63.45,76.95,104.16
1224.50,-161.89,-95.47,-37.88,-3.55,23.72,51.36,39.80,60.24,73.93,101.19
1254.50,-160.52,-97.99,-39.71,-3.99,20.44,49.06,39.80,56.57,75.29,101.96
1285.50,-153.86,-92.61,-35.88,2.53,24.93,53.00,40.65,62.38,74.91,103.19
1315.50,-162.74,-88.13,-31.63,6.82,24.93,54.70,44.21,64.41,77.95,104.61
1345.00,-158.64,-90.67,-33.43,5.20,26.48,54.45,41.82,62.46,76.63,105.82
1375.00,-156.61,-90.67,-33.43,5.20,21.76,48.74,38.43,58.03,71.74,100.63
1405.50,-164.24,-97.93,-40.43,-2.88,20.34,46.18,37.94,57.97,71.65,100.58
1435.50,-160.50,-93.47,-38.04,1.95,22.69,49.36,37.94,57.97,71.65,102.24
1465.50,-155.27,-93.61,-37.17,2.48,22.94,47.62,40.05,60.35,75.35,104.22
1495.50,-160.44,-92.44,-37.62,2.68,22.94,47.62,40.92,60.83,74.75,103.03
1525.50,-160.50,-92.29,-35.92,3.41,23.61,48.29,42.29,61.43,74.31,108.21
1555.50,-162.73,-92.29,-35.92,3.41,23.50,47.17,40.96,60.73,75.49,106.87
1585.00,-158.30,-91.50,-34.20,4.76,25.94,50.50,43.24,62.57,77.08,106.78
1615.00,-157.23,-89.56,-32.89,6.11,26.54,51.59,44.33,61.67,78.30,106.61
1645.00,-159.43,-87.44,-31.36,6.01,28.56,51.58,45.75,66.25,78.58,108.72
