Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
269.5,6,6,6,6,6,6,6,6,6,6,6,7,7,9,11,9,8,9,9,10,10,50,82,9,10,9,9,12,58,180,205,14,13,13,14,48,209,289,304,39,109,116,102,258,376,416,442,216,175,355,580,657,688,739,821,40,61,94,202,343,465,553,589,31,36,63,128,265,360,283,423,22,24,48,115,180,277,314,335,18,23,42,68,124,191,219,223,15,26,51,57,103,132,156,163,14,28,42,56,81,99,114,119,16,28,37,46,62,74,82,84,44,51,56,60,63,61,59
298.5,6,6,6,6,6,6,6,6,6,6,6,7,7,9,8,9,8,9,9,10,10,39,71,9,9,9,9,12,42,166,192,14,13,13,13,39,194,275,291,39,110,116,93,242,360,397,420,216,179,387,547,633,655,717,794,47,67,102,215,355,484,563,595,33,40,68,137,270,362,290,428,25,27,54,114,185,283,317,338,19,26,44,74,131,192,224,228,18,28,53,61,106,135,159,166,16,32,46,58,83,103,116,121,20,34,41,52,68,79,87,89,46,53,60,63,66,65,63
328.0,6,6,6,6,6,6,6,6,6,6,6,7,7,9,8,9,8,9,9,8,12,39,71,9,9,9,9,18,71,187,212,14,13,13,15,70,224,302,327,40,113,118,104,253,368,425,445,219,182,359,531,630,676,767,926,51,66,98,204,349,479,562,587,36,43,67,148,266,359,291,423,30,47,81,132,194,284,315,332,21,29,45,70,112,150,185,183,20,31,58,65,101,114,127,132,19,36,52,63,89,106,118,120,23,39,47,56,68,81,89,91,52,58,61,65,67,67,66
359.0,6,6,6,6,6,6,6,6,6,6,6,9,37,65,97,9,8,9,10,51,99,154,191,12,11,13,34,165,255,327,351,18,18,25,75,244,364,419,481,54,157,196,217,366,503,641,738,156,138,185,228,398,642,690,800,51,60,83,131,263,387,456,482,43,51,84,139,233,309,255,348,68,107,139,160,197,241,272,272,41,56,73,96,119,133,147,145,35,44,57,58,69,72,75,76,52,57,63,66,70,75,78,79,28,39,48,56,63,70,71,79,34,36,38,41,45,49,53
389.5,6,6,6,8,16,25,18,8,8,9,42,75,178,223,250,12,13,21,76,206,281,321,348,21,41,100,220,372,459,520,553,35,61,143,286,449,583,694,814,110,374,448,392,417,515,659,719,107,91,138,167,251,460,585,546,64,73,108,163,232,314,356,389,59,69,111,135,191,247,213,267,93,102,106,109,116,129,152,130,56,65,69,72,80,86,103,98,45,49,50,49,53,53,50,52,47,47,48,49,48,48,47,47,27,30,35,40,42,51,46,58,13,13,14,13,13,15,18
419.5,8,8,10,50,100,100,67,13,15,53,181,206,274,304,321,19,27,110,234,321,369,393,414,71,149,253,356,437,493,521,538,84,145,278,411,511,600,660,678,136,425,452,304,307,381,517,586,103,91,116,124,170,355,497,458,81,79,93,124,186,251,284,324,68,72,85,92,117,148,167,213,75,76,76,75,73,73,87,69,49,52,51,51,51,52,61,54,41,42,44,43,43,43,42,43,39,39,40,40,39,40,39,40,17,17,18,22,21,31,25,37,9,9,9,7,13,15,8
449.0,13,14,53,147,179,165,122,28,51,145,248,256,296,316,328,57,107,195,278,334,369,378,396,142,195,270,349,404,449,472,476,90,161,261,390,461,523,562,595,136,419,453,264,237,277,387,487,91,79,90,88,118,281,423,360,70,68,73,79,111,181,223,270,58,61,61,66,74,82,107,113,56,57,57,56,54,53,63,51,42,43,43,43,42,43,47,43,38,38,39,40,38,38,36,37,32,32,32,31,29,27,27,27,13,12,12,13,13,21,15,21,9,9,9,7,13,15,8
479.0,33,55,116,186,208,200,149,71,119,190,256,262,293,308,317,107,140,205,280,321,348,356,365,134,182,247,318,366,400,427,434,82,159,249,359,409,463,495,521,136,428,443,238,184,200,288,406,73,63,69,65,84,229,377,249,56,55,55,56,69,110,158,212,47,50,48,53,53,55,82,52,44,46,46,45,44,43,49,42,38,38,37,38,37,37,40,38,32,33,32,33,30,29,28,28,22,22,22,21,19,17,17,17,11,10,10,10,11,15,11,15,7,9,8,7,13,15,8
509.5,76,111,151,199,215,207,163,96,142,189,248,251,281,293,299,112,136,194,262,304,322,329,338,124,173,228,286,334,366,385,391,81,153,225,323,370,423,465,489,138,427,458,223,151,153,209,325,61,51,56,52,65,189,337,151,46,46,45,45,49,60,77,101,40,43,42,45,44,45,75,40,37,40,39,38,38,37,41,37,32,33,32,32,31,31,33,32,24,25,24,26,22,21,20,20,16,16,16,15,15,14,13,13,11,10,10,10,9,12,9,13,7,9,8,7,13,15,8
537.5,100,129,159,197,211,205,169,103,141,182,237,242,272,281,290,107,131,180,249,294,314,320,327,119,157,214,274,318,351,368,378,81,149,221,311,358,410,437,454,137,423,462,219,129,122,162,264,53,45,48,46,55,164,313,109,41,41,40,40,41,45,43,46,37,38,37,40,38,40,72,35,34,36,35,34,33,33,35,32,27,28,27,26,25,25,26,25,19,19,19,21,17,16,16,16,16,16,13,13,13,12,12,12,10,9,9,9,9,11,9,10,7,7,8,7,13,15,8
567.5,105,129,156,191,205,200,170,102,133,167,227,232,265,275,284,101,123,165,235,283,308,317,325,107,146,200,262,309,343,366,378,74,135,204,294,352,416,452,484,131,416,459,225,117,102,127,218,47,40,43,40,47,141,290,87,36,37,35,35,35,37,36,36,32,33,31,34,32,34,68,30,29,30,29,28,27,27,29,26,22,22,21,21,20,20,22,21,16,16,16,18,15,14,14,14,12,12,12,12,11,12,12,11,10,9,9,9,9,11,9,9,7,7,8,7,13,15,7
599.5,103,127,151,185,201,195,171,100,132,162,223,230,265,272,283,100,121,159,231,277,300,309,316,104,143,193,249,292,327,357,373,74,134,196,294,354,421,449,474,138,431,436,214,102,87,102,182,41,35,37,33,41,122,269,62,31,31,30,29,28,30,29,30,27,27,26,28,27,28,64,24,24,25,24,23,22,23,23,22,18,18,18,18,17,17,18,18,14,14,14,16,13,13,13,13,12,12,10,10,10,10,10,11,10,9,9,9,9,10,9,9,7,7,8,7,13,15,7
629.5,103,129,152,185,200,198,173,103,137,166,224,229,259,268,275,108,126,167,234,272,296,305,311,112,150,196,247,290,320,345,359,77,141,204,302,347,399,422,444,156,469,466,227,100,79,91,154,38,31,34,30,37,109,252,54,27,27,26,25,24,25,26,26,23,24,23,25,24,25,62,21,21,22,21,20,20,20,20,20,16,17,16,16,16,17,18,16,14,14,14,16,13,13,11,13,12,10,10,10,10,10,10,11,10,9,9,9,9,10,8,9,7,7,8,7,13,15,7
658.0,105,132,152,183,199,196,174,109,138,166,221,228,259,268,276,106,125,164,234,275,295,302,309,109,148,199,249,286,313,339,354,79,144,207,301,347,405,440,456,180,480,488,246,112,83,93,137,38,31,34,30,35,102,237,49,24,24,23,23,22,23,23,24,21,22,21,23,21,22,61,19,20,20,19,20,19,20,19,19,16,16,16,15,16,15,16,16,12,13,13,14,13,11,11,13,10,10,10,10,10,10,10,11,10,9,9,9,9,10,8,9,7,7,8,7,13,15,7
688.0,108,132,153,183,198,194,174,110,139,165,224,230,262,273,281,103,123,162,235,282,303,313,320,105,144,196,251,302,332,357,375,79,137,207,313,362,418,445,448,209,500,523,263,119,93,105,139,37,31,34,29,35,98,223,50,22,23,22,21,20,21,22,21,19,20,19,22,20,20,59,18,18,18,18,18,17,17,17,17,15,16,15,15,14,15,15,15,12,13,13,14,12,11,11,11,10,10,10,10,10,10,10,11,10,9,9,9,9,10,8,9,7,7,8,7,13,15,7
719.5,107,132,152,185,200,198,177,113,143,171,224,232,262,268,276,110,131,173,237,277,296,305,309,117,152,197,258,301,330,356,369,83,139,206,307,354,410,439,457,235,513,533,276,126,102,114,140,39,32,36,30,36,99,211,51,21,21,20,20,20,20,20,21,19,20,18,20,18,20,58,18,17,18,18,17,17,16,17,17,15,14,15,15,14,14,15,15,12,13,13,13,12,11,11,11,10,10,10,10,10,10,10,11,10,9,9,9,9,8,8,9,7,7,8,7,13,15,7
749.5,111,137,156,186,200,197,178,111,141,169,228,234,266,276,285,105,127,166,239,283,307,317,322,108,141,197,264,309,344,368,385,84,139,199,309,360,420,458,489,249,513,511,283,132,105,129,146,39,34,38,32,38,101,201,52,21,21,20,20,19,20,20,19,18,19,18,19,18,19,56,16,17,17,16,17,16,16,16,16,15,14,15,14,14,14,15,15,12,13,13,13,12,11,11,11,10,10,10,10,10,10,10,11,10,9,9,9,9,8,8,9,7,7,8,7,13,15,7
780.0,111,135,154,186,202,200,181,111,140,169,228,235,270,279,288,104,126,169,239,287,310,320,325,108,149,201,262,308,339,363,374,86,144,209,312,358,418,449,477,262,517,506,281,137,111,139,159,40,35,40,32,39,101,192,54,19,20,19,18,19,18,20,19,18,19,18,19,18,19,55,16,17,17,16,17,16,16,16,16,13,14,15,14,14,14,15,15,12,13,13,13,12,11,11,11,10,10,10,10,10,10,10,11,10,9,9,9,9,8,8,9,7,7,8,7,13,15,7
810.0,112,137,155,189,204,202,181,113,142,171,232,239,272,281,287,107,129,171,242,289,312,319,324,108,146,206,262,315,347,368,381,88,140,208,302,352,410,450,490,269,515,513,286,138,115,150,171,40,35,41,33,39,103,183,56,19,20,19,18,19,18,19,19,18,17,16,19,17,19,53,16,17,17,16,15,16,16,16,16,13,14,13,14,14,14,13,15,12,13,13,13,12,11,11,11,10,10,10,10,10,10,10,11,10,9,9,9,8,8,8,9,6,7,8,7,13,15,7
839.5,114,138,158,190,205,203,184,113,143,173,232,239,269,278,286,106,128,171,239,286,309,318,324,109,155,205,259,307,343,364,376,85,139,207,305,355,412,440,461,279,544,535,297,143,117,148,175,41,37,41,33,39,103,176,55,19,20,19,18,17,18,19,18,17,17,16,17,17,17,52,15,15,15,15,15,14,15,16,16,13,14,13,14,13,14,13,13,12,13,13,13,12,11,11,11,10,10,9,9,10,10,10,11,10,9,9,7,8,8,8,8,6,7,8,7,13,15,7
868.5,113,140,160,192,206,203,184,114,143,172,230,235,268,278,287,110,132,175,241,285,305,314,319,115,152,205,258,303,333,356,367,90,148,216,311,354,410,437,454,286,546,512,292,142,120,148,175,41,36,41,33,39,103,171,48,19,20,19,18,17,18,17,18,17,17,16,17,17,17,51,15,15,15,15,15,14,15,15,16,13,14,13,14,13,14,13,13,12,11,11,13,12,11,11,11,10,9,9,9,10,10,10,9,10,9,9,7,8,8,8,8,6,7,8,7,13,15,7
898.5,115,140,161,189,205,203,185,118,149,178,232,237,264,273,280,115,139,183,245,281,300,306,311,125,160,213,257,298,322,344,357,96,152,221,299,337,392,419,436,290,556,517,290,142,119,145,168,41,36,41,33,39,103,164,43,19,18,18,17,17,18,17,18,17,16,16,17,17,17,49,15,15,15,15,15,14,15,15,14,13,14,13,14,13,14,13,13,12,11,11,13,12,10,10,11,9,9,9,9,10,10,10,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
929.5,118,145,162,192,205,202,184,124,153,182,231,238,263,271,277,116,141,185,242,278,298,306,313,118,156,206,261,309,335,362,375,92,146,214,309,361,415,456,484,290,546,533,299,146,120,145,174,39,36,42,33,39,102,159,44,18,18,18,17,17,17,17,16,17,16,16,16,15,16,48,15,15,15,15,15,14,15,15,14,13,13,13,14,13,14,13,13,11,11,11,11,12,10,10,11,9,9,9,9,10,8,10,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
959.5,118,144,162,192,206,199,183,117,146,174,232,240,274,283,291,107,132,174,244,288,310,321,326,111,151,206,260,311,345,370,381,90,144,210,313,356,411,445,483,288,546,530,295,144,120,152,187,40,35,43,32,38,102,153,49,18,18,18,17,17,17,17,16,17,16,15,16,15,16,46,15,15,15,15,14,14,15,15,14,13,13,13,14,13,12,13,13,11,11,11,11,12,10,10,11,9,9,9,9,10,8,10,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
989.5,116,142,161,192,208,206,186,120,146,175,234,241,272,281,288,109,131,172,244,291,312,320,325,112,149,204,256,302,335,366,383,89,141,212,313,365,428,453,469,289,533,532,305,148,123,152,193,40,35,41,32,38,100,147,51,18,18,18,17,16,17,17,16,15,16,15,16,15,16,45,15,15,15,15,14,14,15,15,14,12,13,13,12,13,12,13,13,11,11,11,11,12,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1019.5,118,142,162,191,207,204,186,118,145,173,231,239,274,283,292,108,130,166,242,291,313,322,331,110,151,210,268,327,357,383,393,92,140,209,315,368,429,462,476,287,528,519,298,144,126,166,205,39,35,41,32,38,97,145,70,18,18,18,17,16,17,16,16,15,16,15,16,15,16,43,15,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1049.5,116,142,161,191,206,200,184,114,146,179,240,247,278,290,299,111,141,193,262,303,325,332,340,125,169,236,303,348,376,396,404,108,159,242,341,402,457,485,511,292,544,521,288,145,136,193,236,39,35,41,32,40,97,151,157,18,18,18,17,16,17,22,25,15,16,15,16,15,16,43,15,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1079.5,118,146,167,198,211,202,187,117,154,191,251,257,289,298,304,120,151,204,276,316,338,346,352,131,179,254,322,370,400,419,427,100,156,236,363,413,477,506,523,292,537,529,282,150,144,222,273,38,34,41,32,40,97,152,217,16,17,16,15,16,24,52,102,15,15,15,16,15,16,42,15,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1109.5,121,153,173,203,217,208,189,116,153,195,257,265,296,307,317,109,145,202,287,329,356,362,369,122,174,252,337,392,418,439,447,103,152,239,359,419,487,523,548,290,534,537,303,154,154,251,297,40,34,41,32,42,97,155,246,16,17,16,15,19,44,82,153,15,15,15,14,14,16,41,15,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1139.5,118,152,173,204,217,211,192,115,151,200,264,272,304,314,320,113,150,214,292,335,361,368,377,125,174,260,348,398,429,450,457,104,156,240,357,419,484,526,561,290,531,525,302,156,161,276,318,38,32,40,30,44,94,160,261,16,17,16,15,21,59,94,162,15,15,15,14,14,16,41,15,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1169.5,120,155,175,208,222,213,194,117,151,201,266,275,306,317,322,110,152,219,297,339,364,372,382,126,177,267,352,401,432,454,462,106,155,245,371,423,483,522,550,291,543,532,311,161,165,285,314,38,32,40,30,45,91,162,260,16,17,16,15,23,65,102,163,15,15,15,14,14,16,39,15,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1199.5,123,156,179,211,223,215,196,116,155,211,271,279,311,319,324,120,157,223,301,341,364,369,377,134,184,271,346,393,420,435,446,108,170,256,378,420,467,495,510,295,544,527,301,157,159,260,291,37,32,38,29,42,87,158,231,16,17,16,15,21,62,98,154,15,15,15,14,14,15,38,15,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1229.5,126,162,185,218,233,223,201,125,165,210,264,271,305,313,319,121,152,202,284,322,340,347,353,128,171,237,305,348,378,391,398,102,160,232,333,377,439,471,482,297,547,512,295,153,146,208,251,37,31,37,29,38,84,150,135,16,17,16,15,18,37,56,95,15,15,15,14,14,15,38,14,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1259.5,131,162,181,212,227,224,201,131,165,195,250,256,284,289,295,121,147,193,263,297,316,323,325,129,165,220,276,317,344,361,372,104,151,225,319,358,409,431,443,298,542,511,295,147,133,179,230,38,33,39,29,38,86,144,80,16,17,16,15,18,19,19,24,15,15,15,14,14,15,36,14,14,14,14,14,13,13,15,14,12,13,13,12,13,12,13,13,11,11,11,11,10,10,10,11,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1289.5,129,158,176,202,215,214,197,127,156,186,240,248,277,283,290,115,145,186,252,291,312,321,326,115,151,210,271,315,344,367,379,95,140,217,313,349,408,435,475,295,526,514,288,143,126,165,217,37,33,39,31,38,87,141,51,16,17,16,15,18,19,19,15,15,15,15,14,14,15,36,14,14,14,14,14,13,13,13,14,12,13,13,12,13,12,12,13,11,11,11,11,10,10,10,10,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1319.5,125,153,172,199,214,210,194,124,151,181,241,248,280,289,298,110,136,178,249,293,317,326,332,116,154,207,271,316,347,376,386,95,144,222,313,357,423,454,475,294,539,517,291,146,130,164,221,39,33,40,31,38,89,138,46,16,17,16,15,15,16,19,15,15,15,15,14,14,15,35,14,14,14,14,14,13,13,13,14,12,13,12,12,11,12,12,13,11,11,11,11,10,10,10,10,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1349.5,123,150,169,199,214,210,195,125,155,186,241,247,276,284,289,120,143,186,255,292,311,320,325,124,162,215,271,312,340,360,374,99,151,228,322,357,419,440,460,298,540,508,296,146,131,163,217,39,33,41,31,38,89,135,45,16,17,16,15,15,16,19,15,15,15,13,14,14,15,35,14,14,14,14,14,13,13,13,14,12,13,12,12,11,12,12,13,11,11,11,11,10,10,10,10,9,9,9,9,10,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1378.5,126,153,171,200,215,211,195,129,159,187,240,246,275,283,292,120,143,186,254,292,313,320,328,121,159,212,264,309,338,363,371,100,148,214,309,356,417,436,449,297,541,540,300,147,130,162,215,39,33,39,31,38,89,132,44,16,17,16,15,15,16,19,15,15,15,13,14,14,15,34,14,14,14,14,12,13,13,13,13,12,13,12,12,11,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1408.5,128,153,172,199,213,211,195,129,157,186,241,247,276,284,289,118,145,188,250,290,309,319,324,121,160,213,269,321,347,364,375,98,144,214,314,352,413,439,468,296,544,548,287,142,126,165,206,38,33,41,31,38,89,129,37,16,15,16,15,15,16,15,15,14,15,13,14,14,15,34,14,14,14,14,12,13,13,13,13,12,13,12,12,11,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1439.5,127,154,172,199,213,210,195,127,156,185,241,247,278,284,293,117,141,182,250,294,314,324,327,119,156,216,271,316,350,371,384,97,145,211,306,353,421,454,484,299,552,545,294,144,126,164,208,38,33,40,31,38,89,126,34,16,15,16,15,15,16,15,14,14,15,13,14,14,15,32,14,14,13,14,12,13,13,13,13,12,13,12,12,11,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
