Time,South Central Fans,North Central Fans
s,C,C
0.00,20.78,22.39
6.50,20.78,22.39
27.50,20.78,22.39
57.50,20.78,22.39
87.50,20.78,22.28
112.50,20.78,22.28
142.50,20.67,21.33
177.50,32.76,21.17
207.50,50.42,21.17
237.50,46.19,21.17
267.50,41.94,21.17
297.50,41.09,21.50
327.50,41.09,21.67
357.50,45.90,21.83
385.50,57.27,21.83
415.50,62.08,22.04
447.50,60.33,22.15
477.50,59.89,22.50
507.50,60.43,22.63
537.50,60.90,22.63
567.50,60.24,22.63
597.50,59.74,22.63
627.50,59.81,22.63
657.50,60.07,22.63
685.50,60.72,22.63
714.50,60.72,22.63
745.00,61.32,22.63
774.50,61.69,22.63
805.00,61.84,22.63
836.50,61.25,22.63
867.50,61.09,22.63
897.50,61.22,22.63
927.50,61.14,22.63
956.50,61.34,22.63
985.00,61.15,22.63
1015.00,61.30,22.63
1045.50,61.34,22.63
1075.50,61.03,22.63
1106.00,61.19,22.63
1136.50,61.51,22.63
1167.00,61.63,22.74
1197.50,61.70,22.74
1227.50,61.99,22.74
1257.50,62.62,22.95
1287.00,62.95,22.95
1317.00,62.96,22.95
1347.50,63.13,22.95
1377.50,63.44,22.95
1407.50,63.49,22.95
1437.50,63.68,22.95
1467.50,63.41,22.95
1497.50,63.78,22.95
1527.50,64.18,22.95
1556.00,64.44,22.95
1586.00,64.89,22.95
1617.50,65.94,22.95
1647.50,67.65,22.95
1677.50,63.78,23.06
1707.50,57.26,23.06
1737.50,49.66,23.06
1766.50,44.26,23.06
1796.50,40.96,23.06
1827.50,40.08,23.06
1857.50,38.17,23.06
1887.50,37.29,23.06
1917.50,36.56,23.06
1947.50,35.78,23.06
1977.50,35.66,23.06
2007.50,34.77,23.06
2037.50,34.45,22.95
2067.50,34.22,22.95
2097.50,33.89,22.84
2127.50,33.77,22.84
