Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,14.56,14.71,14.83,14.61,15.32,14.53,13.82,15.95,15.80,16.10,15.95,15.57,15.37,15.00,15.14,15.52,15.93,15.70,15.70,15.52,14.28,24.21,24.54,21.03,18.05,15.60,15.37,15.19,53.93,48.88,40.32,21.13,19.03,17.22,15.53,58.38,39.23,28.78,25.41,25.53,44.33,15.08,18.67,18.18,18.09,17.60,15.67,15.34,15.84,15.22,15.95,16.28,16.38,16.03,15.49,15.80,16.18,16.13,15.85,15.75,15.67,15.85,16.03,15.72,15.42,15.24,15.27,15.34,15.37,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,17.40,18.08,17.91,17.50,16.81,15.61,18.81,18.46,18.54,18.35,17.93,17.40,15.61,19.36,19.69,19.74,19.58,19.36,19.02,18.27,20.80,20.87,20.57,20.32,20.62,19.79,18.58
9.50,14.40,14.71,14.83,14.61,15.32,14.53,13.82,15.95,15.80,16.10,15.95,15.57,15.37,15.00,20.72,20.31,20.03,17.96,15.70,15.52,14.28,53.49,52.87,33.83,22.03,18.88,17.81,16.64,161.15,148.40,117.79,38.59,30.12,23.81,17.78,252.69,168.93,137.34,61.08,54.37,80.95,22.42,50.47,45.58,69.35,25.00,20.49,20.01,20.01,67.09,55.56,34.83,19.00,17.50,15.49,17.25,16.18,16.13,15.85,15.75,15.67,15.85,16.03,15.72,15.42,15.24,15.27,15.34,15.37,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,17.40,18.08,17.91,17.50,16.81,15.61,18.81,18.46,18.54,18.35,17.93,17.40,15.61,19.36,19.69,19.74,19.58,19.36,19.02,18.27,20.80,20.87,20.57,20.32,20.62,19.79,18.58
33.00,14.40,14.71,14.83,14.61,15.32,14.53,13.82,15.95,15.80,16.10,15.95,15.57,15.37,15.00,37.93,36.07,28.11,17.96,17.22,15.52,14.28,117.62,120.04,55.31,33.86,25.99,22.10,19.05,280.15,273.68,203.17,72.59,51.20,37.58,22.58,550.34,428.51,333.34,128.77,106.03,155.67,34.13,106.99,98.13,203.53,42.21,29.87,26.38,26.74,151.77,132.85,102.23,50.91,25.94,19.87,17.25,39.04,40.09,29.26,19.61,15.67,15.85,16.03,15.72,15.42,15.24,15.27,15.34,15.37,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,17.40,18.08,17.91,17.50,16.81,15.61,18.81,18.46,18.54,18.35,17.93,17.40,15.61,19.36,19.69,19.74,19.58,19.36,19.02,18.27,20.80,20.87,20.57,20.32,20.62,19.79,18.58
63.00,14.40,14.71,14.83,14.61,15.32,14.53,13.82,21.68,21.13,19.05,15.95,15.57,15.37,15.00,60.05,56.75,35.65,21.93,19.56,16.97,15.76,160.07,165.73,74.78,54.74,38.94,29.69,22.15,324.94,321.39,255.32,103.05,75.70,54.95,28.13,724.11,599.85,410.15,171.38,137.55,205.34,40.79,144.49,135.09,285.94,60.82,40.70,31.73,31.93,212.26,202.89,172.04,94.14,44.41,29.95,19.46,76.89,84.51,66.55,29.09,18.76,17.37,17.44,15.72,15.42,15.24,15.27,15.34,15.37,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,17.40,18.08,17.91,17.50,16.81,15.61,18.81,18.46,18.54,18.35,17.93,17.40,15.61,19.36,19.69,19.74,19.58,19.36,19.02,18.27,20.80,20.87,20.57,20.32,20.62,19.79,18.58
93.50,14.40,14.71,14.83,14.61,15.32,14.53,13.82,29.39,28.26,22.35,17.40,15.57,15.37,15.00,76.01,73.91,50.17,29.44,23.71,19.18,15.76,187.92,193.73,90.16,77.62,55.21,36.90,22.15,353.05,348.81,280.21,136.97,103.31,68.99,33.09,824.23,680.67,467.68,199.37,151.34,229.36,39.94,175.14,167.06,332.42,78.45,52.28,37.94,36.40,246.62,239.76,210.85,128.55,61.24,40.43,23.16,105.70,117.49,100.74,44.14,22.69,19.49,18.90,32.08,30.53,24.61,17.58,15.34,15.37,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,17.40,18.08,17.91,17.50,16.81,15.61,18.81,18.46,18.54,18.35,17.93,17.40,15.61,19.36,19.69,19.74,19.58,19.36,19.02,18.27,20.80,20.87,20.57,20.32,20.62,19.79,18.58
123.50,14.40,14.71,14.83,14.61,15.32,14.53,13.82,34.18,33.22,27.46,18.91,15.57,15.37,15.00,85.48,83.55,68.33,38.62,28.53,19.18,17.17,201.38,206.72,99.75,96.49,71.47,41.71,22.15,371.27,362.74,276.05,160.34,123.41,78.33,36.13,888.72,730.42,508.48,251.66,169.62,246.61,41.64,201.83,195.74,357.62,99.82,64.06,43.58,40.96,267.07,261.14,233.98,150.71,76.79,51.87,27.02,126.81,141.21,124.22,61.44,26.39,22.58,20.43,55.12,52.39,42.47,22.24,17.60,16.79,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,17.40,18.08,17.91,17.50,16.81,15.61,18.81,18.46,18.54,18.35,17.93,17.40,15.61,19.36,19.69,19.74,19.58,19.36,19.02,18.27,20.80,20.87,20.57,20.32,20.62,19.79,18.58
153.50,17.62,18.54,18.76,18.05,18.65,16.74,16.24,32.33,31.39,27.03,20.46,16.97,15.37,15.00,83.08,78.94,67.07,43.10,30.29,19.18,17.17,198.32,199.48,97.81,103.96,73.22,42.06,22.15,362.65,350.96,248.28,169.48,130.37,78.62,37.66,927.09,744.15,490.31,297.42,209.22,275.95,44.79,223.15,217.31,359.42,109.22,71.40,48.28,44.65,267.55,258.62,234.64,146.90,79.35,55.27,29.27,136.10,148.72,123.37,62.16,25.98,22.58,21.95,59.23,53.03,41.74,23.21,17.60,16.79,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,17.40,18.08,17.91,17.50,16.81,15.61,18.81,18.46,18.54,18.35,17.93,17.40,15.61,19.36,19.69,19.74,19.58,19.36,19.02,18.27,20.80,20.87,19.14,18.91,18.99,19.79,18.58
183.50,20.65,21.53,21.60,21.05,20.80,19.76,18.43,26.68,25.11,21.85,17.63,16.97,15.37,15.00,69.27,61.09,48.59,34.75,24.47,18.47,17.17,195.56,185.48,89.44,90.12,61.74,35.99,21.42,365.57,342.90,219.41,157.92,124.21,70.21,37.66,949.23,743.42,498.64,290.43,203.84,286.30,44.79,236.03,229.00,313.25,99.89,69.64,48.28,44.65,241.25,225.60,188.42,110.17,62.39,42.30,29.27,115.85,113.72,79.12,42.01,23.77,21.93,21.95,32.59,27.20,24.05,19.92,17.60,16.79,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,17.40,18.08,17.91,17.50,16.81,15.61,18.81,17.02,18.54,16.94,17.93,17.40,15.61,18.11,18.26,18.44,18.19,18.03,19.02,18.27,19.53,19.41,17.75,18.91,18.99,18.29,17.44
213.50,20.65,21.53,21.60,21.05,20.80,19.76,19.90,19.86,19.54,18.04,16.18,16.97,15.37,15.00,64.26,47.36,37.15,26.29,20.61,17.04,17.17,204.84,189.26,90.68,76.69,51.90,31.60,21.42,388.59,360.68,230.75,158.78,125.84,66.12,39.35,925.00,731.80,509.23,257.14,186.52,276.55,44.75,247.24,239.27,279.47,90.00,67.31,46.73,44.65,220.03,199.56,149.66,84.89,48.98,32.25,27.11,87.46,69.33,43.06,27.54,20.80,20.52,20.47,18.64,17.64,17.41,16.97,16.21,16.79,15.42,16.92,16.92,16.36,16.94,16.64,16.05,15.61,17.09,16.00,18.08,17.91,17.50,16.81,15.61,18.81,17.02,18.54,16.94,17.93,17.40,15.61,18.11,18.26,18.44,18.19,18.03,17.63,18.27,18.08,17.98,17.75,17.47,17.58,18.29,17.44
