Time,South Central Fans,North Central Fans
s,C,C
0.00,17.39,18.77
2.00,17.39,18.77
19.00,17.39,18.77
49.00,17.39,18.77
79.00,17.39,18.77
109.00,17.39,18.77
138.00,17.39,18.77
167.50,17.50,18.77
198.50,18.64,19.99
229.00,18.88,22.74
258.50,18.88,23.36
288.50,18.88,23.36
318.50,18.88,23.36
348.50,18.88,23.36
378.50,18.88,23.36
408.50,18.66,23.47
439.00,18.66,23.47
469.00,18.89,23.47
498.50,18.89,23.87
528.50,18.89,24.16
558.50,18.89,24.16
588.50,18.89,24.62
618.50,18.89,24.73
649.00,18.89,24.97
679.50,18.89,25.48
709.00,18.78,26.10
738.50,18.78,26.21
768.50,18.78,26.32
799.00,18.78,26.66
829.00,18.78,27.39
858.50,18.78,27.39
888.50,18.66,27.83
919.00,17.77,27.94
949.50,17.77,27.83
979.50,17.44,27.83
1009.00,17.44,27.83
1038.50,17.44,27.83
1068.50,17.44,27.83
1098.50,17.44,27.83
1128.50,17.44,27.83
1158.50,17.44,27.83
1189.00,17.44,27.72
1219.50,17.44,27.72
1249.00,17.44,27.72
1278.50,17.11,29.14
1308.50,16.99,30.96
1337.00,16.88,31.41
1367.00,16.88,31.48
1398.50,16.66,31.48
1428.50,16.66,31.26
1459.00,16.66,30.98
1489.00,16.66,30.70
1518.50,16.66,30.59
1548.50,16.33,30.54
1578.50,16.33,30.54
1608.50,16.22,30.54
1638.50,16.22,30.77
1668.50,16.22,31.23
1697.00,16.22,31.34
1727.00,16.22,31.34
1757.50,16.22,31.56
1785.00,16.22,31.78
1816.00,16.22,32.05
1847.50,16.22,32.20
1876.50,16.22,32.08
1907.50,16.22,32.02
1938.00,16.22,32.02
1966.50,16.22,32.03
1996.50,16.22,32.05
2028.00,16.22,32.27
2058.50,16.22,32.49
2088.50,16.22,32.60
2118.50,16.22,32.77
2148.50,16.22,32.94
2178.50,16.22,33.13
2208.50,16.22,33.05
2238.00,16.22,33.18
2268.00,16.22,34.25
2298.00,16.22,34.25
2328.00,16.22,33.36
2358.50,16.22,32.66
2388.50,16.22,31.65
2418.50,16.22,30.68
