Time,South Central Fans,North Central Fans
s,C,C
0.00,18.85,17.76
9.00,18.85,17.76
32.50,18.85,17.76
62.50,21.00,17.76
92.00,21.07,17.76
121.00,21.52,21.14
152.00,21.63,24.73
183.50,21.74,26.39
212.50,21.74,27.62
241.00,21.74,28.62
271.00,21.74,29.98
302.50,21.74,31.28
333.50,21.74,32.79
363.50,21.74,34.53
393.50,21.74,36.19
423.50,21.74,37.80
453.50,21.74,39.27
483.50,21.74,40.84
513.50,21.74,41.87
543.00,21.74,42.97
573.00,21.74,43.87
603.50,21.74,44.93
633.50,21.74,45.26
663.50,21.74,46.34
693.50,21.74,46.73
723.50,21.74,47.28
753.50,21.74,47.96
783.50,21.74,49.00
813.00,21.74,49.66
843.00,21.74,50.45
873.50,21.74,51.26
903.50,21.74,51.48
933.50,21.74,51.98
963.50,21.74,52.54
993.50,21.74,52.54
1023.50,21.74,51.63
1053.50,21.74,50.90
1083.50,21.74,48.70
1113.50,21.74,45.49
1143.50,21.74,42.05
1173.50,21.74,39.50
1203.50,21.74,37.60
1233.50,21.74,35.98
1263.50,21.74,34.84
1293.50,21.74,33.99
1323.50,21.74,32.98
1353.50,21.74,32.54
1383.50,21.74,32.00
1413.50,21.74,31.34
1443.50,21.74,30.66
1473.50,21.74,30.22
1503.50,21.74,29.45
1533.50,21.74,29.10
1563.50,21.74,28.66
1593.50,21.74,28.00
1623.50,21.74,28.00
1653.50,21.74,27.77
1683.50,21.74,27.33
1713.50,21.74,27.01
1743.50,21.74,26.79
1773.50,21.74,26.68
1803.50,21.74,26.68
1833.50,21.74,26.57
1863.50,21.74,26.23
1893.50,21.74,26.01
1923.50,21.74,25.90
1953.50,21.74,25.68
1983.50,21.74,25.57
2013.50,21.74,25.46
2043.50,21.74,25.46
