Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,22.89,23.26,22.82,22.89,22.44,22.06,21.76,22.59,22.13,22.89,21.68,22.29,22.06,21.00,23.18,23.41,23.71,23.03,23.03,22.59,22.13,24.01,24.01,23.64,23.33,22.44,22.21,21.91,41.80,36.06,26.68,25.14,26.04,23.79,27.69,26.30,25.82,29.79,22.69,22.69,21.15,20.54,24.09,22.06,22.06,22.89,22.82,21.91,21.91,22.36,21.68,21.68,21.91,22.13,21.98,21.91,21.60,21.98,22.13,21.98,21.91,21.68,21.60,21.98,21.45,21.45,21.60,21.68,21.68,20.54,22.29,21.91,21.83,22.36,22.21,22.13,22.13,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,23.56,21.76,22.29,21.98,22.66,22.29,22.21,26.34,26.19,25.90,25.60,26.19,25.75,25.14
2.00,22.89,23.26,22.82,22.89,22.44,22.06,21.76,22.59,22.13,22.89,21.68,22.29,22.06,21.00,23.18,23.41,23.71,23.03,23.03,22.59,22.13,51.90,37.88,31.49,25.51,24.01,23.71,23.41,148.97,128.38,86.19,38.63,37.78,31.22,27.69,86.42,78.41,57.43,54.31,54.31,36.58,20.54,57.43,38.03,38.03,24.69,25.37,24.54,23.79,52.47,39.46,35.32,21.91,22.13,21.98,21.91,21.60,21.98,22.13,21.98,21.91,21.68,21.60,21.98,21.45,21.45,21.60,21.68,21.68,20.54,22.29,21.91,21.83,22.36,22.21,22.13,22.13,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,23.56,21.76,22.29,21.98,22.66,22.29,22.21,26.34,26.19,25.90,25.60,26.19,25.75,25.14
18.50,22.89,23.26,22.82,22.89,22.44,22.06,21.76,22.59,22.13,22.89,21.68,22.29,22.06,21.00,38.44,38.25,29.62,23.03,23.03,22.59,22.13,183.71,140.18,66.30,33.61,29.18,28.31,28.08,413.77,398.68,332.79,107.82,73.92,48.10,27.69,429.81,431.57,245.95,177.31,177.31,94.66,18.05,201.39,128.20,128.20,38.36,30.49,29.40,29.20,177.46,145.77,100.34,28.90,26.00,24.28,24.20,82.49,91.34,69.49,51.19,24.24,21.68,21.60,21.98,21.45,21.45,21.60,21.68,21.68,20.54,22.29,21.91,21.83,22.36,22.21,22.13,22.13,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,23.56,21.76,22.29,21.98,22.66,22.29,22.21,26.34,26.19,25.90,25.60,26.19,25.75,25.14
48.50,22.89,23.26,22.82,22.89,22.44,22.06,21.76,22.59,22.13,22.89,21.68,22.29,22.06,21.00,65.35,58.63,29.62,24.54,23.03,22.59,22.13,277.75,248.08,131.74,52.02,34.80,32.56,34.07,617.07,589.42,475.22,215.51,118.75,68.89,27.69,823.72,850.29,462.92,314.79,314.79,159.63,14.35,373.22,270.70,270.70,79.22,46.20,40.56,40.61,288.59,261.54,200.08,62.72,35.14,28.72,27.99,146.78,161.82,131.95,101.78,27.09,23.11,23.03,77.09,73.47,61.99,49.71,25.84,25.84,20.54,22.29,21.91,21.83,22.36,22.21,22.13,22.13,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,23.56,21.76,22.29,21.98,22.66,22.29,22.21,26.34,26.19,25.90,25.60,26.19,25.75,25.14
78.50,22.89,23.26,22.82,22.89,22.44,22.06,21.76,26.19,24.01,24.69,21.68,22.29,22.06,21.00,80.70,74.13,38.34,24.54,23.03,22.59,22.13,304.66,289.47,174.95,73.15,34.80,32.56,33.41,679.25,641.38,503.73,251.90,138.84,61.65,27.69,932.74,948.87,683.79,470.83,470.83,262.95,21.02,463.38,362.10,362.10,132.04,68.03,55.28,52.48,330.83,301.47,243.00,122.20,47.85,35.25,30.99,186.13,201.85,176.49,144.09,34.26,25.33,25.22,120.86,117.98,103.73,81.50,31.54,31.54,20.54,22.29,21.91,21.83,22.36,22.21,22.13,22.13,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,23.56,21.76,22.29,21.98,22.66,22.29,22.21,26.34,26.19,25.90,25.60,26.19,25.75,25.14
108.50,22.89,23.26,22.82,22.89,22.44,22.06,21.76,26.19,24.01,24.69,21.68,22.29,22.06,21.00,90.61,88.00,48.95,24.54,23.03,22.59,22.13,331.81,322.83,218.53,89.17,34.80,31.14,31.29,705.49,678.53,562.37,289.43,107.66,46.09,27.69,967.40,994.94,844.59,582.46,582.46,342.50,26.61,514.62,450.34,450.34,210.29,97.35,74.17,62.55,367.16,337.11,269.88,143.83,60.57,43.42,34.12,210.82,225.70,203.32,172.77,43.43,29.19,27.47,139.80,142.11,128.02,108.96,34.58,34.58,21.98,55.04,52.39,45.62,38.44,33.97,22.13,22.13,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,23.56,21.76,22.29,21.98,22.66,22.29,22.21,26.34,26.19,25.90,25.60,26.19,25.75,25.14
138.50,22.89,23.26,24.24,24.47,23.94,23.86,23.18,26.19,24.01,24.69,21.68,22.29,22.06,21.00,100.34,101.46,57.52,26.26,23.03,22.59,22.13,368.99,361.61,273.64,107.86,37.79,31.14,31.29,778.12,757.89,644.69,372.95,139.31,48.04,27.69,1087.01,1128.90,956.49,669.68,669.68,392.37,25.67,581.68,502.76,502.76,286.97,128.56,84.46,66.70,404.73,367.69,298.68,161.75,72.00,51.17,37.83,231.62,247.81,223.97,154.21,49.24,32.94,28.90,155.20,157.33,139.34,109.38,34.97,34.97,21.98,77.77,71.26,60.70,53.18,42.24,22.13,23.49,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,23.56,21.76,22.29,21.98,22.66,22.29,22.21,26.34,26.19,25.90,24.16,24.77,24.31,23.71
168.50,24.31,24.77,24.24,24.47,23.94,23.86,23.18,37.13,29.36,26.19,23.18,22.29,22.06,21.00,161.27,161.88,114.49,31.19,26.42,24.84,23.94,490.60,473.68,429.85,227.91,90.19,54.56,49.60,1085.29,1057.20,987.67,779.98,416.16,209.25,27.69,969.01,938.14,728.69,542.48,542.48,358.58,24.24,538.75,427.57,427.57,232.65,118.16,61.57,52.17,306.69,263.20,197.88,108.93,77.07,50.39,36.96,176.57,170.11,120.79,70.76,42.78,31.36,28.90,101.09,91.34,73.07,52.67,34.58,34.58,24.35,45.28,42.41,37.35,36.82,30.78,24.65,25.63,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,22.13,21.76,22.29,21.98,22.66,22.29,22.21,24.92,24.77,24.47,24.16,24.77,24.31,23.71
198.50,24.31,24.77,24.24,24.47,23.94,23.86,23.18,105.87,86.03,67.74,25.48,24.01,23.41,22.59,293.76,320.39,291.76,163.13,47.13,31.30,26.94,676.63,664.53,638.85,526.13,403.72,214.91,117.03,1279.79,1301.69,1332.84,1268.61,932.35,522.95,30.31,746.00,703.99,445.34,361.37,361.37,282.14,25.75,442.05,291.97,291.97,164.28,93.60,44.90,41.64,190.02,135.74,100.60,80.00,60.15,41.12,34.69,82.85,75.06,59.69,45.54,36.62,31.40,28.90,51.40,44.79,39.75,34.27,29.98,29.98,26.04,25.83,26.61,25.34,26.59,25.37,24.09,24.92,21.23,21.68,22.51,22.44,22.29,22.13,21.00,21.23,21.23,20.54,19.41,19.86,19.26,17.63,22.13,20.32,22.29,21.98,22.66,22.29,22.21,24.92,24.77,24.47,24.16,24.77,24.31,23.71
