Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.17,1.16
5.00,-0.61,1.03
24.50,-0.67,0.15
54.50,-0.22,0.59
84.50,-0.24,1.24
114.50,-0.15,1.24
144.50,30.82,26.95
174.50,64.02,108.66
204.50,66.00,150.02
234.50,64.89,154.85
264.50,65.67,156.01
294.50,64.57,156.82
324.50,65.15,156.91
354.50,64.04,156.91
384.50,63.71,153.87
414.50,64.16,156.13
444.50,64.09,156.71
474.50,63.40,156.93
504.50,64.05,156.31
534.50,63.74,156.90
564.50,62.90,157.31
594.50,63.63,157.48
624.50,63.36,152.53
654.50,63.32,155.50
684.50,66.11,156.42
714.50,64.54,156.75
743.50,64.67,157.00
773.50,63.80,156.72
805.00,64.52,156.48
835.00,64.18,156.09
865.00,64.20,152.05
895.00,63.87,157.35
925.00,64.12,180.67
955.00,64.00,188.29
985.00,62.37,183.67
1015.00,62.69,183.32
1045.00,63.58,184.67
1075.00,63.60,185.64
1104.50,63.92,181.59
1134.50,64.06,185.53
1164.50,64.62,186.66
1194.50,66.92,186.41
1224.50,65.20,186.98
1254.50,64.12,187.47
1284.50,64.96,189.72
1313.50,64.87,189.72
1343.00,66.26,187.43
1374.00,63.88,191.74
1404.50,65.21,192.48
1434.50,63.97,192.65
1464.50,65.25,192.28
1494.50,63.83,192.99
1524.50,64.23,192.86
1554.50,65.11,192.86
1584.50,65.32,189.06
1614.50,66.01,191.70
1644.50,65.43,192.40
1674.00,65.06,192.14
1704.00,65.04,192.20
1733.50,64.18,191.60
1763.00,63.57,190.76
1793.50,64.01,190.20
1823.00,64.50,186.24
1853.50,64.96,190.37
1884.50,64.92,190.75
1914.50,66.12,190.68
1944.50,65.23,190.77
1974.50,64.50,191.13
2004.50,64.53,190.94
2034.50,65.57,191.47
2064.50,64.69,186.70
2094.50,64.70,189.21
2124.50,65.89,189.19
2154.50,65.53,190.14
2184.50,65.48,190.58
2214.50,66.03,190.86
2244.50,64.34,190.49
2274.50,63.29,189.92
2304.50,63.72,187.18
2334.50,64.30,190.45
2364.50,64.17,190.21
2394.00,62.84,190.49
2424.00,63.09,190.29
2454.50,64.07,190.72
