Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,332.62,696.76
14.00,7915.24,8819.29
42.50,16302.14,17715.77
72.50,14457.70,18251.38
102.50,25529.33,33728.60
132.50,16092.77,19664.23
162.50,14782.68,17283.08
192.50,12613.76,14446.41
222.50,9856.38,11021.62
252.50,9275.56,11013.37
282.50,6626.20,8397.63
312.50,8945.02,11700.96
342.50,10040.87,14694.87
372.50,10571.30,16230.84
402.50,10017.21,16355.80
432.50,11606.58,17322.04
461.50,11233.09,19158.01
491.50,10822.41,17996.22
522.50,10370.31,16883.67
552.50,8824.77,14684.34
582.50,9302.46,15291.66
612.50,10293.98,16062.47
641.50,8475.15,12959.65
671.50,8475.15,13905.51
702.50,9229.14,14737.50
732.50,10226.07,15371.06
762.50,12475.00,20048.19
792.50,9457.47,14751.41
822.50,7793.50,12078.35
852.50,9184.47,14471.42
879.50,11312.35,17629.32
908.00,12161.78,19169.25
939.50,12794.85,20312.71
970.00,16848.74,26954.63
999.50,15530.27,24378.68
1029.50,14717.40,23219.86
1060.50,14551.89,23546.42
1091.00,14801.98,23133.15
1120.00,13709.70,22032.18
1149.50,11988.76,20297.62
1181.50,10636.74,18958.89
1212.50,10644.92,18848.43
1242.50,10893.15,19106.38
1272.00,12248.95,20364.85
1301.50,12576.28,20653.91
1331.50,14032.96,22738.21
1362.00,16187.07,26737.88
1392.50,12359.45,19756.36
1422.50,2533.84,4200.12
1452.50,2533.84,789.53
1482.50,292.12,789.53
1511.00,292.12,789.53
1541.00,292.12,789.53
1572.50,292.12,789.53
1602.50,292.12,789.53
1632.50,292.12,789.53
1662.50,292.12,789.53
1692.00,292.12,789.53
1722.00,292.12,789.53
1752.50,292.12,789.53
1782.50,292.12,789.53
