Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-1581.25,-2017.17
3.50,-0.85,307.01
21.50,7018.25,9690.26
52.00,10064.91,16225.84
82.00,14566.24,26967.62
111.50,16348.55,24363.99
141.50,14602.25,17412.13
171.50,11277.87,13164.64
201.50,10480.81,11943.43
231.50,9666.02,11066.13
261.50,12564.99,15015.40
291.50,14069.78,18999.57
322.00,14844.91,20907.42
352.50,11200.18,17875.51
382.00,9073.77,16254.38
411.50,7556.44,15219.40
441.50,7005.09,14064.52
471.50,8550.64,16807.65
501.50,9599.24,18590.23
531.50,10595.95,20224.30
561.50,11831.28,21820.40
590.50,10564.56,19994.81
620.50,9598.38,18758.27
651.50,9654.49,18186.38
681.00,10795.77,19873.95
710.00,11331.52,21199.75
740.50,11194.78,20759.54
771.50,11053.46,19495.10
801.50,10578.17,20484.83
831.50,9948.86,19483.49
860.50,10164.14,18761.48
890.50,12784.85,24342.65
921.50,11745.55,23425.50
951.50,10896.70,21070.70
981.50,11321.11,22147.04
1011.50,12912.68,24483.63
1041.50,9971.82,20189.48
1071.00,7192.35,14552.19
1101.00,5514.17,10672.85
1131.50,5665.44,11403.32
1161.50,7708.03,15377.45
1191.50,8263.68,16474.25
1221.50,11211.48,20872.91
1251.50,9762.78,19731.78
1281.00,6906.90,13844.06
1311.00,6816.72,12690.55
1341.50,7489.20,14256.58
1371.50,8623.95,16282.32
1401.50,10147.20,19503.24
1431.50,10421.13,20770.51
1461.50,11187.81,21909.24
1490.00,10861.46,20647.21
1518.50,10745.77,20779.43
1549.00,9948.00,19874.50
1580.50,9345.78,19329.42
1611.50,9773.17,19895.01
1641.50,9851.74,19845.62
1671.50,9330.54,19164.23
1701.50,9297.22,19052.38
1731.50,9612.15,19173.17
1761.50,8891.54,17999.86
1791.50,9283.89,18881.59
1821.50,9646.23,18793.72
1851.50,10004.23,19206.00
1881.50,9306.86,18263.75
1911.50,10462.17,19868.04
1941.50,10098.95,17651.96
1971.50,1819.19,3179.69
2001.50,1819.19,605.85
2031.50,1819.19,605.85
2061.50,1819.19,605.85
2091.50,1819.19,605.85
2121.50,1819.19,605.85
2151.50,1819.19,605.85
2181.50,232.76,605.85
2211.50,232.76,605.85
2241.50,232.76,605.85
2271.50,232.76,605.85
2301.50,232.76,605.85
2331.50,232.76,605.85
2361.50,232.76,605.85
2390.00,232.76,605.85
2420.00,232.76,605.85
2450.00,232.76,605.85
2480.00,232.76,605.85
