Time,HRR
s,kW
0.0,2300
0.0,685
0.0,9652
13.5,17617
41.5,57449
71.5,105187
101.5,117238
131.5,123493
161.5,104630
191.5,98327
220.5,50321
250.5,60556
281.5,67922
311.5,68953
342.0,62977
371.5,60761
401.0,84210
431.5,89222
461.5,91382
491.5,89679
521.5,94546
551.5,75455
582.0,79675
612.0,74215
641.5,91888
671.5,78987
701.5,72813
731.5,74007
761.5,87483
792.0,76746
820.5,75408
849.0,85360
879.5,94092
911.0,94899
940.0,98635
969.0,96904
1000.5,103590
1031.0,89294
1060.0,86080
1090.0,78712
1121.5,92907
1151.5,98142
1181.5,102532
1211.5,99767
1241.5,38036
1270.5,35825
1300.5,65694
1331.5,61893
1362.0,80888
1392.0,93234
1421.5,109142
1451.5,161939
1482.0,131341
1512.0,94347
1541.5,92252
1571.5,101990
1602.0,71484
1632.0,39203
1661.5,28171
1691.5,27820
1721.5,16534
1751.5,11705
1781.5,5439
1811.5,4290
1841.5,262
1871.5,262
1901.5,262
1931.5,262
1961.5,262
1991.5,262
2021.5,262
2052.0,262
2082.0,262
2111.5,262
2141.0,262
2171.5,262
2202.0,262
2231.5,262
2261.5,262
2290.5,262
2320.0,262
2350.5,262
2381.0,262
