Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.19,0.89
13.50,-0.53,-0.05
41.50,-0.08,0.60
71.50,-0.35,1.25
101.50,-0.15,1.24
131.50,4.60,4.63
161.50,88.51,77.84
191.50,196.84,183.11
221.00,218.56,215.00
251.00,214.91,215.96
281.50,214.29,213.31
311.50,212.84,213.47
341.50,213.81,213.94
371.50,217.53,218.07
400.50,218.44,217.90
430.50,219.23,218.37
461.50,220.28,218.02
491.50,219.23,221.06
521.50,216.76,223.12
551.50,218.13,222.99
581.50,218.36,222.55
611.50,217.91,222.71
641.50,216.60,222.44
671.50,218.42,221.89
701.50,218.50,221.37
731.50,216.10,221.80
761.50,216.41,222.07
