Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-1.87,0.01
15.50,-1.44,-0.10
45.50,-1.95,0.34
75.50,-1.01,0.93
105.00,-0.83,1.28
133.50,-10.51,-4.08
163.50,-88.16,-83.62
195.00,-110.58,-126.92
225.50,-110.48,-129.78
255.50,-109.91,-129.49
285.50,-111.05,-129.05
315.50,-110.98,-129.09
345.50,-111.48,-128.90
375.50,-111.98,-129.08
405.50,-112.10,-129.77
435.50,-112.27,-129.73
465.50,-111.75,-128.99
495.50,-112.53,-128.23
525.50,-112.38,-128.89
555.50,-112.26,-129.49
585.50,-112.38,-129.77
615.50,-112.43,-129.43
645.50,-112.46,-129.67
675.50,-113.05,-129.39
705.50,-112.89,-129.41
735.50,-111.86,-128.86
765.50,-112.41,-129.27
795.50,-112.56,-128.98
825.50,-113.42,-128.70
855.50,-113.66,-128.39
885.50,-113.38,-128.80
915.50,-113.13,-129.13
945.50,-112.65,-128.79
975.50,-112.70,-128.90
1005.50,-113.27,-128.78
1035.50,-113.06,-128.30
1065.50,-113.09,-128.49
1095.50,-113.46,-128.80
1125.50,-113.45,-129.42
1154.50,-113.35,-129.66
1184.00,-113.41,-128.94
1215.00,-111.94,-128.57
1245.50,-112.69,-129.92
1275.50,-112.86,-128.30
1305.50,-113.36,-128.41
1335.50,-112.74,-129.18
1365.50,-110.98,-129.50
1395.50,-111.17,-129.64
1425.50,-111.34,-130.05
1455.50,-111.20,-129.51
1485.50,-111.53,-130.65
1515.50,-111.50,-130.51
1545.50,-110.93,-130.12
1575.50,-110.36,-129.97
1605.50,-111.24,-130.50
1635.50,-110.69,-130.77
1664.50,-93.09,-112.95
1694.50,-84.25,-98.45
1725.50,-82.26,-97.91
1755.50,-81.80,-96.91
1785.50,-81.38,-95.83
1815.50,-78.05,-95.55
1845.50,-78.67,-95.39
1875.50,-79.56,-93.25
1905.50,-79.46,-93.40
1935.50,-79.59,-94.03
1965.50,-80.19,-93.58
1995.50,-79.30,-93.87
2025.50,-79.04,-92.81
2055.50,-79.81,-93.48
2085.50,-80.04,-93.21
2115.50,-79.65,-93.65
2145.50,-79.67,-94.14
