Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
574.50,-150.77,-91.82,-42.77,-9.47,8.85,105.03,53.08,75.28,87.43,128.04
604.00,-153.51,-91.82,-42.77,-9.47,7.22,105.44,51.85,75.38,86.47,126.68
634.00,-156.84,-92.40,-42.86,-10.56,7.36,105.42,50.43,74.52,85.07,121.99
664.50,-162.88,-95.19,-44.46,-10.29,6.94,105.16,50.43,74.52,85.07,121.17
694.50,-158.94,-92.89,-44.59,-10.96,6.75,100.42,49.11,73.88,84.34,123.72
724.50,-155.38,-94.05,-46.48,-12.00,5.25,108.25,49.15,72.77,82.71,119.49
754.50,-156.76,-94.16,-45.06,-11.02,5.67,104.11,50.61,72.50,83.74,120.14
784.50,-141.67,-94.16,-45.06,-11.02,5.63,95.79,45.14,65.63,75.82,102.88
814.50,-108.07,-69.01,-35.15,-15.38,-6.93,71.72,25.03,45.00,52.07,76.93
844.00,-102.76,-60.49,-28.75,-12.43,2.92,78.16,22.70,46.23,52.07,81.57
874.00,-100.37,-58.92,-27.64,-12.44,3.17,81.33,29.45,50.29,54.27,83.54
904.50,-103.50,-57.92,-27.19,-11.61,3.89,80.35,29.29,49.11,55.61,82.62
934.50,-101.08,-59.16,-28.49,-11.42,2.93,79.68,28.22,50.40,56.37,81.65
964.50,-102.73,-58.83,-29.97,-13.51,1.25,83.45,28.50,50.35,55.42,81.21
992.50,-105.63,-60.71,-29.52,-12.21,2.18,81.98,28.05,49.27,55.78,81.06
1022.50,-104.30,-61.05,-31.37,-13.18,1.18,81.89,28.33,48.63,55.00,78.04
1054.50,-100.49,-59.14,-29.68,-12.35,3.03,83.76,27.90,51.74,55.63,78.34
1084.50,-101.24,-58.13,-28.05,-11.56,3.03,91.44,29.15,50.75,57.69,80.58
1113.00,-99.32,-56.33,-27.95,-10.76,4.94,84.94,29.67,53.12,58.80,84.08
1143.00,-101.07,-56.62,-28.52,-10.62,4.15,83.94,30.22,52.43,59.25,84.66
1172.50,-103.64,-57.90,-28.68,-12.29,2.57,83.68,29.64,52.15,57.49,80.18
1202.50,-103.70,-60.85,-29.61,-13.00,1.39,80.80,29.60,52.49,57.49,77.67
1233.00,-106.55,-60.70,-31.94,-14.56,0.99,80.60,26.06,49.04,54.93,76.88
1262.00,-107.17,-62.48,-32.05,-14.76,0.99,83.27,24.15,47.81,54.29,75.17
1293.00,-103.30,-63.50,-33.49,-15.35,-6.09,81.58,23.07,46.56,52.50,75.83
1324.00,-103.64,-63.50,-33.49,-15.35,-6.63,80.15,25.18,48.20,53.18,75.06
1354.50,-108.00,-66.36,-34.95,-15.98,-6.83,73.35,31.00,54.88,58.28,82.04
1384.50,-109.74,-65.98,-33.73,-14.73,-5.87,63.82,39.43,59.03,67.21,81.42
1414.00,-108.10,-66.78,-35.91,-14.28,-5.44,55.56,34.28,54.44,60.79,81.52
1444.00,-110.44,-68.35,-36.73,-15.47,-6.32,51.27,37.16,55.20,60.91,82.98
1474.50,-108.72,-66.18,-33.96,-11.58,-4.08,49.24,36.62,53.53,60.49,83.79
1504.50,-100.61,-63.39,-32.35,-9.36,0.15,51.47,40.00,56.68,64.59,83.94
1534.00,-101.81,-62.82,-29.70,-7.52,1.65,51.87,39.62,57.85,63.11,82.49
1562.50,-105.37,-63.22,-31.39,-8.00,0.84,49.00,39.62,58.42,63.11,82.38
1593.00,-106.77,-63.97,-31.16,-8.53,-2.74,47.23,37.68,54.17,61.74,82.15
1623.50,-108.14,-67.94,-33.86,-10.06,-2.74,47.23,38.92,56.45,65.07,86.94
1653.50,-147.91,-87.05,-40.69,-7.14,4.12,70.84,58.70,81.65,92.43,128.40
1684.00,-156.96,-87.05,-40.69,-7.14,5.78,71.17,61.72,83.06,96.66,135.40
1714.00,-158.82,-96.06,-45.49,-7.18,6.13,70.63,62.45,84.04,94.01,135.34
1743.50,-152.71,-94.45,-45.08,-5.93,9.02,72.43,62.45,84.04,94.01,134.45
