Time,HRR
s,kW
0.0,0
2.0,0
18.5,0
48.0,0
77.0,0
106.5,0
136.0,0
166.0,0
197.0,0
227.5,0
258.0,0
287.0,0
316.5,0
347.5,0
378.0,0
408.5,0
438.5,0
468.5,0
498.5,0
528.5,0
558.5,0
588.5,0
618.5,0
648.5,0
678.5,0
708.0,0
738.0,0
768.5,0
798.5,0
828.5,0
858.5,0
888.5,0
917.0,0
945.5,0
976.0,0
1007.5,0
1038.5,0
1067.0,0
1096.0,0
1126.5,0
1157.5,0
1188.5,0
1218.5,0
1248.5,0
1278.0,0
1308.0,0
1338.5,0
1367.5,0
1397.5,0
1428.0,0
1456.0,0
1484.5,0
1516.5,0
1548.5,0
1577.0,0
1605.5,0
1634.5,0
1666.0,0
1698.0,0
1728.0,0
1757.0,0
1787.0,0
1818.5,0
1848.5,0
1878.0,0
1908.0,0
1938.5,0
1966.5,0
1996.5,0
2028.5,0
2057.5,0
2087.5,0
2118.5,0
2148.5,0
2177.0,0
2207.0,0
2238.5,0
2267.0,0
2297.0,0
2328.5,0
2358.5,0
2388.5,0
2418.5,0
2448.5,0
2477.0,0
