Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,295.31,231.47,1008.05,165.10,6.19,0.30,513.24,22.16,0.30,0.30,29.36,0.30,38.35,25.64,302.98,0.30,35.83,1083.15,38.96,24.93
4.50,288.36,211.01,994.67,124.86,4.65,0.30,546.53,20.63,0.30,0.30,34.77,0.30,58.99,25.70,327.54,0.30,38.29,1073.36,57.37,25.82
23.50,318.30,185.05,1001.49,139.30,8.52,0.30,585.81,24.60,0.30,0.30,31.59,0.30,47.76,25.18,286.19,0.30,38.47,1092.27,64.39,24.95
53.50,338.05,216.93,982.05,128.68,7.45,0.30,549.63,18.74,0.30,0.30,33.51,0.30,50.69,26.55,298.83,0.30,38.47,1048.23,49.13,27.04
83.00,318.79,219.22,969.39,154.70,6.88,0.30,542.25,16.72,0.30,0.30,31.07,0.30,28.75,23.68,294.59,0.30,43.03,1117.30,41.20,29.18
112.50,335.83,200.27,984.39,102.11,7.58,0.30,564.32,22.58,0.30,0.30,35.07,0.30,58.67,23.68,281.82,0.30,39.49,1182.61,55.54,29.03
142.50,328.29,216.47,961.42,146.55,8.07,359.07,732.29,31.88,129.85,0.30,35.07,0.30,48.19,20.81,306.59,0.30,40.71,1150.83,35.30,26.86
172.50,302.22,234.73,979.14,121.88,7.78,1122.62,1858.30,72.06,260.01,219.18,38.09,0.30,39.67,23.68,306.26,0.30,42.97,1099.36,35.91,23.25
203.00,275.24,224.19,1000.20,161.44,7.49,1430.89,1977.59,39.73,363.16,353.97,41.08,0.30,48.37,25.33,279.57,0.30,42.54,1147.34,18.25,28.68
233.50,308.83,210.71,975.91,96.22,7.21,1612.49,2001.63,24.08,433.66,370.95,36.44,0.30,46.62,24.67,318.67,0.30,43.98,1229.25,34.28,31.73
263.50,285.48,235.19,1040.03,124.28,8.73,1700.46,1934.33,45.56,433.66,358.70,36.44,0.30,53.79,25.67,276.85,0.30,44.60,1241.32,24.46,24.90
293.50,898.67,228.49,1658.55,490.39,7.14,1767.84,1870.22,63.60,344.75,311.65,42.91,0.30,37.64,25.67,614.02,0.30,44.93,1258.01,21.21,24.90
323.50,1553.98,236.97,2219.85,683.55,10.16,1336.89,1642.99,64.52,276.19,263.61,48.77,98.57,45.70,25.67,1743.83,0.30,43.95,1174.18,43.23,25.94
353.50,1707.32,232.57,2478.30,385.97,8.91,1136.25,1448.17,70.46,287.17,54.68,55.60,322.33,61.04,25.67,2179.39,0.30,43.98,1232.12,44.01,29.85
383.00,1644.18,217.59,2528.57,131.47,7.48,1102.77,1508.01,70.46,287.78,71.83,57.07,397.24,49.40,25.67,2150.95,0.30,44.01,1240.56,25.53,22.03
413.00,1442.18,231.02,2435.95,141.05,7.95,1102.67,1594.79,55.79,235.29,155.79,62.36,402.13,39.98,25.57,2181.20,0.30,44.01,1272.48,31.43,30.84
443.50,1205.36,230.63,2187.50,148.83,7.88,913.81,1635.71,47.89,191.14,204.17,60.49,401.72,57.00,25.88,2169.19,0.30,48.12,1262.32,37.74,25.45
473.50,1104.16,237.28,2045.38,132.26,8.84,877.11,1679.97,47.89,226.14,195.21,55.93,390.78,63.78,26.23,2202.84,0.30,47.00,1365.02,44.05,31.07
503.50,950.03,208.63,1895.70,148.80,7.95,841.14,1679.15,40.01,179.75,215.86,52.67,397.65,48.73,22.77,2155.31,0.30,47.00,1393.19,44.08,32.72
533.50,873.06,238.39,1752.59,150.24,8.89,770.91,1686.43,40.87,198.67,222.48,53.68,382.19,35.92,22.77,2164.13,0.30,47.00,1360.19,46.08,30.38
563.50,830.88,216.37,1635.58,125.18,10.32,788.72,1693.02,41.20,198.67,193.35,54.69,395.30,55.07,22.77,2162.75,0.30,47.00,1348.46,49.99,30.75
593.50,770.35,227.24,1621.16,153.86,8.96,752.15,1705.98,36.44,198.67,191.30,56.23,397.85,40.59,28.63,2152.90,0.30,50.93,1315.27,41.47,28.79
623.50,717.99,228.58,1616.19,116.62,9.86,783.12,1685.29,30.97,198.67,223.09,56.64,414.03,32.58,22.89,2197.83,0.30,57.68,1286.78,39.53,29.81
653.50,694.12,230.72,1593.61,137.39,7.41,739.30,1639.26,30.52,198.67,217.72,51.50,414.03,41.98,24.66,2163.92,0.30,51.88,849.88,37.84,30.82
683.50,680.96,216.89,1589.07,123.34,7.92,731.01,1680.67,32.41,216.37,172.56,49.62,379.19,43.95,28.63,2194.60,0.30,51.88,1001.24,43.30,31.34
712.50,690.97,217.59,1567.78,151.72,9.18,809.83,1676.84,31.70,190.13,137.48,52.67,393.48,41.89,25.64,2278.22,0.30,60.49,1246.71,47.30,30.04
742.50,669.72,222.61,1572.66,169.82,9.66,750.99,1644.41,24.72,201.72,136.87,49.68,440.58,46.69,25.64,2219.47,0.30,54.75,1182.80,70.50,30.04
773.50,617.99,229.80,1569.69,155.61,9.86,770.58,1641.68,23.65,176.70,176.81,49.74,403.01,55.73,25.64,2148.16,0.30,54.75,1181.35,63.43,30.79
803.50,600.39,238.22,1483.63,169.99,6.77,636.30,1612.50,24.54,242.92,145.46,49.74,360.82,43.49,25.64,2043.73,0.30,58.17,1252.15,36.77,30.07
832.00,522.22,214.05,1454.57,142.23,8.07,736.71,1520.95,21.89,243.23,84.46,49.26,340.07,21.00,22.89,2084.53,0.30,57.56,1277.18,50.70,30.11
862.00,516.09,209.09,1449.07,137.38,8.87,786.26,1490.36,21.61,243.23,138.30,54.57,347.60,42.11,25.64,2052.47,0.30,58.05,1289.23,45.54,31.49
891.00,487.18,220.32,1430.24,175.24,8.61,748.73,1281.73,20.63,243.23,178.41,54.57,339.36,57.24,28.50,2051.54,0.30,59.51,1336.38,53.81,25.45
920.00,537.32,229.19,1410.19,140.42,9.48,713.58,1366.05,26.43,213.17,179.51,54.71,348.21,53.20,28.50,2023.08,0.30,60.95,1328.35,57.07,33.67
951.50,542.51,206.86,1388.03,170.38,8.82,631.72,1284.78,17.64,214.54,112.53,52.67,332.34,51.88,25.64,2024.35,0.30,56.70,1353.88,71.79,32.59
982.00,535.24,220.91,1407.43,146.46,9.07,700.24,1375.40,23.62,214.54,169.01,54.63,357.61,50.28,23.95,1990.94,0.30,61.78,1549.92,36.82,33.20
1012.50,514.84,191.92,1399.90,169.37,9.24,706.92,1476.06,27.53,214.54,180.55,54.63,336.31,66.65,26.67,2010.39,0.30,64.78,1436.85,75.18,33.46
1042.50,594.15,191.65,1385.55,155.26,10.39,703.35,1500.57,20.69,214.54,151.58,54.63,348.62,35.25,26.67,2046.46,0.30,60.49,1450.37,82.95,34.49
1073.00,621.56,202.03,1352.03,173.23,8.28,771.38,1484.80,20.75,277.41,190.74,55.43,332.86,46.63,26.67,2027.19,0.30,66.59,1414.82,57.37,30.70
