Time,South Central Fans,North Central Fans
s,C,C
0.00,9.48,10.42
10.00,9.48,10.48
34.00,9.48,10.48
63.00,9.48,10.48
92.50,9.48,10.48
123.00,9.48,10.53
154.00,9.51,10.64
184.50,22.93,10.64
214.50,35.04,10.52
244.50,38.49,10.40
274.50,39.93,10.18
304.50,41.11,10.07
334.50,41.38,9.84
362.50,42.48,9.84
392.50,43.63,9.84
424.50,44.65,9.61
454.50,45.62,9.61
484.50,45.93,9.50
514.50,47.16,9.50
544.50,48.82,9.50
574.50,50.22,9.50
604.50,51.70,9.50
634.50,52.25,9.37
664.50,53.04,9.20
694.50,52.56,9.09
724.50,53.20,9.09
753.00,53.58,8.95
781.50,54.02,8.95
812.00,54.58,8.95
842.50,55.37,8.95
872.50,56.03,8.95
902.00,57.63,8.95
931.50,58.21,8.95
962.00,59.14,8.95
992.50,59.53,8.95
1023.00,60.10,8.95
1054.00,60.25,8.95
1084.50,59.63,8.95
1113.00,59.11,8.95
1143.00,58.37,8.95
1174.50,58.25,8.95
1204.50,58.40,8.95
1234.50,58.93,8.95
1264.50,59.29,8.95
1294.50,59.86,8.95
1324.50,59.87,8.95
1354.50,57.77,8.95
1384.50,55.10,8.95
1414.50,52.00,8.95
1444.50,48.74,8.95
1473.50,46.12,8.95
1503.50,41.45,8.95
1534.50,36.85,8.95
1564.50,34.42,8.95
1594.50,34.78,8.95
1624.50,32.82,8.95
1654.50,30.87,8.95
1684.50,32.76,8.95
1714.50,30.67,8.95
1744.50,30.24,8.95
1774.50,28.61,8.95
1804.50,26.31,8.95
1834.50,25.55,8.95
1864.50,24.98,8.95
1894.50,24.23,8.83
1924.50,23.78,8.69
1954.50,23.55,8.59
1984.50,23.21,8.59
2013.50,22.75,8.59
2043.50,22.30,8.59
