m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,0.797,0.028,0.563,2.4944
0.305,0.501,0.157,0.594,NaN
0.372,0.398,0.3,0.539,NaN
0.457,0.216,0.378,0.401,NaN
0.789,0.039,0.725,0.238,NaN
1.389,0.008,1.37,0.054,NaN
NaN,NaN,1.99,0.016,NaN
NaN,NaN,3.185,0.030625,NaN
