m,kW/m2,m,kW/m2,k
r,Q(r),z,Q(z),Q
0.082,4.2094,-0.012,1.1229,0.178
0.14,2.8058,0.101,1.5761,Na
0.232,1.5632,0.277,2.1813,Na
0.406,0.77161,0.543,2.0839,Na
0.704,0.30903,0.905,0.84452,Na
NaN,NaN,1.33,0.16161,Na
NaN,NaN,1.809,0.025484,Na
